# α,$C_4$,$\delta C_4$,$C_{3}$,$\delta C_{3}$,$C_2$,$\Delta C_2$,$C_{1}$,$\delta C_{1}$,$C_0$,$\delta C_0$
1.000000000000000000e+00 7.314876066806351718e-01 5.330210724022207253e-06 2.898349703854807280e-01 4.255569676332587327e-04 1.190001544667939282e+00 1.190514546661153653e-02 -5.458203769887038703e+00 1.402246843004810728e-01 1.495245702123888876e+01 5.920349805781025543e-01
2.000000000000000000e+00 8.545472925389379082e-01 4.830283814455263364e-06 2.043649998419327096e-01 3.856567951316438041e-04 7.866904205287569285e-01 1.078944049359951106e-02 -4.531616919488608453e+00 1.270889027600542731e-01 1.255293360188889551e+01 5.365933610924896735e-01
3.000000000000000000e+00 8.866287236231703561e-01 3.823737859715562133e-06 1.584314038969646676e-01 3.053027852685151694e-04 6.536126908100522437e-01 8.541458083377483773e-03 -3.691629054817731515e+00 1.006075676861215434e-01 1.003745286382406476e+01 4.247651532418290077e-01
