# M=14, N=7, Vp=0.0, t=1.0, n=3, Vstart=-1.75, Vstop=1.75, Vnum=16454199681226724124, PBC
# start time 2022-05-14 19:39:46
#                       V#                 S₁(n=3)#                 S₂(n=3)                 S₃(n=3)#                 S₄(n=3)#                 S₅(n=3)#                 S₆(n=3)#                 S₇(n=3)#                 S₈(n=3)#                 S₉(n=3)#                S₁₀(n=3)#               S₀₋₅(n=3)
     -1.750000000000E+00      5.703944281197E-01      3.246415866465E-01      2.386969750234E-01      1.906758171971E-01      1.558694778350E-01      1.271065635130E-01      1.019333201815E-01      7.943116591056E-02      5.920864585267E-02      4.104244160780E-02      9.692769119351E-01
     -1.650000000000E+00      5.021855617587E-01      2.771622188351E-01      2.061768997176E-01      1.695318812758E-01      1.442195913297E-01      1.236999119185E-01      1.056903317160E-01      8.930761430224E-02      7.419693678489E-02      6.021212735007E-02      8.978301007822E-01
     -1.000000000000E+00      1.912763063517E-01      8.150451189845E-02      6.146938819588E-02      5.401811269537E-02      5.002212235554E-02      4.741232694008E-02      4.549065987034E-02      4.395770008032E-02      4.266381399126E-02      4.152597271890E-02      5.122634058752E-01
     -5.000000000000E-01      5.513718283998E-02      1.782855619285E-02      1.339464817467E-02      1.188455354344E-02      1.112101177567E-02      1.065615964003E-02      1.034061849632E-02      1.011036818091E-02      9.933398602388E-03      9.791926377117E-03      2.544583019424E-01
      5.000000000000E-01      4.694423914702E-02      1.464027887422E-02      1.100116226227E-02      9.769599953421E-03      9.150223222804E-03      8.775770107276E-03      8.523771751812E-03      8.341741199150E-03      8.203434977514E-03      8.094273388697E-03      2.363104112096E-01
      1.650000000000E+00      2.875764965977E-01      1.378998003010E-01      1.058343344936E-01      9.366481050517E-02      8.731199432180E-02      8.333053574100E-02      8.053602515513E-02      7.841866660503E-02      7.672349863380E-02      7.530895035462E-02      6.523931641168E-01
      1.750000000000E+00      3.116340901920E-01      1.536089516486E-01      1.182738035111E-01      1.046698695087E-01      9.753529127341E-02      9.305046083188E-02      8.989304599981E-02      8.749297391012E-02      8.556507728037E-02      8.395103377768E-02      6.812162727152E-01


 Calculation finished at  2022-05-14 19:48:29
