# M=18, N=9, Vp=0.0, t=1.0, n=2, Vstart=-1.75, Vstop=1.75, Vnum=16454199681226724124, PBC
# start time 2022-05-13 12:20:29
#                       V#                 S₁(n=2)#                 S₂(n=2)                 S₃(n=2)#                 S₄(n=2)#                 S₅(n=2)#                 S₆(n=2)#                 S₇(n=2)#                 S₈(n=2)#                 S₉(n=2)#                S₁₀(n=2)#               S₀₋₅(n=2)
     -1.750000000000E+00      4.788404360193E-01      2.913658382920E-01      2.187567265771E-01      1.767453528526E-01      1.454978159943E-01      1.185444204137E-01      9.342982531925E-02      6.925840486840E-02      4.585069950531E-02      2.335576821320E-02      7.387890520372E-01
     -1.650000000000E+00      4.259598025477E-01      2.499908908554E-01      1.889967545465E-01      1.566812860865E-01      1.342182346601E-01      1.157591346163E-01      9.905666495894E-02      8.314224265351E-02      6.760370290882E-02      5.231359944559E-02      6.919072180684E-01
     -1.000000000000E+00      1.692178047297E-01      7.481245981074E-02      5.655909175226E-02      4.968162461345E-02      4.598465047864E-02      4.357080704851E-02      4.179695008695E-02      4.038690849151E-02      3.920252909447E-02      3.816701717413E-02      4.160736399535E-01
     -5.000000000000E-01      4.947721714660E-02      1.639973494410E-02      1.232522607679E-02      1.093292557835E-02      1.022789489334E-02      9.797899750151E-03      9.505414196017E-03      9.291497481637E-03      9.126679265441E-03      8.994587174016E-03      2.108499456702E-01
      5.000000000000E-01      4.215502152756E-02      1.338525985738E-02      1.005877885551E-02      8.930381889555E-03      8.362007312508E-03      8.017709418424E-03      7.785450430424E-03      7.617213773522E-03      7.488991188756E-03      7.387444782707E-03      1.969047259415E-01
      1.650000000000E+00      2.572769844069E-01      1.248317122651E-01      9.568209253421E-02      8.448037759342E-02      7.855852218791E-02      7.479790078218E-02      7.212326929080E-02      7.007144387638E-02      6.841076005886E-02      6.701259344111E-02      5.437817084629E-01
      1.750000000000E+00      2.790062766037E-01      1.389943035077E-01      1.068482580084E-01      9.431107970357E-02      8.764501163143E-02      8.339470090978E-02      8.036024856645E-02      7.802384274353E-02      7.612642038988E-02      7.452415421968E-02      5.683609906688E-01


 Calculation finished at  2022-05-13 12:22:57
