# M=26, N=13, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=0.0, Vnum=201, PBC
# start time 2022-10-16 02:17:39
#                       V#                 S1(n=1)#                 S2(n=1)                 S3(n=1)#                 S4(n=1)#                 S5(n=1)#                 S6(n=1)#                 S7(n=1)#                 S8(n=1)#                 S9(n=1)#                S10(n=1)#               S1/2(n=1)#               Sinf(n=1)
     -9.600000000000E-01      9.057929195711E-02      4.074730405234E-02      3.088049327443E-02      2.715323255822E-02      2.516362861956E-02      2.388046552213E-02      2.295306506059E-02      2.223075360286E-02      2.163815290593E-02      2.113336411170E-02      2.152960841515E-01      1.001002960909E-03
     -9.700000000000E-01      9.223478035777E-02      4.170944569022E-02      3.161761222552E-02      2.779398691096E-02      2.574967981461E-02      2.442931819822E-02      2.347368013268E-02      2.272839234711E-02      2.211622147117E-02      2.159423513905E-02      2.174308937937E-01      1.010396126348E-03
     -9.800000000000E-01      9.390312716627E-02      4.268542792800E-02      3.236572082894E-02      2.844394664966E-02      2.634376348226E-02      2.498532849790E-02      2.400074228392E-02      2.323187122455E-02      2.259959584954E-02      2.205993273612E-02      2.195639847372E-01      1.019548035989E-03
     -9.900000000000E-01      9.558430749770E-02      4.367535094845E-02      3.312491327690E-02      2.910317905301E-02      2.694592353491E-02      2.554852127071E-02      2.453426044160E-02      2.374118561658E-02      2.308825980537E-02      2.253043069382E-02      2.216953799695E-01      1.028452973950E-03
     -1.000000000000E+00      9.727829732658E-02      4.467931562153E-02      3.389528476376E-02      2.977175199135E-02      2.755620399238E-02      2.611892108689E-02      2.507424297133E-02      2.425633014943E-02      2.358219622949E-02      2.300570187520E-02      2.238251041127E-01      1.037105367156E-03
     -1.010000000000E+00      9.898507457081E-02      4.569742448110E-02      3.467693223969E-02      3.044973455515E-02      2.817464952475E-02      2.669655271707E-02      2.562069810822E-02      2.477729908715E-02      2.408138750135E-02      2.348571855227E-02      2.259531823759E-01      1.045499559928E-03
     -1.020000000000E+00      1.007046149867E-01      4.672977838537E-02      3.546995186454E-02      3.113719492813E-02      2.880130358748E-02      2.728143946243E-02      2.617363244861E-02      2.530408496491E-02      2.458581425056E-02      2.397045128560E-02      2.280796394224E-01      1.053630326185E-03
     -1.030000000000E+00      1.024368968837E-01      4.777648027793E-02      3.627444188927E-02      3.183420280346E-02      2.943621053765E-02      2.787360504952E-02      2.673305266813E-02      2.583668015907E-02      2.509545679871E-02      2.445987025263E-02      2.302045010259E-01      1.061491855480E-03
     -1.040000000000E+00      1.041819009834E-01      4.883763508167E-02      3.709050262961E-02      3.254082936765E-02      3.007941561510E-02      2.847307360987E-02      2.729896550361E-02      2.637507687482E-02      2.561029515570E-02      2.495394525469E-02      2.323277956419E-01      1.069078914785E-03
     -1.050000000000E+00      1.059396056197E-01      4.991334573965E-02      3.791823336850E-02      3.325714469325E-02      3.073096264492E-02      2.907986761239E-02      2.787137587516E-02      2.691926543420E-02      2.613030745741E-02      2.545264429218E-02      2.344495507511E-01      1.076386577896E-03
     -1.060000000000E+00      1.077099920401E-01      5.100371768046E-02      3.875773585927E-02      3.398322070211E-02      3.139089665146E-02      2.969401022056E-02      2.845028903877E-02      2.746923625720E-02      2.665547179814E-02      2.595593526481E-02      2.365697950549E-01      1.083409344699E-03
     -1.070000000000E+00      1.094930421699E-01      5.210885679779E-02      3.960911276139E-02      3.471912984148E-02      3.205926267968E-02      3.031552422130E-02      2.903570960602E-02      2.802497896332E-02      2.718576540831E-02      2.646378522115E-02      2.386885589225E-01      1.090141950597E-03
     -1.080000000000E+00      1.112887387007E-01      5.322886964284E-02      4.047246779916E-02      3.546494523482E-02      3.273610593912E-02      3.094443216558E-02      2.962764168549E-02      2.858648251724E-02      2.772116480632E-02      2.697616051778E-02      2.408058731111E-01      1.096579235647E-03
     -1.090000000000E+00      1.130970636437E-01      5.436386213093E-02      4.134790478186E-02      3.622073986739E-02      3.342147108994E-02      3.158075573036E-02      3.022608831075E-02      2.915373471764E-02      2.826164534509E-02      2.749302642052E-02      2.429217686923E-01      1.102716129305E-03
     -1.100000000000E+00      1.149180020032E-01      5.551394256206E-02      4.223552994599E-02      3.698658854236E-02      3.411540394265E-02      3.222451722767E-02      3.083105279794E-02      2.972672342918E-02      2.880718233624E-02      2.801434813415E-02      2.450362793977E-01      1.108547729651E-03
     -1.110000000000E+00      1.167515393585E-01      5.667921969013E-02      4.313545048266E-02      3.776256666926E-02      3.481795041211E-02      3.287573868364E-02      3.144253793053E-02      3.030543586157E-02      2.935775041547E-02      2.854009024723E-02      2.471494395152E-01      1.114069055322E-03
     -1.120000000000E+00      1.185976614617E-01      5.785980224564E-02      4.404777416988E-02      3.854874996106E-02      3.552915625184E-02      3.353444160188E-02      3.206054575078E-02      3.088985838975E-02      2.991332339172E-02      2.907021660994E-02      2.492612841527E-01      1.119275201660E-03
     -1.130000000000E+00      1.204563563967E-01      5.905580090482E-02      4.497261092522E-02      3.934521573648E-02      3.624906818603E-02      3.420064796871E-02      3.268507846563E-02      3.147997737870E-02      3.047387500364E-02      2.960469103130E-02      2.513718495771E-01      1.124160944315E-03
     -1.140000000000E+00      1.223276115983E-01      6.026732547019E-02      4.591007063249E-02      4.015204113271E-02      3.697773237316E-02      3.487437890698E-02      3.331613726022E-02      3.207577813810E-02      3.103937800196E-02      3.014347647792E-02      2.534811740216E-01      1.128721902342E-03
     -1.150000000000E+00      1.242114175372E-01      6.149448821521E-02      4.686026574739E-02      4.096930526976E-02      3.771519627243E-02      3.555565631943E-02      3.395372376355E-02      3.267724624053E-02      3.160980534127E-02      3.068653615515E-02      2.555892974120E-01      1.132953356398E-03
     -1.160000000000E+00      1.261077634426E-01      6.273740018616E-02      4.782330843376E-02      4.179708690549E-02      3.846150664231E-02      3.624450114723E-02      3.459783852283E-02      3.328436618357E-02      3.218512900938E-02      3.123383248634E-02      2.576962586151E-01      1.136850230179E-03
     -1.170000000000E+00      1.280166423093E-01      6.399617528439E-02      4.879931376808E-02      4.263546708452E-02      3.921671180915E-02      3.694093535292E-02      3.524848275866E-02      3.389712295604E-02      3.276532143209E-02      3.178532837693E-02      2.598021011238E-01      1.140407669237E-03
     -1.180000000000E+00      1.299380474934E-01      6.527092729930E-02      4.978839743578E-02      4.348452725351E-02      3.998086005987E-02      3.764498052358E-02      3.590565714393E-02      3.451550097095E-02      3.335035454401E-02      3.234098640938E-02      2.619068708802E-01      1.143622527177E-03
     -1.190000000000E+00      1.318719731940E-01      6.656177086821E-02      5.079067651969E-02      4.434434995339E-02      4.075400026882E-02      3.835665845083E-02      3.656936235035E-02      3.513948458737E-02      3.394020029106E-02      3.290076932891E-02      2.640106113396E-01      1.146489485623E-03
     -1.200000000000E+00      1.338184151443E-01      6.786882106512E-02      5.180626914998E-02      4.521501852604E-02      4.153618163793E-02      3.907599089644E-02      3.723959883854E-02      3.576905792555E-02      3.453483047059E-02      3.346463990762E-02      2.661133709131E-01      1.149003895071E-03
     -1.210000000000E+00      1.357773714507E-01      6.919219503640E-02      5.283529584071E-02      4.609661823944E-02      4.232745467207E-02      3.980300045594E-02      3.791636763589E-02      3.640420557677E-02      3.513421738513E-02      3.403256155007E-02      2.682151981441E-01      1.151161557779E-03
     -1.220000000000E+00      1.377488413540E-01      7.053201028399E-02      5.387787814949E-02      4.698923520295E-02      4.312787026375E-02      4.053770977153E-02      3.859966965705E-02      3.704491201844E-02      3.573833334181E-02      3.460449786748E-02      2.703161450716E-01      1.152957753592E-03
     -1.230000000000E+00      1.397328267648E-01      7.188838610754E-02      5.493413981377E-02      4.789295732780E-02      4.393748053381E-02      4.128014228457E-02      3.928950638969E-02      3.769116224789E-02      3.634715124374E-02      3.518041323278E-02      2.724162661999E-01      1.154388616919E-03
     -1.240000000000E+00      1.417293282771E-01      7.326144018221E-02      5.600420413478E-02      4.880787224689E-02      4.475633711755E-02      4.203032080222E-02      3.998587869430E-02      3.834294078372E-02      3.696064376837E-02      3.576027211484E-02      2.745156150536E-01      1.155449583779E-03
     -1.250000000000E+00      1.437383518694E-01      7.465129426590E-02      5.708819840222E-02      4.973407089928E-02      4.558449416383E-02      4.278827004920E-02      4.068878899358E-02      3.900023355058E-02      3.757878498931E-02      3.634404046867E-02      2.766142509874E-01      1.156136520262E-03
     -1.260000000000E+00      1.457599050834E-01      7.605807083908E-02      5.818625130931E-02      5.067164546745E-02      4.642200662982E-02      4.355401523711E-02      4.139824007125E-02      3.966302687773E-02      3.820154955140E-02      3.693168506700E-02      2.787122352850E-01      1.156445477408E-03
     -1.270000000000E+00      1.477939955364E-01      7.748189194343E-02      5.929849215175E-02      5.162068883770E-02      4.726892992484E-02      4.432758184886E-02      4.211423497204E-02      4.033130749653E-02      3.882891274987E-02      3.752317364640E-02      2.808096294386E-01      1.156372063583E-03
     -1.280000000000E+00      1.498406362589E-01      7.892288343890E-02      6.042505399414E-02      5.258129704410E-02      4.812532184432E-02      4.510899718445E-02      4.283677823950E-02      4.100506352739E-02      3.946085130925E-02      3.811847551078E-02      2.829065007898E-01      1.155912197403E-03
     -1.290000000000E+00      1.518998395453E-01      8.038116974016E-02      6.156606974524E-02      5.355356631437E-02      4.899124030592E-02      4.589828862370E-02      4.356587460290E-02      4.168428351759E-02      4.009734271360E-02      3.871756110493E-02      2.850029169824E-01      1.155061947966E-03
     -1.300000000000E+00      1.539716245864E-01      8.185688070007E-02      6.272167749759E-02      5.453759726539E-02      4.986674671646E-02      4.669548636030E-02      4.430153120782E-02      4.236895826060E-02      4.073836668382E-02      3.932040320372E-02      2.870989516410E-01      1.153817379187E-03
     -1.310000000000E+00      1.560560066878E-01      8.335014136312E-02      6.389201253488E-02      5.553348863781E-02      5.075190095430E-02      4.750061933914E-02      4.504375432344E-02      4.305907814276E-02      4.138390306260E-02      3.992697525212E-02      2.891946774934E-01      1.152174418200E-03
     -1.320000000000E+00      1.581530105325E-01      8.486108460210E-02      6.507721727441E-02      5.654134525016E-02      5.164676789140E-02      4.831372068129E-02      4.579255388490E-02      4.375463695277E-02      4.203393500238E-02      4.053725401855E-02      2.912901740362E-01      1.150129211191E-03
     -1.330000000000E+00      1.602626620784E-01      8.638984300565E-02      6.627743489331E-02      5.756127295309E-02      5.255141330466E-02      4.913482432900E-02      4.654794073325E-02      4.445562961978E-02      4.268844712695E-02      4.115121811870E-02      2.933855240840E-01      1.147677869428E-03
     -1.340000000000E+00      1.623849924249E-01      8.793655291339E-02      6.749281254066E-02      5.859338123768E-02      5.346590604485E-02      4.996396687431E-02      4.730992816831E-02      4.516205353515E-02      4.334742665382E-02      4.176884896151E-02      2.954808143906E-01      1.144816402690E-03
     -1.350000000000E+00      1.645200327184E-01      8.950134896381E-02      6.872349717729E-02      5.963778006868E-02      5.439031559283E-02      5.080118567307E-02      4.807853051623E-02      4.587390749951E-02      4.401086266222E-02      4.239013028910E-02      2.975761360995E-01      1.141541913734E-03
     -1.360000000000E+00      1.666678214668E-01      9.108437207160E-02      6.996964172829E-02      6.069458474523E-02      5.532471599275E-02      5.164652205933E-02      4.885376575773E-02      4.659119385693E-02      4.467874780138E-02      4.301504951201E-02      2.996715810116E-01      1.137849608881E-03
     -1.370000000000E+00      1.688283988604E-01      9.268576205418E-02      7.123139940885E-02      6.176391149430E-02      5.626918235120E-02      5.250001853833E-02      4.963565328356E-02      4.731391672122E-02      4.535107691650E-02      4.364359667596E-02      3.017672498921E-01      1.133735970929E-03
     -1.380000000000E+00      1.710018139040E-01      9.430566618440E-02      7.250893046012E-02      6.284588286543E-02      5.722379527382E-02      5.336172249075E-02      5.042421701085E-02      4.804208460472E-02      4.602784926385E-02      4.427576632030E-02      3.038632480461E-01      1.129197370805E-03
     -1.390000000000E+00      1.731881158206E-01      9.594422998549E-02      7.380239493666E-02      6.394062218016E-02      5.818863654028E-02      5.423168277895E-02      5.121948272470E-02      4.877570835391E-02      4.670906693044E-02      4.491155629183E-02      3.059596825380E-01      1.124230259649E-03
     -1.400000000000E+00      1.753873639858E-01      9.760160639893E-02      7.511196000131E-02      6.504825928284E-02      5.916379370303E-02      5.510995345984E-02      5.202148108633E-02      4.951480358352E-02      4.739473679291E-02      4.555096930644E-02      3.080566715379E-01      1.118830712123E-03
     -1.410000000000E+00      1.775996202631E-01      9.927794927167E-02      7.643779479405E-02      6.616892663176E-02      6.014935710218E-02      5.599659150488E-02      5.283024590820E-02      5.025938939673E-02      4.808486959603E-02      4.619401231441E-02      3.101543343708E-01      1.112995994588E-03
     -1.420000000000E+00      1.798249545259E-01      1.009734175639E-01      7.778007378113E-02      6.730276194361E-02      6.114542198002E-02      5.689165850740E-02      5.364581554054E-02      5.100948951424E-02      4.877948087238E-02      4.684069724818E-02      3.122527985653E-01      1.106720660300E-03
     -1.430000000000E+00      1.820634456670E-01      1.026881768419E-01      7.913897807013E-02      6.844990949954E-02      6.215208980089E-02      5.779522199348E-02      5.446823414618E-02      5.176513348858E-02      4.947859207418E-02      4.749104205285E-02      3.143522007393E-01      1.100002297969E-03
     -1.440000000000E+00      1.843151738912E-01      1.044223912962E-01      8.051468905397E-02      6.961051520211E-02      6.316946437591E-02      5.870735237571E-02      5.529754932428E-02      5.252635488361E-02      5.018222922019E-02      4.814506972870E-02      3.164526792422E-01      1.092837120372E-03
     -1.450000000000E+00      1.865802343890E-01      1.061762375184E-01      8.190739937943E-02      7.078473517705E-02      6.419765868457E-02      5.962812839174E-02      5.613381643401E-02      5.329319467711E-02      5.089042552523E-02      4.880281030555E-02      3.185543844965E-01      1.085221574554E-03
     -1.460000000000E+00      1.888587283028E-01      1.079498942887E-01      8.331730497977E-02      7.197272981194E-02      6.523679043226E-02      6.055763381997E-02      5.697709621726E-02      5.406569960631E-02      5.160322032624E-02      4.946430023573E-02      3.206574766042E-01      1.077152734266E-03
     -1.470000000000E+00      1.911507669206E-01      1.097435482933E-01      8.474460962092E-02      7.317466735660E-02      6.628698495096E-02      6.149595983736E-02      5.782745671728E-02      5.484392372179E-02      5.232066032705E-02      5.012958337307E-02      3.227621205783E-01      1.068626101160E-03
     -1.480000000000E+00      1.934564705831E-01      1.115573917207E-01      8.618952305670E-02      7.439072265836E-02      6.734837438525E-02      6.244320453627E-02      5.868497303691E-02      5.562792832047E-02      5.304279965566E-02      5.079871111567E-02      3.248684923876E-01      1.059638375361E-03
     -1.490000000000E+00      1.957759743172E-01      1.133916276873E-01      8.765226543757E-02      7.562108075481E-02      6.842110067557E-02      6.339947543338E-02      5.954972946318E-02      5.641778375100E-02      5.376970139979E-02      5.147174371093E-02      3.269767813501E-01      1.050186600024E-03
     -1.500000000000E+00      1.981094210154E-01      1.152464639471E-01      8.913306237046E-02      7.686593328401E-02      6.950531302438E-02      6.436488772235E-02      6.042181830345E-02      5.721356868153E-02      5.450143719021E-02      5.214875006442E-02      3.290871826534E-01      1.040267173129E-03
     -1.510000000000E+00      2.004569716117E-01      1.171221221627E-01      9.063215238149E-02      7.812548435569E-02      7.060117255170E-02      6.533956800043E-02      6.130134288778E-02      5.801537252934E-02      5.523808917430E-02      5.282980934998E-02      3.311999078621E-01      1.029877172447E-03
     -1.520000000000E+00      2.028187986733E-01      1.190188322511E-01      9.214978253157E-02      7.939994721188E-02      7.170884973123E-02      6.632365226059E-02      6.218841595649E-02      5.882329412799E-02      5.597974887797E-02      5.351501000406E-02      3.333151790148E-01      1.019011624463E-03
     -1.530000000000E+00      2.051950917737E-01      1.209368358592E-01      9.368621124326E-02      8.068954697346E-02      7.282852717196E-02      6.731728871477E-02      6.308316250891E-02      5.963744458235E-02      5.672652004970E-02      5.420445254424E-02      3.354332347941E-01      1.007668420104E-03
     -1.540000000000E+00      2.075860592514E-01      1.228763904743E-01      9.524171173360E-02      8.199452327165E-02      7.396040158800E-02      6.832063919658E-02      6.398572070063E-02      6.045794770952E-02      5.747851868904E-02      5.489824922739E-02      3.375543251848E-01      9.958431776678E-04
     -1.550000000000E+00      2.099919275764E-01      1.248377662111E-01      9.681656957114E-02      8.331512879604E-02      7.510468317443E-02      6.933387918004E-02      6.489624235618E-02      6.128494093160E-02      5.823587423256E-02      5.559652546159E-02      3.396787207116E-01      9.835335777946E-04
     -1.560000000000E+00      2.124129425703E-01      1.268212485443E-01      9.841108499138E-02      8.465163112899E-02      7.626159702680E-02      7.035719884832E-02      6.581489373805E-02      6.211857578891E-02      5.899872985143E-02      5.629941992594E-02      3.418067042651E-01      9.707353098318E-04
     -1.570000000000E+00      2.148493774442E-01      1.288271443003E-01      1.000255778035E-01      8.600431702874E-02      7.743138702130E-02      7.139080663853E-02      6.674185877343E-02      6.295902085572E-02      5.976724506441E-02      5.700708689266E-02      3.439385873468E-01      9.574477135210E-04
     -1.580000000000E+00      2.173015261512E-01      1.308557772788E-01      1.016603840640E-01      8.737348994667E-02      7.861431395698E-02      7.243492784436E-02      6.767733800034E-02      6.380646094846E-02      6.054159515183E-02      5.771969580822E-02      3.460746906428E-01      9.436638916589E-04
     -1.590000000000E+00      2.197697123043E-01      1.329074961878E-01      1.033158627196E-01      8.875947565455E-02      7.981066041699E-02      7.348980884458E-02      6.862155223995E-02      6.466110029757E-02      6.132197387568E-02      5.843743360750E-02      3.482153610973E-01      9.293812821820E-04
     -1.600000000000E+00      2.222542908558E-01      1.349826735854E-01      1.049923948638E-01      9.016262219713E-02      8.102073133499E-02      7.455571812309E-02      6.957474392827E-02      6.552316408463E-02      6.210859514813E-02      5.916050646444E-02      3.503609765625E-01      9.145974090998E-04
     -1.610000000000E+00      2.247556515224E-01      1.370817125058E-01      1.066903892866E-01      9.158330422091E-02      8.224485732933E-02      7.563294880401E-02      7.053717899666E-02      6.639289978089E-02      6.290169392097E-02      5.988914031132E-02      3.525119393063E-01      8.993096080951E-04
     -1.620000000000E+00      2.272742201247E-01      1.392050460677E-01      1.084102824996E-01      9.302192365742E-02      8.348339593292E-02      7.672182024238E-02      7.150914865904E-02      6.727057901152E-02      6.370152804908E-02      6.062358265563E-02      3.546686811783E-01      8.835145713757E-04
     -1.630000000000E+00      2.298104572128E-01      1.413531349662E-01      1.101525368644E-01      9.447890905352E-02      8.473673198123E-02      7.782267920219E-02      7.249097114206E-02      6.815649965538E-02      6.450838062671E-02      6.136410505775E-02      3.568316610342E-01      8.672086349732E-04
     -1.640000000000E+00      2.323648829028E-01      1.435264954497E-01      1.119176637689E-01      9.595473309432E-02      8.600529046441E-02      7.893590908022E-02      7.348299810989E-02      6.905099010944E-02      6.532256258937E-02      6.211100446323E-02      3.590013864916E-01      8.503904785204E-04
     -1.650000000000E+00      2.349380540632E-01      1.457256721152E-01      1.137062015848E-01      9.744989719787E-02      8.728952667266E-02      8.006192426648E-02      7.448561213559E-02      6.995440903160E-02      6.614441410182E-02      6.286460577026E-02      3.611783915415E-01      8.330564564583E-04
     -1.660000000000E+00      2.375305929747E-01      1.479512693309E-01      1.155187419031E-01      9.896495177793E-02      8.858994153189E-02      8.120118160991E-02      7.549923512507E-02      7.086715136148E-02      6.697430867916E-02      6.362526445471E-02      3.633632650338E-01      8.152050637129E-04
     -1.670000000000E+00      2.401431803752E-01      1.502039445283E-01      1.173559243562E-01      1.005004929939E-01      8.990707994726E-02      8.235417998774E-02      7.652432881809E-02      7.178964953344E-02      6.781265495063E-02      6.439336876525E-02      3.655566325622E-01      7.968321315901E-04
     -1.680000000000E+00      2.427765644366E-01      1.524844137136E-01      1.192184416501E-01      1.020571678216E-01      9.124153598185E-02      8.352146545426E-02      7.756139974801E-02      7.272237813194E-02      6.865990094656E-02      6.516934361915E-02      3.677591803490E-01      7.779364033071E-04
     -1.690000000000E+00      2.454315788912E-01      1.547934733624E-01      1.211070580097E-01      1.036356887151E-01      9.259396440890E-02      8.470364035656E-02      7.861100645123E-02      7.366585960593E-02      6.951653864332E-02      6.595365423879E-02      3.699716552735E-01      7.585151877776E-04
     -1.700000000000E+00      2.481091368642E-01      1.571319902460E-01      1.230226014767E-01      1.052368290980E-01      9.396507884979E-02      8.590136344320E-02      7.967376098383E-02      7.462066677257E-02      7.038310715189E-02      6.674680981083E-02      3.721948690483E-01      7.385679823866E-04
     -1.710000000000E+00      2.508102549160E-01      1.595009308800E-01      1.249659889051E-01      1.068614433870E-01      9.535566771833E-02      8.711536256318E-02      8.075033901604E-02      7.558743080337E-02      7.126019899312E-02      6.754936837514E-02      3.744297054074E-01      7.180931132900E-04
     -1.720000000000E+00      2.535360603681E-01      1.619013617295E-01      1.269382266780E-01      1.085104690191E-01      9.676659735378E-02      8.834643860456E-02      8.184148432653E-02      7.656684609606E-02      7.214846522983E-02      6.836194214338E-02      3.766771411568E-01      6.970908534756E-04
     -1.730000000000E+00      2.562877989492E-01      1.643344663687E-01      1.289404265293E-01      1.101849403952E-01      9.819882436383E-02      8.959547645049E-02      8.294801851425E-02      7.755967885944E-02      7.304862303668E-02      6.918520416268E-02      3.789382259437E-01      6.755595435126E-04
     -1.740000000000E+00      2.590668714604E-01      1.668015663694E-01      1.309738217829E-01      1.118860015051E-01      9.965340540984E-02      9.086345260218E-02      8.407084699552E-02      7.856677190646E-02      7.396145962488E-02      7.001989163931E-02      3.812141518506E-01      6.534994119072E-04
     -1.750000000000E+00      2.618748215754E-01      1.693041315172E-01      1.330397806216E-01      1.136149212192E-01      1.011315139617E-01      9.215145275796E-02      8.521097685780E-02      7.958906237408E-02      7.488784954974E-02      7.086682265623E-02      3.835061850123E-01      6.309104488995E-04
     -1.760000000000E+00      2.647133913247E-01      1.718438159110E-01      1.351398343547E-01      1.153731145853E-01      1.026344559180E-01      9.346068299242E-02      8.636952459459E-02      8.062758679693E-02      7.582875773982E-02      7.172689764464E-02      3.858157668965E-01      6.077962049722E-04
     -1.770000000000E+00      2.675845255185E-01      1.744224739063E-01      1.372756934759E-01      1.171621588245E-01      1.041636855600E-01      9.479248564039E-02      8.754773187895E-02      8.168349674209E-02      7.678525498334E-02      7.260111472550E-02      3.881444671295E-01      5.841576970589E-04
     -1.780000000000E+00      2.704904148094E-01      1.770421976836E-01      1.394492807405E-01      1.189838219333E-01      1.057208303231E-01      9.614836080212E-02      8.874698424620E-02      8.275807503577E-02      7.775853201450E-02      7.349058193095E-02      3.904940513771E-01      5.600004475479E-04
     -1.790000000000E+00      2.734335195115E-01      1.797053486678E-01      1.416627602060E-01      1.208400884399E-01      1.073077136015E-01      9.752998671872E-02      8.996882951003E-02      8.385275260897E-02      7.874991510783E-02      7.439653180744E-02      3.928664650159E-01      5.353245474637E-04
     -1.800000000000E+00      2.764166359107E-01      1.824146131683E-01      1.439185856607E-01      1.227332022823E-01      1.089263932620E-01      9.893925470296E-02      9.121500965630E-02      8.496913776546E-02      7.976089304690E-02      7.532034635200E-02      3.952639250667E-01      5.101407582262E-04
     -1.810000000000E+00      2.794429370644E-01      1.851730520998E-01      1.462195459794E-01      1.246657059764E-01      1.105791952689E-01      1.003782982730E-01      9.248748643492E-02      8.610903900632E-02      8.079313780172E-02      7.626357603568E-02      3.976889182762E-01      4.844591479265E-04
     -1.820000000000E+00      2.825160216493E-01      1.879841562171E-01      1.485688148204E-01      1.266404844989E-01      1.122687524137E-01      1.018495273600E-01      9.378847157780E-02      8.727449170597E-02      8.184852804214E-02      7.722796047726E-02      4.001442198769E-01      4.582867836356E-04
     -1.830000000000E+00      2.856400146657E-01      1.908519429457E-01      1.509700402143E-01      1.286608472479E-01      1.139980797181E-01      1.033556982794E-01      9.512049226507E-02      8.846781981676E-02      8.292920768581E-02      7.821548433237E-02      4.026330001063E-01      4.316413555174E-04
     -1.840000000000E+00      2.888196826479E-01      1.937810530284E-01      1.534274217340E-01      1.307305887241E-01      1.157706220303E-01      1.048999512744E-01      9.648642101922E-02      8.969165992084E-02      8.403760543608E-02      7.922839328467E-02      4.051589162966E-01      4.045386460807E-04
     -1.850000000000E+00      2.920604980252E-01      1.967768603351E-01      1.559458262158E-01      1.328541013047E-01      1.175903616364E-01      1.064859124288E-01      9.788957193244E-02      9.094905201852E-02      8.517652048834E-02      8.026927507523E-02      4.077261143265E-01      3.770037774626E-04
     -1.860000000000E+00      2.953688515097E-01      1.998456405178E-01      1.585309221848E-01      1.350364838142E-01      1.194619074207E-01      1.081177683172E-01      9.933376443118E-02      9.224349503536E-02      8.634917167103E-02      8.134110363590E-02      4.103394302971E-01      3.490667161192E-04
     -1.870000000000E+00      2.987521988082E-01      2.029947606022E-01      1.611893650419E-01      1.372837127880E-01      1.213906513022E-01      1.098004086649E-01      1.008234535749E-01      9.357906614899E-02      8.755930706673E-02      8.244734013169E-02      4.130044490229E-01      3.207630830517E-04
     -1.880000000000E+00      3.022193355054E-01      2.062329248252E-01      1.639290095857E-01      1.396028270886E-01      1.233829306714E-01      1.115395715114E-01      1.023638617864E-01      9.496054195785E-02      8.881131672395E-02      8.359203875051E-02      4.157277503676E-01      2.921416145911E-04
     -1.890000000000E+00      3.057806897575E-01      2.095704978457E-01      1.667592098658E-01      1.420021970204E-01      1.254462688915E-01      1.133420589026E-01      1.039611733839E-01      9.639357495977E-02      9.011039364182E-02      8.477999429116E-02      4.185170712978E-01      2.632623556136E-04
     -1.900000000000E+00      3.094487659612E-01      2.130199316651E-01      1.696912019805E-01      1.444918632868E-01      1.275896767671E-01      1.152160077408E-01      1.056227806728E-01      9.788491951479E-02      9.146274316605E-02      8.601693772216E-02      4.213816722568E-01      2.342039863339E-04
     -1.910000000000E+00      3.132386649739E-01      2.165963322939E-01      1.727386230605E-01      1.470840001510E-01      1.298240656582E-01      1.171712599005E-01      1.073576172735E-01      9.944273355795E-02      9.287585735955E-02      8.730978675443E-02      4.243326593061E-01      2.050685653163E-04
     -1.920000000000E+00      3.171688780807E-01      2.203182140724E-01      1.759181922200E-01      1.497935234602E-01      1.321627921161E-01      1.192198545969E-01      1.091766080719E-01      1.010769940270E-01      9.435890199329E-02      8.866700903798E-02      4.273836034083E-01      1.759931250822E-04
     -1.930000000000E+00      3.212622837781E-01      2.242085598529E-01      1.792506838048E-01      1.526389650850E-01      1.346224438743E-01      1.213767381323E-01      1.110933134420E-01      1.028000845322E-01      9.592325512687E-02      9.009911788783E-02      4.305512274400E-01      1.471688327541E-04
     -1.940000000000E+00      3.255475929176E-01      2.282962734799E-01      1.827622527270E-01      1.556436563901E-01      1.372238963313E-01      1.236607138084E-01      1.131247913186E-01      1.046275849487E-01      9.758323632734E-02      9.161935058027E-02      4.338564142318E-01      1.188499633527E-04
     -1.950000000000E+00      3.300615131084E-01      2.326183438331E-01      1.864864163138E-01      1.588375227724E-01      1.399939419014E-01      1.260959298819E-01      1.152929644644E-01      1.065795351201E-01      9.935728080476E-02      9.324476438178E-02      4.373258407305E-01      9.140505832095E-05
     -1.960000000000E+00      3.348516884235E-01      2.372229114304E-01      1.904668803208E-01      1.622596224828E-01      1.429675662096E-01      1.287139299364E-01      1.176264795753E-01      1.086821319628E-01      1.012694985426E-01      9.499767729983E-02      4.409939092351E-01      6.536272764501E-05
     -1.970000000000E+00      3.399813241963E-01      2.421739289129E-01      1.947618245273E-01      1.659620288752E-01      1.461914687272E-01      1.315568618798E-01      1.201636496500E-01      1.109704430239E-01      1.033521901949E-01      9.690801193228E-02      4.449060554073E-01      4.151893746096E-05
     -1.980000000000E+00      3.455362559102E-01      2.475584444519E-01      1.994506821393E-01      1.700159930746E-01      1.497296510975E-01      1.346825655300E-01      1.229571127141E-01      1.134926985666E-01      1.056498244031E-01      9.901700079436E-02      4.491235619957E-01      2.110796593602E-05
     -1.990000000000E+00      3.516359064269E-01      2.534979131398E-01      2.046446705267E-01      1.745214989000E-01      1.536720592840E-01      1.381724177514E-01      1.260809940953E-01      1.163168700919E-01      1.082251151986E-01      1.013828307084E-01      4.537307904906E-01      6.132212785115E-06
