# M=18, N=9, Vp=0.0, t=1.0, n=3, Vstart=-1.75, Vstop=1.75, Vnum=16454199681226724124, PBC
# start time 2022-05-14 20:09:56
#                       V#                 S₁(n=3)#                 S₂(n=3)                 S₃(n=3)#                 S₄(n=3)#                 S₅(n=3)#                 S₆(n=3)#                 S₇(n=3)#                 S₈(n=3)#                 S₉(n=3)#                S₁₀(n=3)#               S₀₋₅(n=3)
     -1.750000000000E+00      6.509954457915E-01      3.788380436712E-01      2.752187693370E-01      2.136563813957E-01      1.670734083085E-01      1.275793059517E-01      9.261641735974E-02      6.133517649720E-02      3.339859058178E-02      8.567452834748E-03      1.055447622335E+00
     -1.650000000000E+00      5.753008496985E-01      3.252280228312E-01      2.404782174330E-01      1.943825291536E-01      1.612433105863E-01      1.335982637134E-01      1.088784323723E-01      8.616198734688E-02      6.514177830635E-02      4.572970062309E-02      9.813916416875E-01
     -1.000000000000E+00      2.222804574226E-01      9.661108391990E-02      7.289534066964E-02      6.396461594431E-02      5.913418123819E-02      5.595103149623E-02      5.358507543545E-02      5.168004388296E-02      5.005784099036E-02      4.861960966239E-02      5.710219879197E-01
     -5.000000000000E-01      6.433956993101E-02      2.110441210222E-02      1.585798715435E-02      1.406675102588E-02      1.315972134736E-02      1.260648897955E-02      1.223011616108E-02      1.195477115770E-02      1.174253808922E-02      1.157235258079E-02      2.855501242734E-01
      5.000000000000E-01      5.458461430837E-02      1.721937964773E-02      1.294053139594E-02      1.149012707652E-02      1.076001750144E-02      1.031810102766E-02      1.002027464994E-02      9.804779454888E-03      9.640736010427E-03      9.510989102316E-03      2.650836326165E-01
      1.650000000000E+00      3.314590373267E-01      1.608338593053E-01      1.235520063892E-01      1.092415805351E-01      1.017133647045E-01      9.696115638117E-02      9.360103758851E-02      9.103659998688E-02      8.896954482059E-02      8.723428278775E-02      7.287636140277E-01
      1.750000000000E+00      3.589717277784E-01      1.790401247358E-01      1.380064816790E-01      1.220112602492E-01      1.135501278997E-01      1.081898526994E-01      1.043867092163E-01      1.014740566994E-01      9.911836577803E-02      9.713451949481E-02      7.608463355647E-01


 Calculation finished at  2022-05-14 20:57:54
