# M=42, N=21, Vp=0.0, t=1.0, n=3, Vstart=0.5, Vstop=1.65, Vnum=12762633489901826008, PBC
# start time 2022-06-09 05:26:56
#                       V#                 S₁(n=3)#                 S₂(n=3)                 S₃(n=3)#                 S₄(n=3)#                 S₅(n=3)#                 S₆(n=3)#                 S₇(n=3)#                 S₈(n=3)#                 S₉(n=3)#                S₁₀(n=3)#               S₀₋₅(n=3)
      5.000000000000E-01      6.917593692933E-02      2.245915999756E-02      1.688113475217E-02      1.498082924290E-02      1.402110367682E-02      1.343780445331E-02      1.304273494040E-02      1.275523804692E-02      1.253498529714E-02      1.235957205737E-02      3.089969098259E-01
      1.650000000000E+00      4.143105994158E-01      2.055215657074E-01      1.577952137629E-01      1.389591947246E-01      1.288149742509E-01      1.222707331170E-01      1.175492374720E-01      1.138814661262E-01      1.108821236708E-01      1.083369953434E-01      8.489698571802E-01


 Calculation finished at  2022-06-15 04:29:24
