# M=80, N=40, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vnum=81, PBC
# start time 2022-02-17 06:39:32
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -9.500000000000E-01      9.296086970260E-02      4.257372655811E-02      3.228007991526E-02      2.831270176218E-02      2.616704445669E-02      2.476790496068E-02      2.374689852220E-02      2.294532949014E-02      2.228367331028E-02      2.171763619466E-02      2.172686152632E-01
     -1.000000000000E+00      1.015680792386E-01      4.773608925107E-02      3.624338915283E-02      3.173808389476E-02      2.927903146147E-02      2.766350838649E-02      2.647678339787E-02      2.553983635455E-02      2.476286407622E-02      2.409579148713E-02      2.280549277924E-01
     -1.050000000000E+00      1.104825921097E-01      5.325498908236E-02      4.049260806144E-02      3.539928497672E-02      3.259231840909E-02      3.073444299771E-02      2.936109611126E-02      2.827122383077E-02      2.736382470522E-02      2.658249413293E-02      2.387856742790E-01
     -1.100000000000E+00      1.196983734707E-01      5.913963518192E-02      4.503746062458E-02      3.930281257043E-02      3.611032670963E-02      3.398165804306E-02      3.239884983487E-02      3.113699167485E-02      3.008287770642E-02      2.917316160456E-02      2.494633168460E-01
     -1.150000000000E+00      1.292097277517E-01      6.539906673842E-02      4.988785969030E-02      4.345533186061E-02      3.983648839248E-02      3.740600308797E-02      3.558891234290E-02      3.413450393433E-02      3.291626006935E-02      3.186320327676E-02      2.600908980403E-01
     -1.200000000000E+00      1.390114206176E-01      7.204215804486E-02      5.505393833157E-02      4.786375329365E-02      4.377437119706E-02      4.100838046434E-02      3.893018342100E-02      3.726118993312E-02      3.586034493868E-02      3.464825830078E-02      2.706722295525E-01
     -1.250000000000E+00      1.490988816234E-01      7.907767367270E-02      6.054612287948E-02      5.253537152213E-02      4.792786591744E-02      4.478996605315E-02      4.242184190039E-02      4.051481253388E-02      3.891192548579E-02      3.752448857775E-02      2.812121458498E-01
     -1.300000000000E+00      1.594685266887E-01      8.651441220957E-02      6.637527940819E-02      5.747808405536E-02      5.230146289679E-02      4.875252345901E-02      4.606368451737E-02      4.389382233372E-02      4.206857596289E-02      4.048893848875E-02      2.917168490614E-01
     -1.350000000000E+00      1.701182545920E-01      9.436149273629E-02      7.255297916198E-02      6.270072906893E-02      5.690065342302E-02      5.289884385798E-02      4.985658477205E-02      4.739782149925E-02      4.532910942324E-02      4.353997737305E-02      3.021943893651E-01
     -1.400000000000E+00      1.810481962652E-01      1.026288652861E-01      7.909195238791E-02      6.821360185319E-02      6.173250847423E-02      5.723335812004E-02      5.380311268085E-02      5.102817266549E-02      4.869416280384E-02      4.667785186208E-02      3.126553361403E-01
     -1.450000000000E+00      1.922618587442E-01      1.113281919671E-01      8.600685595466E-02      7.402925466719E-02      6.680652374284E-02      6.176299782688E-02      5.790838184405E-02      5.478881079113E-02      5.216696048289E-02      4.990539420770E-02      3.231137452504E-01
     -1.500000000000E+00      2.037678657050E-01      1.204743125934E-01      9.331554169173E-02      8.016373728311E-02      7.213586409775E-02      6.649842002469E-02      6.218122469564E-02      5.868734813460E-02      5.575433845834E-02      5.322896296894E-02      3.335885720432E-01
     -1.550000000000E+00      2.155826538639E-01      1.300876688967E-01      1.010411529682E-01      8.663855356795E-02      7.773923927952E-02      7.145579445754E-02      6.663587026168E-02      6.273662859185E-02      5.946817183761E-02      5.665974838335E-02      3.441058041541E-01
     -1.600000000000E+00      2.277347241972E-01      1.401983217198E-01      1.092156110322E-01      9.348381035611E-02      8.364381420964E-02      7.665950072286E-02      7.129443059178E-02      6.695700704155E-02      6.332745804226E-02      6.021567628944E-02      3.547017505668E-01
     -1.650000000000E+00      2.402715451197E-01      1.508526955009E-01      1.178855020780E-01      1.007434272947E-01      8.988989932899E-02      8.214638388365E-02      7.619077088607E-02      7.137987262859E-02      6.736153041435E-02      6.392434876966E-02      3.654283549803E-01
     -1.700000000000E+00      2.532711923865E-01      1.621252150971E-01      1.271223040804E-01      1.084840891009E-01      9.653887770732E-02      8.797284449048E-02      8.137689746870E-02      7.605343824174E-02      7.161533395046E-02      6.782787766408E-02      3.763621128397E-01
     -1.750000000000E+00      2.668631092152E-01      1.741393163933E-01      1.370409819586E-01      1.168114707133E-01      1.036874641467E-01      9.422750024497E-02      8.693431082189E-02      8.105300723012E-02      7.615877894563E-02      7.199146237905E-02      3.876200481817E-01
     -1.800000000000E+00      2.812682439945E-01      1.871082411392E-01      1.478363282422E-01      1.259020093981E-01      1.114956080645E-01      1.010559295659E-01      9.299617187639E-02      8.650101633368E-02      8.110501178990E-02      7.652016240890E-02      3.993908809205E-01
     -1.850000000000E+00      2.968868341067E-01      2.014240928078E-01      1.598627093075E-01      1.360729601198E-01      1.202482381885E-01      1.087155712421E-01      9.979658623566E-02      9.261167798816E-02      8.665117631129E-02      8.159637495356E-02      4.120040235405E-01
     -1.900000000000E+00      3.145323018188E-01      2.178939153065E-01      1.738461843407E-01      1.479697159146E-01      1.305212030790E-01      1.177239165493E-01      1.078041181788E-01      9.981227427242E-02      9.318943300704E-02      8.758212401604E-02      4.261158369712E-01
     -1.950000000000E+00      3.363290861472E-01      2.386410888891E-01      1.916955328094E-01      1.632846977609E-01      1.438207684422E-01      1.294318329105E-01      1.182400834324E-01      1.092153715600E-01      1.017402255998E-01      9.541907973607E-02      4.434324204922E-01
     -2.000000000000E+00      3.745412572221E-01      2.759721515783E-01      2.245123050114E-01      1.918936416644E-01      1.689638935682E-01      1.517701480384E-01      1.382949720824E-01      1.273887001023E-01      1.183425842136E-01      1.106931332105E-01      4.738490885819E-01
      0.000000000000E+00      3.177902385687E-10      2.487832162501E-11      1.865840815185E-11      1.658539972027E-11      1.554889550448E-11      1.492717061069E-11      1.451239128869E-11      1.421618378572E-11      1.399413918080E-11      1.382138847816E-11      6.134724499507E-06
      5.000000000000E-02      4.921668184985E-04      9.367466462562E-05      7.025764387381E-05      6.244960729740E-05      5.854497693525E-05      5.620170922782E-05      5.463912288128E-05      5.352264019765E-05      5.268497232924E-05      5.203318102565E-05      1.199506606489E-02
      1.000000000000E-01      1.693927291571E-03      3.707236022481E-04      2.780684773045E-04      2.471466909477E-04      2.316763029970E-04      2.223864847779E-04      2.161869534620E-04      2.117533021204E-04      2.084233272877E-04      2.058291381495E-04      2.374448712150E-02
      1.500000000000E-01      3.443693219226E-03      8.253692253914E-04      6.191547208094E-04      5.502357509717E-04      5.157296404787E-04      4.949887867975E-04      4.811305837418E-04      4.712053428504E-04      4.637382198820E-04      4.579098569160E-04      3.525822287723E-02
      2.000000000000E-01      5.653269523823E-03      1.452076726712E-03      1.089453276913E-03      9.680233572755E-04      9.071653877961E-04      8.705368065836E-04      8.460230391445E-04      8.284321240541E-04      8.151680805111E-04      8.047886968772E-04      4.654565307913E-02
      2.500000000000E-01      8.260785818941E-03      2.245549243701E-03      1.685108817498E-03      1.496977115705E-03      1.402572264061E-03      1.345660373609E-03      1.307495401615E-03      1.280043324552E-03      1.259287130137E-03      1.242995144435E-03      5.761562857057E-02
      3.000000000000E-01      1.121879630489E-02      3.200722761941E-03      2.402467046684E-03      2.133724309264E-03      1.998670088228E-03      1.917097623276E-03      1.862267292192E-03      1.822719235729E-03      1.792723522125E-03      1.769096854142E-03      6.847651318169E-02
      3.500000000000E-01      1.448911740030E-02      4.312760865014E-03      3.238068188131E-03      2.875050285018E-03      2.692311864248E-03      2.581700565760E-03      2.507155873451E-03      2.453223211932E-03      2.412175286433E-03      2.379719149489E-03      7.913622179246E-02
      4.000000000000E-01      1.804006987776E-02      5.577049503415E-03      4.188640796963E-03      3.717896703969E-03      3.480485324583E-03      3.336439734890E-03      3.239083571067E-03      3.168412489205E-03      3.114424297428E-03      3.071562206048E-03      8.960225530229E-02
      4.500000000000E-01      2.184481475960E-02      6.989191705594E-03      5.251095812147E-03      4.659359608933E-03      4.360313930246E-03      4.178407947851E-03      4.055084571059E-03      3.965247448935E-03      3.896348356457E-03      3.841416017317E-03      9.988173196838E-02
      5.000000000000E-01      2.588026464444E-02      8.545002438955E-03      6.422520981637E-03      5.696687456771E-03      5.329057500839E-03      5.104823372541E-03      4.952310309748E-03      4.840799560474E-03      4.754931636875E-03      4.686173401028E-03      1.099814163422E-01
      5.500000000000E-01      3.012632873837E-02      1.024050358544E-02      7.700175612596E-03      6.827279101913E-03      6.384112496613E-03      6.113031953348E-03      5.928034031860E-03      5.792258099436E-03      5.687273606402E-03      5.602841175912E-03      1.199077455623E-01
      6.000000000000E-01      3.456536594895E-02      1.207191909276E-02      9.081485673536E-03      8.048681782920E-03      7.523012031900E-03      7.200509299003E-03      6.979654542150E-03      6.816935786809E-03      6.690596589669E-03      6.588549687417E-03      1.296668535251E-01
      6.500000000000E-01      3.918177508269E-02      1.403567038410E-02      1.056403929418E-02      9.358589179136E-03      8.743425710219E-03      8.364862144333E-03      8.104699282394E-03      7.912273499391E-03      7.762252138881E-03      7.640560866451E-03      1.392645930994E-01
      7.000000000000E-01      4.396167948340E-02      1.612837210938E-02      1.214558271143E-02      1.075483960536E-02      1.004315936962E-02      9.603829494293E-03      9.300826860811E-03      9.075844196651E-03      8.899726375015E-03      8.756275000107E-03      1.487065568446E-01
      7.500000000000E-01      4.889267864522E-02      1.834682807495E-02      1.382401652561E-02      1.223541424989E-02      1.142015467398E-02      1.091528341210E-02      1.056582901921E-02      1.030535607119E-02      1.010064432757E-02      9.933236262499E-03      1.579980958074E-01
      8.000000000000E-01      5.396364939943E-02      2.068802762342E-02      1.559739246169E-02      1.379843564890E-02      1.287248874928E-02      1.229722966051E-02      1.189763225819E-02      1.159865515559E-02      1.136277351885E-02      1.116913726539E-02      1.671443372716E-01
      8.500000000000E-01      5.916458415065E-02      2.314914232361E-02      1.746391052088E-02      1.544216631981E-02      1.439837381343E-02      1.374780816774E-02      1.329429911320E-02      1.295372739862E-02      1.268402682563E-02      1.246182268151E-02      1.761502011367E-01
      9.000000000000E-01      6.448645801286E-02      2.572752327399E-02      1.942191674593E-02      1.716500776399E-02      1.599615700578E-02      1.526529352593E-02      1.475402929340E-02      1.436870042931E-02      1.406246484481E-02      1.380929217648E-02      1.850204156091E-01
      9.500000000000E-01      6.992111788104E-02      2.842069856013E-02      2.146990124647E-02      1.896549955605E-02      1.766432017833E-02      1.684809532052E-02      1.627516051361E-02      1.584184486807E-02      1.549629765029E-02      1.520970256456E-02      1.937595314248E-01
      1.000000000000E+00      7.546118998446E-02      3.122637159590E-02      2.360649703527E-02      2.084231900906E-02      1.940148010335E-02      1.849475872483E-02      1.785616944030E-02      1.737157559798E-02      1.698388634963E-02      1.666136959508E-02      2.023719359386E-01
      1.050000000000E+00      8.110000120501E-02      3.414241954348E-02      2.583047906227E-02      2.279428090902E-02      2.120638865545E-02      2.020396496809E-02      1.949567240244E-02      1.895645268478E-02      1.852374416493E-02      1.816276912926E-02      2.108618658138E-01
      1.100000000000E+00      8.683151314101E-02      3.716689290875E-02      2.814076428151E-02      2.482033804488E-02      2.307793362926E-02      2.197453229476E-02      2.119242645290E-02      2.059518250738E-02      2.011453758133E-02      1.971253823669E-02      2.192334199788E-01
      1.150000000000E+00      9.265026550391E-02      4.029801539973E-02      3.053641205954E-02      2.691958196270E-02      2.501513969391E-02      2.380541697219E-02      2.294533038482E-02      2.228661874517E-02      2.175508724898E-02      2.130947593605E-02      2.274905716078E-01
      1.200000000000E+00      9.855132790292E-02      4.353418451548E-02      3.301662528535E-02      2.909124426775E-02      2.701716978688E-02      2.569571463705E-02      2.475342598594E-02      2.402976350176E-02      2.344436891724E-02      2.295254386063E-02      2.356371797630E-01
      1.250000000000E+00      1.045302593547E-01      4.687397335776E-02      3.558075256671E-02      3.133469880710E-02      2.908332724411E-02      2.764466225351E-02      2.661589978684E-02      2.582376880850E-02      2.518151463679E-02      2.464086708059E-02      2.436770012976E-01
      1.300000000000E+00      1.105830735607E-01      5.031613301020E-02      3.822829102258E-02      3.364946434030E-02      3.121305833527E-02      2.965164039993E-02      2.853208506047E-02      2.766793830248E-02      2.696581405883E-02      2.637373494460E-02      2.516137022483E-01
      1.350000000000E+00      1.167062096000E-01      5.385959583712E-02      4.095888995225E-02      3.603520795468E-02      3.340595544568E-02      3.171617611673E-02      3.050146430101E-02      2.956172930437E-02      2.879671605731E-02      2.815060216983E-02      2.594508691659E-01
      1.400000000000E+00      1.228965080502E-01      5.750348032776E-02      4.377235588034E-02      3.849174964736E-02      3.566176127244E-02      3.383794664406E-02      3.252367248067E-02      3.150475557236E-02      3.067383093304E-02      2.997109042694E-02      2.671920209592E-01
      1.450000000000E+00      1.291511912663E-01      6.124709694337E-02      4.666865858143E-02      4.101906777519E-02      3.798037379993E-02      3.601678386410E-02      3.459850094143E-02      3.349679062617E-02      3.259693312830E-02      3.183499038120E-02      2.748406206937E-01
      1.500000000000E+00      1.354678478378E-01      6.508995540034E-02      4.964793844228E-02      4.361730568453E-02      4.036185233308E-02      3.825267970225E-02      3.672590215848E-02      3.553777186518E-02      3.456596466703E-02      3.374226439989E-02      2.824000878096E-01
      1.550000000000E+00      1.418444209694E-01      6.903177357615E-02      5.271051533637E-02      4.628677969369E-02      4.280642475845E-02      4.054579265661E-02      3.890599554522E-02      3.762780565243E-02      3.658103949579E-02      3.569305010571E-02      2.898738107692E-01
      1.600000000000E+00      1.482792008511E-01      7.307248841074E-02      5.585689933703E-02      4.902798872391E-02      4.531449630580E-02      4.289645571155E-02      4.113907454324E-02      3.976717359899E-02      3.864244895398E-02      3.768766500188E-02      2.972651605263E-01
      1.650000000000E+00      1.547708202136E-01      7.721226845538E-02      5.908780304190E-02      5.184162542622E-02      4.788665970557E-02      4.530518556693E-02      4.342561495950E-02      4.195634003774E-02      4.075066838722E-02      3.972661220585E-02      3.045775043504E-01
      1.700000000000E+00      1.613182535427E-01      8.145152873410E-02      6.240415607552E-02      5.472858931316E-02      5.052370721078E-02      4.777269362138E-02      4.576628496412E-02      4.419596107934E-02      4.290636527905E-02      4.181058765250E-02      3.118142205568E-01
      1.750000000000E+00      1.679208196580E-01      8.579094796824E-02      6.580712186989E-02      5.769000201691E-02      5.322664461584E-02      5.029989884929E-02      4.816195689481E-02      4.648689540210E-02      4.511040905892E-02      4.394048893148E-02      3.189787140110E-01
      1.800000000000E+00      1.745781872557E-01      9.023148807913E-02      6.929811672439E-02      6.072722473769E-02      5.599670737929E-02      5.288794270882E-02      5.061372102720E-02      4.883021695143E-02      4.736388277476E-02      4.611742595696E-02      3.260744321902E-01
      1.850000000000E+00      1.812903828882E-01      9.477441576518E-02      7.287883105931E-02      6.384187787582E-02      5.883537889742E-02      5.553820616700E-02      5.312290142580E-02      5.122722968595E-02      4.966809678495E-02      4.834273363989E-02      3.331048814663E-01
      1.900000000000E+00      1.880578021247E-01      9.942132720797E-02      7.655125377919E-02      6.703586363207E-02      6.174441161220E-02      5.825232944269E-02      5.569107440733E-02      5.367948484152E-02      5.202460488934E-02      5.061798693766E-02      3.400736440560E-01
      1.950000000000E+00      1.948812198949E-01      1.041741724439E-01      8.031769710498E-02      7.031138957557E-02      6.472584941972E-02      6.103223328230E-02      5.832008869742E-02      5.618880000394E-02      5.443522235665E-02      5.294501787375E-02      3.469843928269E-01
      2.000000000000E+00      2.017618014253E-01      1.090352812056E-01      8.418082337652E-02      7.367099438532E-02      6.778205235752E-02      6.388014256563E-02      6.101208792944E-02      5.875728051278E-02      5.690204626496E-02      5.532593485490E-02      3.538409046858E-01
 #Calculation finished at  2022-02-20 08:00:55
