# M=12, N=6, Vp=0.0, t=1.0, n=2, Vstart=-1.75, Vstop=1.75, Vnum=16454199681226724124, PBC
# start time 2022-05-13 12:16:17
#                       V#                 S₁(n=2)#                 S₂(n=2)                 S₃(n=2)#                 S₄(n=2)#                 S₅(n=2)#                 S₆(n=2)#                 S₇(n=2)#                 S₈(n=2)#                 S₉(n=2)#                S₁₀(n=2)#               S₀₋₅(n=2)
     -1.750000000000E+00      4.244294318085E-01      2.472234607804E-01      1.863900717713E-01      1.542774456233E-01      1.321306858180E-01      1.142538185215E-01      9.854900348555E-02      8.415614246722E-02      7.070834055768E-02      5.805286929133E-02      6.995085792116E-01
     -1.650000000000E+00      3.758561872124E-01      2.109941063869E-01      1.595964977970E-01      1.343356865861E-01      1.177657177124E-01      1.048189945564E-01      9.364861682430E-02      8.347418330799E-02      7.393675337589E-02      6.486707061926E-02      6.518812219381E-01
     -1.000000000000E+00      1.461177593589E-01      6.234216723135E-02      4.707196467177E-02      4.143852995432E-02      3.844816765459E-02      3.651971936421E-02      3.512019094636E-02      3.402096725788E-02      3.310775836004E-02      3.231709660042E-02      3.824914619602E-01
     -5.000000000000E-01      4.240814288668E-02      1.369656020471E-02      1.029090172269E-02      9.132333278815E-03      8.547171587684E-03      8.191431139552E-03      7.950386359463E-03      7.774868684849E-03      7.640293849101E-03      7.533003943591E-03      1.924040816706E-01
      5.000000000000E-01      3.636958044979E-02      1.131166756388E-02      8.499140026109E-03      7.547922062572E-03      7.069644133966E-03      6.780578204342E-03      6.586115093806E-03      6.445707823518E-03      6.339082913180E-03      6.254977327496E-03      1.799673649054E-01
      1.650000000000E+00      2.253167602093E-01      1.071285194079E-01      8.202957522583E-02      7.257364870596E-02      6.764442298835E-02      6.455592607090E-02      6.238895472752E-02      6.074827238310E-02      5.943624453933E-02      5.834312872089E-02      4.986619492177E-01
      1.750000000000E+00      2.445213452366E-01      1.194005172945E-01      9.168208461501E-02      8.110134488105E-02      7.556189075398E-02      7.208038050111E-02      6.962986970332E-02      6.776827146770E-02      6.627449918121E-02      6.502580388334E-02      5.211435818730E-01


 Calculation finished at  2022-05-13 12:17:07
