# M=36, N=18, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vnum=81, PBC
# start time 2022-02-14 17:02:37
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -5.000000000000E-02      4.844160862123E-04      9.181688320981E-05      6.886424319319E-05      6.121126280512E-05      5.738424827184E-05      5.508762020678E-05      5.355618539671E-05      5.246200389264E-05      5.164110572098E-05      5.100239645106E-05      1.192727137672E-02
     -1.000000000000E-01      1.698598218701E-03      3.712529908637E-04      2.784655924426E-04      2.475018854105E-04      2.320113640746E-04      2.227101254881E-04      2.165035296708E-04      2.120653023421E-04      2.087323063633E-04      2.061361322108E-04      2.377880367771E-02
     -1.500000000000E-01      3.515251555414E-03      8.444927870470E-04      6.335033846248E-04      5.629934797464E-04      5.276931604326E-04      5.064767760734E-04      4.923023759238E-04      4.821519810188E-04      4.745166018725E-04      4.685579109913E-04      3.555618338906E-02
     -2.000000000000E-01      5.871195463412E-03      1.518002183369E-03      1.138934137224E-03      1.011992316824E-03      9.483730704662E-04      9.100834446869E-04      8.844587284349E-04      8.660711876050E-04      8.522069551193E-04      8.413583270204E-04      4.726093032287E-02
     -2.500000000000E-01      8.724700121463E-03      2.398536533590E-03      1.799982811165E-03      1.598992819730E-03      1.498122910387E-03      1.437303388195E-03      1.396509459979E-03      1.367159066492E-03      1.344961177925E-03      1.327531888679E-03      5.889450583695E-02
     -3.000000000000E-01      1.204516545538E-02      3.493148278973E-03      2.622154440933E-03      2.328680789999E-03      2.181138600850E-03      2.091976339220E-03      2.032005308456E-03      1.988716044233E-03      1.955853813480E-03      1.929943763767E-03      7.045831862423E-02
     -3.500000000000E-01      1.580880150471E-02      4.809194193068E-03      3.611246159920E-03      3.205936375694E-03      3.001734782334E-03      2.877995807659E-03      2.794491535369E-03      2.733981346657E-03      2.687844928511E-03      2.651293215357E-03      8.195373167641E-02
     -4.000000000000E-01      1.999639565691E-02      6.354341978389E-03      4.773359507852E-03      4.235836675658E-03      3.964338154963E-03      3.799294385891E-03      3.687486036812E-03      3.606104566155E-03      3.543745690874E-03      3.494073688992E-03      9.338206966888E-02
     -4.500000000000E-01      2.459200595543E-02      8.136575908241E-03      6.114912869340E-03      5.423657858145E-03      5.073479364180E-03      4.859826852306E-03      4.714454715834E-03      4.608114140324E-03      4.526180681693E-03      4.460529622014E-03      1.047446272660E-01
     -5.000000000000E-01      2.958213000473E-02      1.016420147370E-02      7.642654099453E-03      6.774876876730E-03      6.333783454347E-03      6.063551072494E-03      5.878784145229E-03      5.742882848653E-03      5.637547170129E-03      5.552610364900E-03      1.160426787622E-01
     -5.500000000000E-01      3.495514303496E-02      1.244584861602E-02      9.363673114449E-03      8.295172651923E-03      7.749958730678E-03      7.414406544798E-03      7.183751433528E-03      7.013090361574E-03      6.879971557041E-03      6.771921638539E-03      1.272774891819E-01
     -6.000000000000E-01      4.070089973012E-02      1.499047307974E-02      1.128541419696E-02      9.990426603280E-03      9.326783913866E-03      8.916290509104E-03      8.632491317959E-03      8.421183036025E-03      8.255263409983E-03      8.119675228962E-03      1.384503277784E-01
     -6.500000000000E-01      4.681044221689E-02      1.780735596248E-02      1.341568818110E-02      1.186672283326E-02      1.106909389553E-02      1.057303197762E-02      1.022796098043E-02      9.969331669465E-03      9.764868083671E-03      9.596638250841E-03      1.495624833173E-01
     -7.000000000000E-01      5.327577929723E-02      2.090610064387E-02      1.576268401479E-02      1.393034775218E-02      1.298176399164E-02      1.238836371627E-02      1.197290283587E-02      1.165938776536E-02      1.140981885044E-02      1.120308332795E-02      1.606152824605E-01
     -7.500000000000E-01      6.008971613917E-02      2.429662684286E-02      1.833497962490E-02      1.618778939047E-02      1.506969308524E-02      1.436589273782E-02      1.386980612603E-02      1.349283950809E-02      1.319069017315E-02      1.293874180406E-02      1.716101122748E-01
     -8.000000000000E-01      6.724572147772E-02      2.798916161548E-02      2.114155208214E-02      1.864573683754E-02      1.733778635182E-02      1.650907026160E-02      1.592086863971E-02      1.547076922800E-02      1.510755442282E-02      1.480276283811E-02      1.825484473586E-01
