# M=6, N=3, Vp=0.0, t=1.0, n=3, Vstart=-1.75, Vstop=1.75, Vnum=16454199681226724124, PBC
# start time 2022-05-17 16:11:41
#                       V#                 S₁(n=3)#                 S₂(n=3)                 S₃(n=3)#                 S₄(n=3)#                 S₅(n=3)#                 S₆(n=3)#                 S₇(n=3)#                 S₈(n=3)#                 S₉(n=3)#                S₁₀(n=3)#               S₀₋₅(n=3)
     -1.750000000000E+00      4.226496039131E-13      2.398081733190E-14      1.798561299893E-14      1.598721155460E-14      1.498801083244E-14      1.438849039914E-14      1.398881011028E-14      1.370332418966E-14      1.348920974920E-14      1.332267629550E-14      9.124766192770E-07
     -1.650000000000E+00      3.265815030710E-13      1.776356839400E-14      1.332267629550E-14      1.184237892934E-14      1.110223024625E-14      1.065814103640E-14      1.036208156317E-14      1.015061051086E-14      9.992007221627E-15      9.868649107780E-15      7.655821417023E-07
     -1.000000000000E+00      2.139597613464E-13      1.154631945610E-14      8.659739592076E-15      7.697546304068E-15      7.216449660064E-15      6.927791673661E-15      6.735353016059E-15      6.597896832058E-15      6.494804694057E-15      6.414621920057E-15      6.181273972260E-07
     -5.000000000000E-01      3.381854321112E-13      1.865174681370E-14      1.398881011028E-14      1.243449787580E-14      1.165734175856E-14      1.119104808822E-14      1.088018564133E-14      1.065814103640E-14      1.049160758271E-14      1.036208156317E-14      7.446624360837E-07
      5.000000000000E-01      1.477232200000E-13      8.215650382226E-15      6.161737786670E-15      5.477100254817E-15      5.134781488891E-15      4.929390229336E-15      4.792462722965E-15      4.694657361272E-15      4.621303340002E-15      4.564250212348E-15      5.374576749810E-07
      1.650000000000E+00      1.956990577179E-13      1.088018564133E-14      8.160139230995E-15      7.253457094218E-15      6.800116025829E-15      6.528111384796E-15      6.346774957441E-15      6.217248937901E-15      6.120104423246E-15      6.044547578515E-15      5.980110551992E-07
      1.750000000000E+00      2.044014604240E-13      1.132427485118E-14      8.493206138383E-15      7.549516567451E-15      7.077671781985E-15      6.794564910706E-15      6.605826996520E-15      6.471014200672E-15      6.369904603787E-15      6.291263806209E-15      6.004576667123E-07


 Calculation finished at  2022-05-17 16:12:07
