# M=24, N=12, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=0.0, Vnum=201, PBC
# start time 2022-10-16 02:17:39
#                       V#                 S1(n=1)#                 S2(n=1)                 S3(n=1)#                 S4(n=1)#                 S5(n=1)#                 S6(n=1)#                 S7(n=1)#                 S8(n=1)#                 S9(n=1)#                S10(n=1)#               S1/2(n=1)#               Sinf(n=1)
     -1.040000000000E+00      1.035501664404E-01      4.839859383789E-02      3.675280987508E-02      3.225564091943E-02      2.982710374086E-02      2.824464885633E-02      2.708955186501E-02      2.618163248934E-02      2.543071383784E-02      2.478665282471E-02      2.316881176999E-01      1.383700344006E-03
     -1.050000000000E+00      1.052995997532E-01      4.946571046419E-02      3.757373163101E-02      3.296652030496E-02      3.047419708604E-02      2.884774139134E-02      2.765887078092E-02      2.672324138314E-02      2.594858397396E-02      2.528358743164E-02      2.338062062938E-01      1.398290351517E-03
     -1.060000000000E+00      1.070617504713E-01      5.054743677919E-02      3.840637454473E-02      3.368713289352E-02      3.112967144266E-02      2.945819352837E-02      2.823471651823E-02      2.727066643469E-02      2.647164730138E-02      2.578516019969E-02      2.359228720732E-01      1.412710511880E-03
     -1.070000000000E+00      1.088366025823E-01      5.164388058179E-02      3.925084245141E-02      3.441755235760E-02      3.179357330856E-02      3.007602965071E-02      2.881709530537E-02      2.782389879354E-02      2.699988240910E-02      2.629133930101E-02      2.380381461357E-01      1.426957051835E-03
     -1.080000000000E+00      1.106241422961E-01      5.275515142415E-02      4.010724108897E-02      3.515785372175E-02      3.246594991504E-02      3.070127439060E-02      2.940601327917E-02      2.838292929867E-02      2.753326745655E-02      2.680209244142E-02      2.401520626099E-01      1.441026891733E-03
     -1.090000000000E+00      1.124243559793E-01      5.388135910959E-02      4.097567696827E-02      3.590811243078E-02      3.314684841719E-02      3.133395191270E-02      3.000147584893E-02      2.894774791636E-02      2.807177968087E-02      2.731738643347E-02      2.422646548366E-01      1.454915345476E-03
     -1.100000000000E+00      1.142372314255E-01      5.502261442716E-02      4.185625794780E-02      3.666840483325E-02      3.383631631308E-02      3.197408628552E-02      3.060348803209E-02      2.951834404871E-02      2.861539568409E-02      2.783718746637E-02      2.443759606160E-01      1.468622048612E-03
     -1.110000000000E+00      1.160627576753E-01      5.617902940751E-02      4.274909344076E-02      3.743880836053E-02      3.453440159873E-02      3.262170161978E-02      3.121205458365E-02      3.009470666008E-02      2.916409156106E-02      2.836146123819E-02      2.464860159899E-01      1.482142414574E-03
     -1.120000000000E+00      1.179009240286E-01      5.735071622185E-02      4.365429358909E-02      3.821940085451E-02      3.524115219194E-02      3.327682156575E-02      3.182717955755E-02      3.067682389746E-02      2.971784257493E-02      2.889017268307E-02      2.485948588873E-01      1.495473609821E-03
     -1.130000000000E+00      1.197517209461E-01      5.853778792074E-02      4.457196983350E-02      3.901026103492E-02      3.595661632396E-02      3.393946964845E-02      3.244886659992E-02      3.126468335244E-02      3.027662339563E-02      2.942328619160E-02      2.507025285973E-01      1.508612819155E-03
     -1.140000000000E+00      1.216151400547E-01      5.974035856911E-02      4.550223506112E-02      3.981146866305E-02      3.668084271439E-02      3.460966945408E-02      3.307711914979E-02      3.185827227826E-02      3.084040833392E-02      2.996076586153E-02      2.528090653458E-01      1.521557277604E-03
     -1.150000000000E+00      1.234911757836E-01      6.095854410429E-02      4.644520422192E-02      4.062310499873E-02      3.741388090626E-02      3.528744487040E-02      3.371194060533E-02      3.245757769741E-02      3.140917140231E-02      3.050257552085E-02      2.549145139463E-01      1.534304505244E-03
     -1.160000000000E+00      1.253798216493E-01      6.219246009581E-02      4.740099272429E-02      4.144525157161E-02      3.815578029248E-02      3.597281931280E-02      3.435333372012E-02      3.306258594895E-02      3.198288599807E-02      3.104867853336E-02      2.570189172007E-01      1.546852328613E-03
     -1.170000000000E+00      1.272810729680E-01      6.344222316423E-02      4.836971743243E-02      4.227799096131E-02      3.890659074343E-02      3.666581623351E-02      3.500130101712E-02      3.367328302344E-02      3.256152517105E-02      3.159903800778E-02      2.591223206902E-01      1.559198350776E-03
     -1.180000000000E+00      1.291949277170E-01      6.470795208399E-02      4.935149759602E-02      4.312140757236E-02      3.966636326621E-02      3.736645969572E-02      3.565584530037E-02      3.428965502874E-02      3.314506205530E-02      3.215361720374E-02      2.612247725768E-01      1.571340296981E-03
     -1.190000000000E+00      1.311213839232E-01      6.598976542267E-02      5.034645303213E-02      4.397558619573E-02      4.043514882680E-02      3.807477339539E-02      3.631696884297E-02      3.491168752203E-02      3.373346932773E-02      3.271237910168E-02      2.633263222391E-01      1.583276535870E-03
     -1.200000000000E+00      1.330604421697E-01      6.728778368965E-02      5.135470580394E-02      4.484061336380E-02      4.121299947262E-02      3.879078160811E-02      3.698467419668E-02      3.553936620926E-02      3.432671981724E-02      3.327528693672E-02      2.654270214659E-01      1.595005116798E-03
     -1.210000000000E+00      1.350121026956E-01      6.860212677548E-02      5.237637825804E-02      4.571657579193E-02      4.199996705013E-02      3.951450811853E-02      3.765896329846E-02      3.617267620606E-02      3.492478590213E-02      3.384230371668E-02      2.675269228715E-01      1.606524410968E-03
     -1.220000000000E+00      1.369763706118E-01      6.993291842965E-02      5.341159650599E-02      4.660356322103E-02      4.279610560440E-02      4.024597828319E-02      3.833983926230E-02      3.681160360309E-02      3.552764088084E-02      3.441339342225E-02      2.696260840914E-01      1.617833604321E-03
     -1.230000000000E+00      1.389532498802E-01      7.128028110375E-02      5.446048644740E-02      4.750166521453E-02      4.360146870369E-02      4.098521675889E-02      3.902730444279E-02      3.745613381970E-02      3.613525758162E-02      3.498851984415E-02      2.717245612895E-01      1.628930320279E-03
     -1.240000000000E+00      1.409427478123E-01      7.264433967119E-02      5.552317669478E-02      4.841097355958E-02      4.441611147480E-02      4.173224926072E-02      3.972136197161E-02      3.810625295686E-02      3.674760955883E-02      3.556764764254E-02      2.738224155958E-01      1.639813936506E-03
     -1.250000000000E+00      1.429448739203E-01      7.402522045953E-02      5.659979782751E-02      4.933158167023E-02      4.524009010270E-02      4.248710213575E-02      4.042201539651E-02      3.876194749667E-02      3.736467084839E-02      3.615074215341E-02      2.759197105933E-01      1.650483579455E-03
     -1.260000000000E+00      1.449596390118E-01      7.542305054144E-02      5.769048185527E-02      5.026358422128E-02      4.607346159023E-02      4.324980222019E-02      4.112926861979E-02      3.942320431010E-02      3.798641603404E-02      3.673776950236E-02      2.780165109450E-01      1.660938648127E-03
     -1.270000000000E+00      1.469870555718E-01      7.683795741817E-02      5.879536200087E-02      5.120707693612E-02      4.691628352883E-02      4.402037659897E-02      4.184312565878E-02      4.009001042971E-02      3.861282004065E-02      3.732869642450E-02      2.801128861047E-01      1.671178278499E-03
     -1.280000000000E+00      1.490271421799E-01      7.827007391675E-02      5.991457655357E-02      5.216215980553E-02      4.776861688689E-02      4.479885506439E-02      4.256359283377E-02      4.076235500423E-02      3.924385988011E-02      3.792349181818E-02      2.822089087759E-01      1.681202381838E-03
     -1.290000000000E+00      1.510799139884E-01      7.971952872557E-02      6.104826148617E-02      5.312893112385E-02      4.863052103066E-02      4.558526589207E-02      4.329067516629E-02      4.144022623091E-02      3.987951205156E-02      3.852212455908E-02      2.843046516685E-01      1.691010550313E-03
     -1.300000000000E+00      1.531453927690E-01      8.118645577709E-02      6.219655784544E-02      5.410749352495E-02      4.950205880949E-02      4.637964019891E-02      4.402438014655E-02      4.212361462463E-02      4.051975537848E-02      3.912456595568E-02      2.864001937195E-01      1.700603155296E-03
     -1.310000000000E+00      1.552236054802E-01      8.267099299799E-02      6.335961069391E-02      5.509795306160E-02      5.038329572620E-02      4.718201118531E-02      4.476471704304E-02      4.281251239420E-02      4.116457045082E-02      3.973078925518E-02      2.884956179039E-01      1.709980224690E-03
     -1.320000000000E+00      1.573145760460E-01      8.417327425100E-02      6.453756302700E-02      5.610041454879E-02      5.127429629052E-02      4.799241125862E-02      4.551169464579E-02      4.350691169875E-02      4.181393831063E-02      4.034076868801E-02      2.905910082747E-01      1.719142429129E-03
     -1.330000000000E+00      1.594183382121E-01      8.569344178883E-02      6.573056536931E-02      5.711498911069E-02      5.217513010663E-02      4.881087700778E-02      4.626532535091E-02      4.420680799929E-02      4.246784318902E-02      4.095448168380E-02      2.926864563161E-01      1.728090514860E-03
     -1.340000000000E+00      1.615349237522E-01      8.723163447908E-02      6.693876666024E-02      5.814178709137E-02      5.308586623620E-02      4.963744467346E-02      4.702562151918E-02      4.491219715080E-02      4.312627021091E-02      4.157190708908E-02      2.947820545310E-01      1.736825550753E-03
     -1.350000000000E+00      1.636643709810E-01      8.878799631471E-02      6.816232095801E-02      5.918092339586E-02      5.400657755763E-02      5.047215375855E-02      4.779259848973E-02      4.562307792606E-02      4.378920750882E-02      4.219302693287E-02      2.968779013747E-01      1.745348555387E-03
     -1.360000000000E+00      1.658067234874E-01      9.036267488969E-02      6.940138628782E-02      6.023251662112E-02      5.493734009208E-02      5.131504650030E-02      4.856627417093E-02      4.633945170623E-02      4.445664599691E-02      4.281782626918E-02      2.989741009216E-01      1.753661439150E-03
     -1.370000000000E+00      1.679620275024E-01      9.195581870189E-02      7.065612246899E-02      6.129668741067E-02      5.587823176164E-02      5.216616693827E-02      4.934666835530E-02      4.706132199670E-02      4.512857904965E-02      4.344629298543E-02      3.010707615042E-01      1.761765723055E-03
     -1.380000000000E+00      1.701303325945E-01      9.356757793675E-02      7.192669188282E-02      6.237355917479E-02      5.682933306428E-02      5.302556155285E-02      5.013380333075E-02      4.778869501685E-02      4.580500307275E-02      4.407841835436E-02      3.031679950936E-01      1.769663624097E-03
     -1.390000000000E+00      1.723116989826E-01      9.519811106709E-02      7.321326463407E-02      6.346326213961E-02      5.779073030252E-02      5.389328186197E-02      5.092770597256E-02      4.852158137873E-02      4.648591883671E-02      4.471419807525E-02      3.052659247523E-01      1.777357677103E-03
     -1.400000000000E+00      1.745061865620E-01      9.684757472797E-02      7.451601066832E-02      6.456592736623E-02      5.876251102600E-02      5.476938095160E-02      5.172840513397E-02      4.925999417123E-02      4.717133012366E-02      4.535363137613E-02      3.073646740931E-01      1.784850355256E-03
     -1.410000000000E+00      1.767138642096E-01      9.851613206639E-02      7.583510633452E-02      6.568169184976E-02      5.974476803210E-02      5.565391663234E-02      5.253593413523E-02      5.000395090977E-02      4.786124523510E-02      4.599672215568E-02      3.094643763075E-01      1.792145135906E-03
     -1.420000000000E+00      1.789348063510E-01      1.002039496515E-01      7.717073203727E-02      6.681069687522E-02      6.073759826404E-02      5.654695075040E-02      5.335033039582E-02      5.075347342117E-02      4.855567707354E-02      4.664347921493E-02      3.115651697409E-01      1.799244923686E-03
     -1.430000000000E+00      1.811690937488E-01      1.019111977593E-01      7.852307248450E-02      6.795308826778E-02      6.174110306108E-02      5.744854943017E-02      5.417163566485E-02      5.150858805788E-02      4.925464333635E-02      4.729391642585E-02      3.136672010113E-01      1.806153754660E-03
     -1.440000000000E+00      1.834168174253E-01      1.036380545738E-01      7.989232013251E-02      6.910901923963E-02      6.275539056355E-02      5.835878513502E-02      5.499989780162E-02      5.226932724308E-02      4.995816785721E-02      4.794805389288E-02      3.157706262001E-01      1.812876092743E-03
     -1.450000000000E+00      1.856780733625E-01      1.053847002996E-01      8.127867038047E-02      7.027864661782E-02      6.378057272670E-02      5.927773428229E-02      5.583516886674E-02      5.303572794746E-02      5.066627939811E-02      4.860591700264E-02      3.178756070918E-01      1.819415647888E-03
     -1.460000000000E+00      1.879529686815E-01      1.071513229879E-01      8.268232645916E-02      7.146213493261E-02      6.481676880738E-02      6.020548025619E-02      5.667750774383E-02      5.380783397694E-02      5.137901364480E-02      4.926753815918E-02      3.199823190708E-01      1.825779135665E-03
     -1.470000000000E+00      1.902416182630E-01      1.089381163690E-01      8.410349782682E-02      7.265965528633E-02      6.586410458910E-02      6.114211289943E-02      5.752697983538E-02      5.458569582696E-02      5.209641318316E-02      4.993295685288E-02      3.220909443606E-01      1.831971601912E-03
     -1.480000000000E+00      1.925441482732E-01      1.107452817410E-01      8.554240144384E-02      7.387138644734E-02      6.692271338807E-02      6.208772944648E-02      5.838365792341E-02      5.536937146765E-02      5.281852820511E-02      5.060222028309E-02      3.242016740346E-01      1.837998136196E-03
     -1.490000000000E+00      1.948606965017E-01      1.125730285563E-01      8.699926252773E-02      7.509751559363E-02      6.799273676287E-02      6.304243519187E-02      5.924762279243E-02      5.615892691864E-02      5.354541703252E-02      5.127538382927E-02      3.263147141950E-01      1.843866278313E-03
     -1.500000000000E+00      1.971914145030E-01      1.144215769198E-01      8.847431659485E-02      7.633824005825E-02      6.907432604619E-02      6.400634484576E-02      6.011896443005E-02      5.695443730914E-02      5.427714704786E-02      5.195251186113E-02      3.284302822845E-01      1.849583014863E-03
     -1.510000000000E+00      1.995364635949E-01      1.162911520877E-01      8.996780512216E-02      7.759376425304E-02      7.016764027399E-02      6.497958122920E-02      6.099778130742E-02      5.775598660774E-02      5.501379476783E-02      5.263367807312E-02      3.305486090660E-01      1.855156869273E-03
     -1.520000000000E+00      2.018960220501E-01      1.181819934850E-01      9.147998287124E-02      7.886430539452E-02      7.127285066218E-02      6.596227876073E-02      6.188418305805E-02      5.856366962856E-02      5.575544728264E-02      5.331896644299E-02      3.326699373029E-01      1.860595674453E-03
     -1.530000000000E+00      2.042702802373E-01      1.200943478117E-01      9.301111238259E-02      8.015008941764E-02      7.239013764380E-02      6.695458136637E-02      6.277828907752E-02      5.937759118491E-02      5.650220185894E-02      5.400847120074E-02      3.347945241764E-01      1.865908353884E-03
     -1.540000000000E+00      2.066594516640E-01      1.220284810657E-01      9.456147393123E-02      8.145135920284E-02      7.351969778707E-02      6.795664834648E-02      6.368023350216E-02      6.019787029520E-02      5.725416946260E-02      5.470229974342E-02      3.369226482914E-01      1.871104814658E-03
     -1.550000000000E+00      2.090637672768E-01      1.239846721719E-01      9.613136026027E-02      8.276837036574E-02      7.466174040190E-02      6.896865161277E-02      6.459016294743E-02      6.102463833124E-02      5.801147324936E-02      5.540057141624E-02      3.390546043686E-01      1.876196464467E-03
     -1.560000000000E+00      2.114834739059E-01      1.259632102375E-01      9.772107467065E-02      8.410139043117E-02      7.581648760319E-02      6.999077638828E-02      6.550823763193E-02      6.185804040426E-02      5.877425009254E-02      5.610341909431E-02      3.411907046566E-01      1.881194671844E-03
     -1.570000000000E+00      2.139188472223E-01      1.279644093637E-01      9.933094306801E-02      8.545070802983E-02      7.698418124842E-02      7.102322641385E-02      6.643463525162E-02      6.269823820717E-02      5.954265262479E-02      5.681099060587E-02      3.433312866034E-01      1.886113045135E-03
     -1.580000000000E+00      2.163701823922E-01      1.299885974440E-01      1.009613050608E-01      8.681662675456E-02      7.816507903850E-02      7.206622172180E-02      6.736954996681E-02      6.354540986743E-02      6.031684969612E-02      5.752344959980E-02      3.454767057714E-01      1.890964798027E-03
     -1.590000000000E+00      2.188378068161E-01      1.320361303128E-01      1.026125255648E-01      8.819947407031E-02      7.935946126933E-02      7.312000371192E-02      6.831319616712E-02      6.439975267854E-02      6.109702828966E-02      5.824097682068E-02      3.476273453746E-01      1.895765014261E-03
     -1.600000000000E+00      2.213220767226E-01      1.341073855259E-01      1.042849899468E-01      8.959959805649E-02      8.056762886256E-02      7.418483415232E-02      6.926580819303E-02      6.526148335706E-02      6.188339417787E-02      5.896377106403E-02      3.497836198561E-01      1.900530142728E-03
     -1.610000000000E+00      2.238233748263E-01      1.362027615669E-01      1.059791035597E-01      9.101736788951E-02      8.178990472945E-02      7.526099715662E-02      7.022764266781E-02      6.613084052718E-02      6.267617441276E-02      5.969205156956E-02      3.519459648053E-01      1.905277893028E-03
     -1.620000000000E+00      2.263421299239E-01      1.383226985639E-01      1.076953089362E-01      9.245318675495E-02      8.302664310209E-02      7.634880574366E-02      7.119898294470E-02      6.700808756660E-02      6.347561896948E-02      6.042605877738E-02      3.541148549490E-01      1.910027220855E-03
     -1.630000000000E+00      2.288788025408E-01      1.404676596197E-01      1.094340706673E-01      9.390748145180E-02      8.427822312747E-02      7.744859845540E-02      7.218013793888E-02      6.789351303294E-02      6.428200230268E-02      6.116605666732E-02      3.562908000872E-01      1.914800551008E-03
     -1.640000000000E+00      2.314339034798E-01      1.426381539708E-01      1.111958946472E-01      9.538071705801E-02      8.554505974576E-02      7.856074729573E-02      7.317144780321E-02      6.878743459920E-02      6.509562595090E-02      6.191233435707E-02      3.584743451940E-01      1.919617562331E-03
     -1.650000000000E+00      2.340079901026E-01      1.448347298948E-01      1.129813225648E-01      9.687339377615E-02      8.682760253784E-02      7.968565802345E-02      7.417328518167E-02      6.969020089788E-02      6.591682070240E-02      6.266520839864E-02      3.606660822867E-01      1.924504535829E-03
     -1.660000000000E+00      2.366016759123E-01      1.470579851945E-01      1.147909409247E-01      9.838605434528E-02      8.812634181049E-02      8.082377519468E-02      7.518605943160E-02      7.060219510085E-02      6.674594968088E-02      6.342502549551E-02      3.628666506887E-01      1.929488108785E-03
     -1.670000000000E+00      2.392156309917E-01      1.493085651577E-01      1.166253796427E-01      9.991928380115E-02      8.944180936938E-02      8.197558368334E-02      7.621021865798E-02      7.152383729254E-02      6.758341093557E-02      6.419216522748E-02      3.650767432508E-01      1.934598800527E-03
     -1.680000000000E+00      2.418506015048E-01      1.515871861548E-01      1.184853319428E-01      1.014737252482E-01      9.077459090191E-02      8.314161833481E-02      7.724625713522E-02      7.245559004684E-02      6.842964148929E-02      6.496704283533E-02      3.672971157587E-01      1.939870213869E-03
     -1.690000000000E+00      2.445073965347E-01      1.538946193749E-01      1.203715414487E-01      1.030500715824E-01      9.212532160876E-02      8.432246255434E-02      7.829471605129E-02      7.339796071628E-02      6.928512072022E-02      6.575011336158E-02      3.695285723682E-01      1.945335011104E-03
     -1.700000000000E+00      2.471869241429E-01      1.562317259299E-01      1.222848317022E-01      1.046490880757E-01      9.349470296804E-02      8.551876057157E-02      7.935619236127E-02      7.435150772754E-02      7.015037476997E-02      6.654187470237E-02      3.717720151323E-01      1.951035615327E-03
     -1.710000000000E+00      2.498901806650E-01      1.585994499055E-01      1.242261009741E-01      1.062716106917E-01      9.488350413693E-02      8.673122102769E-02      8.043134373730E-02      7.531684625646E-02      7.102598247687E-02      6.734287346564E-02      3.740284067207E-01      1.957013603846E-03
     -1.720000000000E+00      2.526182615091E-01      1.609988238402E-01      1.261963277607E-01      1.079185505252E-01      9.629256531749E-02      8.796061954583E-02      8.152089063271E-02      7.629465004014E-02      7.191257715406E-02      6.815370689882E-02      3.762988045214E-01      1.963315656227E-03
     -1.730000000000E+00      2.553723974808E-01      1.634310108856E-01      1.281966062367E-01      1.095909231927E-01      9.772282235401E-02      8.920781945508E-02      8.262563377832E-02      7.728566612500E-02      7.281085896619E-02      6.897503319981E-02      3.785843733967E-01      1.969995650873E-03
     -1.740000000000E+00      2.581539437325E-01      1.658972862207E-01      1.302281320077E-01      1.112898400808E-01      9.917530255315E-02      9.047377103754E-02      8.374645590257E-02      7.829071835345E-02      7.372159968479E-02      6.980757719888E-02      3.808863865576E-01      1.977111361915E-03
     -1.750000000000E+00      2.609644149941E-01      1.683990809362E-01      1.322922396968E-01      1.130165375463E-01      1.006511466737E-01      9.175952783008E-02      8.488433363182E-02      7.931071587531E-02      7.464564860145E-02      7.065213429079E-02      3.832062471256E-01      1.984727162885E-03
     -1.760000000000E+00      2.638055009847E-01      1.709379891685E-01      1.343904101287E-01      1.147723865595E-01      1.021516209402E-01      9.306626033980E-02      8.604035224829E-02      8.034666843515E-02      7.558394798060E-02      7.150958580683E-02      3.855455096901E-01      1.992916888433E-03
     -1.770000000000E+00      2.666790903406E-01      1.735158003272E-01      1.365242986382E-01      1.165589153426E-01      1.036781346778E-01      9.439526969386E-02      8.721571625028E-02      8.139969455848E-02      7.653753943186E-02      7.238090400831E-02      3.879058847718E-01      2.001759894008E-03
     -1.780000000000E+00      2.695873069560E-01      1.761345271181E-01      1.386957603887E-01      1.183778331907E-01      1.052322630326E-01      9.574800932597E-02      8.841176998957E-02      8.247104114828E-02      7.750758252100E-02      7.326716980336E-02      3.902892872274E-01      2.011347008209E-03
     -1.790000000000E+00      2.725325299966E-01      1.787964344895E-01      1.409068766600E-01      1.202310531701E-01      1.068157664362E-01      9.712610167167E-02      8.963001200065E-02      8.356209578174E-02      7.849536530985E-02      7.416958175740E-02      3.926978343987E-01      2.021782212536E-03
     -1.800000000000E+00      2.755174587517E-01      1.815040950431E-01      1.431600037902E-01      1.221207354502E-01      1.084306294039E-01      9.853137332518E-02      9.087212719902E-02      8.467441648812E-02      7.950233215509E-02      7.508948228001E-02      3.951339210727E-01      2.033182829889E-03
     -1.810000000000E+00      2.785451424889E-01      1.842604290294E-01      1.454578088953E-01      1.240493182229E-01      1.100790873700E-01      9.996587850433E-02      9.214000755576E-02      8.580975009838E-02      8.053010011011E-02      7.602837238495E-02      3.976002151636E-01      2.045682087033E-03
     -1.820000000000E+00      2.816190358179E-01      1.870687583895E-01      1.478033204362E-01      1.260195639379E-01      1.117636686990E-01      1.014319371277E-01      9.343578654442E-02      8.697006336372E-02      8.158048701305E-02      7.698793703456E-02      4.000997163167E-01      2.059426635052E-03
     -1.830000000000E+00      2.847430954375E-01      1.899328955156E-01      1.502000067469E-01      1.280346283776E-01      1.134872562193E-01      1.029321906599E-01      9.476189078567E-02      8.815759153123E-02      8.265555784229E-02      7.797008990674E-02      4.026358463784E-01      2.074591798330E-03
     -1.840000000000E+00      2.879218476523E-01      1.928572238250E-01      1.526518470313E-01      1.300981197751E-01      1.152531357212E-01      1.044696415571E-01      9.612107181214E-02      8.937486356954E-02      8.375764434965E-02      7.897698822306E-02      4.052124950886E-01      2.091384045957E-03
     -1.850000000000E+00      2.911605028755E-01      1.958468075564E-01      1.551634336192E-01      1.322141948550E-01      1.170650866953E-01      1.060477394579E-01      9.751648831899E-02      9.062478096661E-02      8.488942080011E-02      8.001110575240E-02      4.078340993057E-01      2.110033528209E-03
     -1.860000000000E+00      2.944650880855E-01      1.989075238114E-01      1.577400898882E-01      1.343876601684E-01      1.189274690699E-01      1.076704558506E-01      9.895177097625E-02      9.191067448791E-02      8.605395412032E-02      8.107527750746E-02      4.105057846558E-01      2.130823800474E-03
     -1.870000000000E+00      2.978426156562E-01      2.020462430491E-01      1.603880323233E-01      1.366241157705E-01      1.208453510907E-01      1.093423988528E-01      1.004311263965E-01      9.323639914286E-02      8.725479125938E-02      8.217278057002E-02      4.132334469044E-01      2.154068128859E-03
     -1.880000000000E+00      3.013012880374E-01      2.052710332000E-01      1.631145610967E-01      1.389301273996E-01      1.228246647819E-01      1.110689547014E-01      1.019594671450E-01      9.460645475459E-02      8.849607195528E-02      8.330744036712E-02      4.160239837095E-01      2.180165566963E-03
     -1.890000000000E+00      3.048507816491E-01      2.085914332955E-01      1.659282994525E-01      1.413134351314E-01      1.248723882741E-01      1.128564481906E-01      1.035425541548E-01      9.602611345619E-02      8.978264371133E-02      8.448373495995E-02      4.188854749463E-01      2.209568598830E-03
     -1.900000000000E+00      3.085025622545E-01      2.120188053511E-01      1.688395231750E-01      1.437832506983E-01      1.269968137727E-01      1.147123850546E-01      1.051872167801E-01      9.750162021459E-02      9.112024526041E-02      8.570696364961E-02      4.218274722557E-01      2.242855506059E-03
     -1.910000000000E+00      3.122703879083E-01      2.155668212374E-01      1.718605983337E-01      1.463506432433E-01      1.292078875959E-01      1.166457555316E-01      1.069016284273E-01      9.904044721386E-02      9.251574454116E-02      8.698347191614E-02      4.248613957446E-01      2.280719400549E-03
     -1.920000000000E+00      3.161708362329E-01      2.192520075040E-01      1.750064843709E-01      1.490290037506E-01      1.315176405185E-01      1.186674325504E-01      1.086956737371E-01      1.006516313989E-01      9.397744838631E-02      8.832093534418E-02      4.280009429414E-01      2.324020972011E-03
     -1.930000000000E+00      3.202241527750E-01      2.230946161848E-01      1.782955284908E-01      1.518347389319E-01      1.339407900527E-01      1.207906998512E-01      1.105814192365E-01      1.023462010445E-01      9.551549501252E-02      8.972872529454E-02      4.312628390361E-01      2.373867691875E-03
     -1.940000000000E+00      3.244553492894E-01      2.271197244854E-01      1.817504760603E-01      1.547881957741E-01      1.364955894851E-01      1.230320344459E-01      1.125738366665E-01      1.041378463396E-01      9.714247745261E-02      9.121849011884E-02      4.346677054865E-01      2.431674099032E-03
     -1.950000000000E+00      3.288956602602E-01      2.313587383029E-01      1.853998591920E-01      1.579149096822E-01      1.392049470244E-01      1.254121156427E-01      1.146917198687E-01      1.060437592440E-01      9.887421856038E-02      9.280487502269E-02      4.382412884883E-01      2.499307023679E-03
     -1.960000000000E+00      3.335846232885E-01      2.358515635595E-01      1.892800015360E-01      1.612474172572E-01      1.420980626825E-01      1.279573090144E-01      1.169590375274E-01      1.080858735502E-01      1.007309137617E-01      9.450658016039E-02      4.420160434717E-01      2.579234754450E-03
     -1.970000000000E+00      3.385730656134E-01      2.406496858068E-01      1.934378952749E-01      1.648278836458E-01      1.452128225653E-01      1.307018568436E-01      1.194069482822E-01      1.102927293347E-01      1.027388654252E-01      9.634798194168E-02      4.460336720645E-01      2.674855012693E-03
     -1.980000000000E+00      3.439274949085E-01      2.458206767692E-01      1.979353793755E-01      1.687118842890E-01      1.485992118579E-01      1.336909719962E-01      1.220766244684E-01      1.127020686986E-01      1.049328851723E-01      9.836136986636E-02      4.503487396786E-01      2.790954049065E-03
     -1.990000000000E+00      3.497361368394E-01      2.514547282309E-01      2.028553229592E-01      1.729740828780E-01      1.523244984723E-01      1.369855764859E-01      1.250235994958E-01      1.153648414424E-01      1.073600009090E-01      1.005903917097E-01      4.550333386888E-01      2.934408114069E-03
     -2.000000000000E+00      3.561192330553E-01      2.576753068919E-01      2.083116698057E-01      1.777174879861E-01      1.564817291683E-01      1.406701162268E-01      1.283249865282E-01      1.183519055379E-01      1.100857063693E-01      1.030959091288E-01      4.601856630794E-01      3.115573619181E-03
      0.000000000000E+00      1.006408290039E-10      7.385647649016E-12      5.539124714460E-12      4.923617069608E-12      4.615863247182E-12      4.431566225094E-12      4.308109424755E-12      4.220179761205E-12      4.154454558147E-12      4.102940209805E-12      3.778224297868E-06      2.013500477460E-12
#
#
# Calculation finished at  2022-10-16 07:24:04
