# M=32, N=16, Vp=0.0, t=1.0, n=4, Vstart=-1.75, Vstop=-1.0, Vnum=8562441198134807965, PBC
# start time 2022-06-07 09:59:46
#                       V#                 S₁(n=4)#                 S₂(n=4)                 S₃(n=4)#                 S₄(n=4)#                 S₅(n=4)#                 S₆(n=4)#                 S₇(n=4)#                 S₈(n=4)#                 S₉(n=4)#                S₁₀(n=4)#               S₀₋₅(n=4)
     -1.750000000000E+00      9.394371632129E-01      5.533948428810E-01      3.873519970095E-01      2.762149550785E-01      1.847385622895E-01      1.045632951495E-01      3.418622725574E-02     -2.694004017385E-02     -7.981078498142E-02     -1.257523016216E-01      1.473466717458E+00
     -1.000000000000E+00      3.308987661060E-01      1.477580100291E-01      1.115506041045E-01      9.762073171365E-02      8.996839470009E-02      8.484376847321E-02      8.096997027470E-02      7.779776661975E-02      7.505203890199E-02      7.257962255130E-02      8.130505304268E-01
 #Calculation finished at  2022-06-17 20:57:41
