# M=16, N=8, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=0.0, Vnum=201, PBC
# start time 2022-10-16 02:17:39
#                       V#                 S1(n=1)#                 S2(n=1)                 S3(n=1)#                 S4(n=1)#                 S5(n=1)#                 S6(n=1)#                 S7(n=1)#                 S8(n=1)#                 S9(n=1)#                S10(n=1)#               S1/2(n=1)#               Sinf(n=1)
     -1.040000000000E+00      9.914425433371E-02      4.543410953809E-02      3.447473277988E-02      3.031795077970E-02      2.809818400076E-02      2.666587210575E-02      2.562972381243E-02      2.482164271666E-02      2.415756517994E-02      2.359079031019E-02      2.270380206675E-01      1.715096450183E-03
     -1.050000000000E+00      1.008310132532E-01      4.643985305565E-02      3.524719660841E-02      3.098949243209E-02      2.871228684054E-02      2.724081290107E-02      2.617483653289E-02      2.534239122836E-02      2.465747560726E-02      2.407231158347E-02      2.291240922950E-01      1.737728658098E-03
     -1.060000000000E+00      1.025305094005E-01      4.745964804187E-02      3.603087841982E-02      3.167043751274E-02      2.933459306604E-02      2.782305688719E-02      2.672651644420E-02      2.586907381303E-02      2.516275883565E-02      2.455869883513E-02      2.312091446745E-01      1.760329634938E-03
     -1.070000000000E+00      1.042427452051E-01      4.849361436352E-02      3.682588905128E-02      3.236086772476E-02      2.996515933075E-02      2.841264017417E-02      2.728478231077E-02      2.640169428363E-02      2.567340567301E-02      2.504993154268E-02      2.332932182879E-01      1.782897875578E-03
     -1.080000000000E+00      1.059677216548E-01      4.954187107941E-02      3.763233924698E-02      3.306086442034E-02      3.060404152620E-02      2.900959776319E-02      2.784965152788E-02      2.694025490351E-02      2.618940526876E-02      2.554598748056E-02      2.353763538792E-01      1.805432605359E-03
     -1.090000000000E+00      1.077054421433E-01      5.060453967151E-02      3.845034216823E-02      3.377051070060E-02      3.125129661123E-02      2.961396517438E-02      2.842114158792E-02      2.748475771710E-02      2.671074632744E-02      2.604684383075E-02      2.374585931147E-01      1.827932778242E-03
     -1.100000000000E+00      1.094559110923E-01      5.168174274608E-02      3.928001238244E-02      3.448989056587E-02      3.190698186010E-02      3.022577776826E-02      2.899926946491E-02      2.803520399256E-02      2.723741660674E-02      2.655247673427E-02      2.395399793584E-01      1.850397387973E-03
     -1.110000000000E+00      1.112191357829E-01      5.277360563576E-02      4.012146714501E-02      3.521908999530E-02      3.257115580337E-02      3.084507158328E-02      2.958405237081E-02      2.859159491163E-02      2.776940355154E-02      2.706286187755E-02      2.416205585657E-01      1.872825972927E-03
     -1.120000000000E+00      1.129951236315E-01      5.388025415388E-02      4.097482466032E-02      3.595819548453E-02      3.324387693599E-02      3.147188217123E-02      3.017550669832E-02      2.915393060929E-02      2.830669342381E-02      2.757797370777E-02      2.437003771397E-01      1.895218063942E-03
     -1.130000000000E+00      1.147838839204E-01      5.500181608718E-02      4.184020527404E-02      3.670729505373E-02      3.392520459952E-02      3.210624538635E-02      3.077364873776E-02      2.972221083230E-02      2.884927191300E-02      2.809778600265E-02      2.457794832984E-01      1.917573615011E-03
     -1.140000000000E+00      1.165854279366E-01      5.613842115111E-02      4.271773142305E-02      3.746647819025E-02      3.461519891078E-02      3.274819730303E-02      3.137849458920E-02      3.029643485115E-02      2.939712405214E-02      2.862227179444E-02      2.478579275299E-01      1.939892653664E-03
     -1.150000000000E+00      1.183997665564E-01      5.729019912362E-02      4.360752623805E-02      3.823583470400E-02      3.531391977563E-02      3.339777335010E-02      3.199005939995E-02      3.087660079098E-02      2.995023363578E-02      2.915140286950E-02      2.499357601671E-01      1.962175548763E-03
     -1.160000000000E+00      1.202269134667E-01      5.845728243391E-02      4.450971554058E-02      3.901545637982E-02      3.602142830811E-02      3.405500955480E-02      3.260835846869E-02      3.146270661988E-02      3.050858410970E-02      2.968515057283E-02      2.520130345671E-01      1.984422654829E-03
     -1.170000000000E+00      1.220668847147E-01      5.963980581857E-02      4.542442761406E-02      3.980543679664E-02      3.673778667215E-02      3.471994240233E-02      3.323340712452E-02      3.205475004979E-02      3.107215849595E-02      3.022348575862E-02      2.540898062961E-01      2.006634801345E-03
     -1.180000000000E+00      1.239196968494E-01      6.083790472081E-02      4.635179197279E-02      4.060587031104E-02      3.746305719971E-02      3.539260805665E-02      3.386522003643E-02      3.265272792752E-02      3.164093886052E-02      3.076637833082E-02      2.561661321031E-01      2.028813051846E-03
     -1.190000000000E+00      1.257853689768E-01      6.205171705616E-02      4.729194075204E-02      4.141685320804E-02      3.819730337348E-02      3.607304321652E-02      3.450381196997E-02      3.325663691102E-02      3.221490692318E-02      3.131379779682E-02      2.582420712709E-01      2.050958707871E-03
     -1.200000000000E+00      1.276639215258E-01      6.328138213785E-02      4.824500789758E-02      4.223848304193E-02      3.894058926098E-02      3.676128462164E-02      3.514919735782E-02      3.386647310097E-02      3.279404374793E-02      3.186571301482E-02      2.603176848947E-01      2.073073379189E-03
     -1.210000000000E+00      1.295553778515E-01      6.452704200973E-02      4.921113021905E-02      4.307085951322E-02      3.969298026596E-02      3.745736971033E-02      3.580139088591E-02      3.448223257128E-02      3.337833022937E-02      3.242209264451E-02      2.623930370254E-01      2.095159110218E-03
     -1.220000000000E+00      1.314597618076E-01      6.578883943656E-02      5.019044584021E-02      4.391408318079E-02      4.045454200344E-02      3.816133561728E-02      3.646040659619E-02      3.510391056733E-02      3.396774637999E-02      3.298290451806E-02      2.644681925376E-01      2.117217562921E-03
     -1.230000000000E+00      1.333770991697E-01      6.706691897317E-02      5.118309507299E-02      4.476825623614E-02      4.122534100890E-02      3.887321983922E-02      3.712625852441E-02      3.573150212679E-02      3.456227194140E-02      3.354811624632E-02      2.665432188355E-01      2.139251271429E-03
     -1.240000000000E+00      1.353074206046E-01      6.836142957409E-02      5.218922244975E-02      4.563348412893E-02      4.200544606864E-02      3.959306133713E-02      3.779896161841E-02      3.636500284543E-02      3.516188702098E-02      3.411769574450E-02      2.686181883154E-01      2.161263234582E-03
     -1.250000000000E+00      1.372507566759E-01      6.967252023838E-02      5.320897337028E-02      4.650987286539E-02      4.279492595897E-02      4.032089861568E-02      3.847853010468E-02      3.700440749690E-02      3.576657093990E-02      3.469161028746E-02      2.706931740562E-01      2.183256366330E-03
     -1.260000000000E+00      1.392071426960E-01      7.100034465386E-02      5.424249774728E-02      4.739753201684E-02      4.359385201551E-02      4.105677195792E-02      3.916497945164E-02      3.764971176690E-02      3.637630376815E-02      3.526982786796E-02      2.727682523337E-01      2.205234827992E-03
     -1.270000000000E+00      1.411766126482E-01      7.234505425019E-02      5.528994460304E-02      4.829657019445E-02      4.440229416971E-02      4.180071989300E-02      3.985832320793E-02      3.830090942926E-02      3.699106381752E-02      3.585231499134E-02      2.748435032043E-01      2.227200784287E-03
     -1.280000000000E+00      1.431592046728E-01      7.370680564559E-02      5.635146790091E-02      4.920710006937E-02      4.522032546624E-02      4.255278333083E-02      4.055857681092E-02      3.895799585636E-02      3.761083086760E-02      3.643903962207E-02      2.769190057515E-01      2.249159455008E-03
     -1.290000000000E+00      1.451549647239E-01      7.508576159629E-02      5.742722736926E-02      5.012923884057E-02      4.604802221580E-02      4.331300547588E-02      4.126575732819E-02      3.962096764414E-02      3.823558572093E-02      3.702997070893E-02      2.789948506095E-01      2.271116468023E-03
     -1.300000000000E+00      1.471639322775E-01      7.648207910905E-02      5.851737913373E-02      5.106310072144E-02      4.688545778779E-02      4.408142662291E-02      4.197987907713E-02      4.028981893347E-02      3.886530713276E-02      3.762507564552E-02      2.810711202489E-01      2.293073957374E-03
     -1.310000000000E+00      1.491861578374E-01      7.789592475423E-02      5.962208782473E-02      5.200880679957E-02      4.773271089356E-02      4.485809123104E-02      4.270095971122E-02      4.096454665797E-02      3.949997633022E-02      3.822432414683E-02      2.831479125919E-01      2.315039476685E-03
     -1.320000000000E+00      1.512216928612E-01      7.932746628597E-02      6.074152000546E-02      5.296647972124E-02      4.858986113858E-02      4.564304414602E-02      4.342901700283E-02      4.164514781595E-02      4.013957471983E-02      3.882768634786E-02      2.852253227935E-01      2.337018088457E-03
     -1.330000000000E+00      1.532705923075E-01      8.077687416631E-02      6.187584540402E-02      5.393624470016E-02      4.945698986257E-02      4.643633131127E-02      4.416406945489E-02      4.233162000439E-02      4.078408435907E-02      3.943513322327E-02      2.873034519534E-01      2.359016407422E-03
     -1.340000000000E+00      1.553329145620E-01      8.224432178191E-02      6.302523711464E-02      5.491822974447E-02      5.033418038581E-02      4.723800003283E-02      4.490613658797E-02      4.302396173073E-02      4.143348829289E-02      4.004663694616E-02      2.893824045548E-01      2.381041128853E-03
     -1.350000000000E+00      1.574087214351E-01      8.372998541302E-02      6.418987162393E-02      5.591256568447E-02      5.122151802215E-02      4.804809898267E-02      4.565523894457E-02      4.372217242755E-02      4.208777058511E-02      4.066217093932E-02      2.914622888097E-01      2.403098783365E-03
     -1.360000000000E+00      1.594980819402E-01      8.523404740704E-02      6.536993131063E-02      5.691938823115E-02      5.211909182262E-02      4.886667969947E-02      4.641139939471E-02      4.442625359558E-02      4.274691732123E-02      4.128171075312E-02      2.935432214920E-01      2.425198040111E-03
     -1.370000000000E+00      1.616010633310E-01      8.675668779029E-02      6.656559793189E-02      5.793883279323E-02      5.302699033021E-02      4.969379307491E-02      4.717464023647E-02      4.513620644012E-02      4.341091472041E-02      4.190523260220E-02      2.956253195504E-01      2.447347024103E-03
     -1.380000000000E+00      1.637177444473E-01      8.829809731792E-02      6.777706287633E-02      5.897104272078E-02      5.394530838199E-02      5.052949503634E-02      4.794498795895E-02      4.585203585141E-02      4.407975243426E-02      4.253271606110E-02      2.977087084167E-01      2.469554521867E-03
     -1.390000000000E+00      1.658482050749E-01      8.985846665788E-02      6.900451873289E-02      6.001616262690E-02      5.487414168052E-02      5.137384209174E-02      4.872246959895E-02      4.657374746259E-02      4.475342122071E-02      4.316414228229E-02      2.997935174277E-01      2.491830103540E-03
     -1.400000000000E+00      1.679925350580E-01      9.143799567880E-02      7.024816667545E-02      6.107434435785E-02      5.581359174200E-02      5.222689548814E-02      4.950711625747E-02      4.730135062667E-02      4.543191545649E-02      4.379949610151E-02      3.018798845574E-01      2.514184236065E-03
     -1.410000000000E+00      1.701508188301E-01      9.303687729156E-02      7.150820368251E-02      6.214573671793E-02      5.676375740204E-02      5.308871409866E-02      5.029895713283E-02      4.803485343684E-02      4.611522902346E-02      4.443876269021E-02      3.039679471120E-01      2.536626771446E-03
     -1.420000000000E+00      1.723231613502E-01      9.465532406515E-02      7.278484367946E-02      6.323050264833E-02      5.772474917044E-02      5.395936658732E-02      5.109802987988E-02      4.877427153917E-02      4.680336276461E-02      4.508193380239E-02      3.060578582070E-01      2.559170575949E-03
     -1.430000000000E+00      1.745096647485E-01      9.629354409227E-02      7.407829847121E-02      6.432880380255E-02      5.869667638018E-02      5.483892055765E-02      5.190437142474E-02      4.951962039134E-02      4.749631802010E-02      4.572900245255E-02      3.081497722639E-01      2.581827166424E-03
     -1.440000000000E+00      1.767104399634E-01      9.795175289226E-02      7.538878724417E-02      6.544080846992E-02      5.967965402067E-02      5.572744854296E-02      5.271802325465E-02      5.027091994277E-02      4.819410075900E-02      4.637996654233E-02      3.102438518265E-01      2.604609813850E-03
     -1.450000000000E+00      1.789256100649E-01      9.963017636318E-02      7.671653893705E-02      6.656669324428E-02      6.067380382363E-02      5.662502863326E-02      5.353903168616E-02      5.102819462222E-02      4.889672134728E-02      4.703482845691E-02      3.123402732474E-01      2.627533898422E-03
     -1.460000000000E+00      1.811552959800E-01      1.013290371986E-01      7.806178156536E-02      6.770663502870E-02      6.167924831376E-02      5.753174012749E-02      5.436744482010E-02      5.179147137490E-02      4.960419348879E-02      4.769359475846E-02      3.144392073806E-01      2.650611720216E-03
     -1.470000000000E+00      1.833996370960E-01      1.030485741490E-01      7.942475752431E-02      6.886082281908E-02      6.269611990844E-02      5.844767053387E-02      5.520331784325E-02      5.256078355856E-02      5.031653694341E-02      4.835627791040E-02      3.165408474461E-01      2.673860416214E-03
     -1.480000000000E+00      1.856587771457E-01      1.047890281869E-01      8.080571271305E-02      7.002944949560E-02      6.372455473333E-02      5.937291096940E-02      5.604670971948E-02      5.333616871177E-02      5.103377619983E-02      4.902289570823E-02      3.186453918605E-01      2.697297105732E-03
     -1.490000000000E+00      1.879328718214E-01      1.065506511955E-01      8.220490349389E-02      7.121271735052E-02      6.476469707291E-02      6.030755976443E-02      5.689768610383E-02      5.411767088802E-02      5.175594231147E-02      4.969347267994E-02      3.207530454302E-01      2.720937926321E-03
     -1.500000000000E+00      1.902220887951E-01      1.083337026713E-01      8.362259415549E-02      7.241083607789E-02      6.581669771932E-02      6.125172109300E-02      5.775631821727E-02      5.490533975229E-02      5.248307219589E-02      5.036803957008E-02      3.228640378296E-01      2.744806269199E-03
     -1.510000000000E+00      1.925265997426E-01      1.101384457044E-01      8.505905380799E-02      7.362402082005E-02      6.688071295531E-02      6.220550468160E-02      5.862268312284E-02      5.569923129866E-02      5.321520968694E-02      5.104663463244E-02      3.249785911960E-01      2.768919628953E-03
     -1.520000000000E+00      1.948465956480E-01      1.119651589703E-01      8.651456598942E-02      7.485249953293E-02      6.795691017573E-02      6.316903007188E-02      5.949686690684E-02      5.649941015739E-02      5.395240712864E-02      5.172930464020E-02      3.270969518772E-01      2.793300479931E-03
     -1.530000000000E+00      1.971822787104E-01      1.138141308844E-01      8.798942413181E-02      7.609650972543E-02      6.904546561020E-02      6.414242509450E-02      6.037896373981E-02      5.730594911748E-02      5.469472525561E-02      5.241610503450E-02      3.292193732933E-01      2.817971347221E-03
     -1.540000000000E+00      1.995338685894E-01      1.156856626895E-01      8.948393415993E-02      7.735630052330E-02      7.014656593882E-02      6.512582714140E-02      6.126907689339E-02      5.811892995674E-02      5.544223388763E-02      5.310710052246E-02      3.313461331343E-01      2.842957709086E-03
     -1.550000000000E+00      2.019015925907E-01      1.175800609718E-01      9.099840853551E-02      7.863212840975E-02      7.126040540024E-02      6.611938133471E-02      6.216731774270E-02      5.893844310245E-02      5.619501210545E-02      5.380236564660E-02      3.334775133126E-01      2.868285968261E-03
     -1.560000000000E+00      2.042857002112E-01      1.194976512215E-01      9.253317731351E-02      7.992426598385E-02      7.238719275620E-02      6.712324607020E-02      6.307381014923E-02      5.976459104319E-02      5.695315083538E-02      5.450198665654E-02      3.356138175180E-01      2.893984855820E-03
     -1.570000000000E+00      2.066864593416E-01      1.214387738718E-01      9.408858505360E-02      8.123299976285E-02      7.352714979055E-02      6.813759206078E-02      6.398868994475E-02      6.059748817576E-02      5.771675299530E-02      5.520606189853E-02      3.377553665102E-01      2.920084023381E-03
     -1.580000000000E+00      2.091041562684E-01      1.234037839463E-01      9.566499069242E-02      8.255863031867E-02      7.468051164831E-02      6.916260282054E-02      6.491210551919E-02      6.143726146415E-02      5.848593419554E-02      5.591470253198E-02      3.399024992890E-01      2.946615528872E-03
     -1.590000000000E+00      2.115391086649E-01      1.253930647663E-01      9.726277871759E-02      8.390148091782E-02      7.584753346270E-02      7.019847971070E-02      6.584422160447E-02      6.228405320104E-02      5.926082466373E-02      5.662803376586E-02      3.420555843292E-01      2.973615105748E-03
     -1.600000000000E+00      2.139916207769E-01      1.274069782817E-01      9.888231941486E-02      8.526186850465E-02      7.702846994880E-02      7.124542820931E-02      6.678521075918E-02      6.313801658946E-02      6.004156803638E-02      5.734619613859E-02      3.442149838746E-01      3.001118398216E-03
     -1.610000000000E+00      2.164620722486E-01      1.294459624896E-01      1.005240473374E-01      8.664016201681E-02      7.822361757393E-02      7.230368751825E-02      6.773527310885E-02      6.399932767336E-02      6.082832710379E-02      5.806934639362E-02      3.463811224154E-01      3.029165618889E-03
     -1.620000000000E+00      2.189508395240E-01      1.315104457663E-01      1.021883926493E-01      8.803673212530E-02      7.943327907259E-02      7.337350653518E-02      6.869462126129E-02      6.486817727294E-02      6.162128124191E-02      5.879765917130E-02      3.485544234224E-01      3.057799266740E-03
     -1.630000000000E+00      2.214583260008E-01      1.336008746879E-01      1.038758036951E-01      8.945196844712E-02      8.065777638053E-02      7.445515344999E-02      6.966348726847E-02      6.574477584712E-02      6.242062959839E-02      5.953132886330E-02      3.507353456960E-01      3.087066202509E-03
     -1.640000000000E+00      2.239849848920E-01      1.357177453040E-01      1.055867725620E-01      9.088629878380E-02      8.189746474525E-02      7.554892580278E-02      7.064212944430E-02      6.662935769078E-02      6.322659315745E-02      6.027056994012E-02      3.529243850091E-01      3.117017000264E-03
     -1.650000000000E+00      2.265312966015E-01      1.378615740346E-01      1.073218115272E-01      9.234017214724E-02      8.315272114726E-02      7.665514313834E-02      7.163082835953E-02      6.752217958623E-02      6.403941550734E-02      6.101561939803E-02      3.551220605267E-01      3.147703100655E-03
     -1.660000000000E+00      2.290977750219E-01      1.400329048329E-01      1.090814597189E-01      9.381406479071E-02      8.442394977102E-02      7.777415192920E-02      7.262989120325E-02      6.842352458689E-02      6.485936603581E-02      6.176673936470E-02      3.573289246698E-01      3.179179754726E-03
     -1.670000000000E+00      2.316849827998E-01      1.422323255769E-01      1.108662961331E-01      9.530848997962E-02      8.571158921487E-02      7.890633077649E-02      7.363965538513E-02      6.933370433675E-02      6.568674121894E-02      6.252421756455E-02      3.595455730807E-01      3.211509549264E-03
     -1.680000000000E+00      2.342935290349E-01      1.444604611407E-01      1.126769347159E-01      9.682399520833E-02      8.701611140198E-02      8.005209065486E-02      7.466048985155E-02      7.025306126156E-02      6.652186753527E-02      6.328837083586E-02      3.617726515775E-01      3.244760142321E-03
     -1.690000000000E+00      2.369240668396E-01      1.467179708026E-01      1.145140225421E-01      9.836116190330E-02      8.833802261655E-02      8.121187686879E-02      7.569279758625E-02      7.118197131684E-02      6.736510423530E-02      6.405954775403E-02      3.640108550404E-01      3.279011014841E-03
     -1.700000000000E+00      2.395773134571E-01      1.490055824192E-01      1.163782679827E-01      9.992062679491E-02      8.967787929812E-02      8.238618039219E-02      7.673702335279E-02      7.212084879247E-02      6.821684573098E-02      6.483812903113E-02      3.662609023268E-01      3.314333113999E-03
     -1.710000000000E+00      2.422540441199E-01      1.513240654394E-01      1.182704194035E-01      1.015030672737E-01      9.103627884888E-02      8.357553299539E-02      7.779365227707E-02      7.307014769919E-02      6.907752528523E-02      6.562453311730E-02      3.685235936840E-01      3.350815745241E-03
     -1.720000000000E+00      2.449550964689E-01      1.536742476596E-01      1.201912793418E-01      1.031092133522E-01      9.241386985481E-02      8.478051588431E-02      7.886321695124E-02      7.403036736341E-02      6.994761913237E-02      6.641921889610E-02      3.707997709571E-01      3.388553654023E-03
     -1.730000000000E+00      2.476813910007E-01      1.560570281318E-01      1.221417153716E-01      1.047398561251E-01      9.381135856965E-02      8.600176474671E-02      7.994630149857E-02      7.500205587808E-02      7.082764961001E-02      6.722268873498E-02      3.730903638442E-01      3.427649661890E-03
     -1.740000000000E+00      2.504339201871E-01      1.584733746647E-01      1.241226591717E-01      1.063958492465E-01      9.522951239000E-02      8.723997446410E-02      8.104354683288E-02      7.598581537362E-02      7.171819004797E-02      6.803549271492E-02      3.753963488158E-01      3.468212985440E-03
     -1.750000000000E+00      2.532137797745E-01      1.609243489068E-01      1.261351275292E-01      1.080781251528E-01      9.666917210367E-02      8.849590834212E-02      8.215565766990E-02      7.698230744744E-02      7.261986912618E-02      6.885823232708E-02      3.777188019487E-01      3.510368207341E-03
     -1.760000000000E+00      2.560221513274E-01      1.634110884341E-01      1.281802088704E-01      1.097876873441E-01      9.813124896765E-02      8.977039871965E-02      8.328340559107E-02      7.799225785542E-02      7.353337657722E-02      6.969156673384E-02      3.800588757567E-01      3.554251012812E-03
     -1.770000000000E+00      2.588603437785E-01      1.659348521237E-01      1.302591009759E-01      1.115256400040E-01      9.961674769873E-02      9.106436468416E-02      8.442764253298E-02      7.901646659502E-02      7.445947052313E-02      7.053621790095E-02      3.824178268806E-01      3.600008099450E-03
     -1.780000000000E+00      2.617297707780E-01      1.684969910057E-01      1.323730888151E-01      1.132931736418E-01      1.011267584812E-01      9.237880888650E-02      8.558930114666E-02      8.005581085864E-02      7.539898232290E-02      7.139297682772E-02      3.847970139230E-01      3.647805624500E-03
     -1.790000000000E+00      2.646320044635E-01      1.710990115539E-01      1.345235975734E-01      1.150916067278E-01      1.026624891648E-01      9.371484223604E-02      8.676941351906E-02      8.111125897720E-02      7.635282669177E-02      7.226271061406E-02      3.871979214426E-01      3.697824815414E-03
     -1.800000000000E+00      2.675687651576E-01      1.737425578670E-01      1.367121793153E-01      1.169223781873E-01      1.042252626015E-01      9.507368482718E-02      8.796911464487E-02      8.218387565543E-02      7.732200813877E-02      7.314636970512E-02      3.896221648827E-01      3.750266393502E-03
     -1.810000000000E+00      2.705419421187E-01      1.764294235390E-01      1.389405248743E-01      1.187870606399E-01      1.058165311310E-01      9.645668125595E-02      8.918965817050E-02      8.327483784773E-02      7.830763678884E-02      7.404500355908E-02      3.920715255712E-01      3.805361524170E-03
     -1.820000000000E+00      2.735535834485E-01      1.791615742459E-01      1.412104843834E-01      1.206873744027E-01      1.074378843819E-01      9.786530305165E-02      9.043241422755E-02      8.438542867099E-02      7.931091897733E-02      7.495974845845E-02      3.945478878333E-01      3.863356878145E-03
     -1.830000000000E+00      2.766059887691E-01      1.819412117793E-01      1.435241222191E-01      1.226252369674E-01      1.090910948616E-01      9.930119143054E-02      9.169891009162E-02      8.551707652338E-02      8.033319526338E-02      7.589186476393E-02      3.970533590758E-01      3.924531684904E-03
     -1.840000000000E+00      2.797016994713E-01      1.847707722095E-01      1.458837185461E-01      1.246027683822E-01      1.107781263827E-01      1.007661674245E-01      9.299084080663E-02      8.667136532110E-02      8.137594970338E-02      7.684274488720E-02      3.995902534896E-01      3.989199983160E-03
     -1.850000000000E+00      2.828435131538E-01      1.876529306945E-01      1.482917761230E-01      1.266222994737E-01      1.125011431265E-01      1.022622416119E-01      9.431007956242E-02      8.785004557801E-02      8.244082172619E-02      7.781392606381E-02      4.021611261059E-01      4.057723971455E-03
     -1.860000000000E+00      2.860345402992E-01      1.905906900185E-01      1.507510973650E-01      1.286864319569E-01      1.142625547169E-01      1.037916468737E-01      9.565870050089E-02      8.905504918898E-02      8.352961445630E-02      7.880709348491E-02      4.047687697182E-01      4.130505600276E-03
     -1.870000000000E+00      2.892782074501E-01      1.935873653693E-01      1.532647769848E-01      1.307980460073E-01      1.160650370923E-01      1.053568689604E-01      9.703901562142E-02      9.028853008013E-02      8.464433724906E-02      7.982412343794E-02      4.074162326765E-01      4.207997416413E-03
     -1.880000000000E+00      2.925783437147E-01      1.966466650416E-01      1.558362715426E-01      1.329603532050E-01      1.179115703455E-01      1.069606725206E-01      9.845359213531E-02      9.155287546406E-02      8.578721287067E-02      8.086708796714E-02      4.101069267958E-01      4.290716945373E-03
     -1.890000000000E+00      2.959391988287E-01      1.997727403507E-01      1.584694496332E-01      1.351769447905E-01      1.198054849918E-01      1.086061452315E-01      9.990529429246E-02      9.285074530248E-02      8.696071465583E-02      8.193828986859E-02      4.128445756794E-01      4.379252720911E-03
     -1.900000000000E+00      2.993655380575E-01      2.029702377418E-01      1.611686408691E-01      1.374518373134E-01      1.217505040315E-01      1.102967366151E-01      1.013973194468E-01      9.418510614346E-02      8.816759862316E-02      8.304029354552E-02      4.156334243630E-01      4.474317410985E-03
     -1.910000000000E+00      3.028626354992E-01      2.062443647519E-01      1.639386992593E-01      1.397895341263E-01      1.237508025830E-01      1.120363144359E-01      1.029332497908E-01      9.555927719062E-02      8.941094334361E-02      8.417595850482E-02      4.184779989456E-01      4.576662951002E-03
     -1.920000000000E+00      3.064364151415E-01      2.096009777697E-01      1.667850866172E-01      1.421950971622E-01      1.258110682326E-01      1.138292163967E-01      1.045170982944E-01      9.697697292191E-02      9.069419115791E-02      8.534848062756E-02      4.213834593094E-01      4.687208614479E-03
     -1.930000000000E+00      3.100935084555E-01      2.130466917809E-01      1.697139759031E-01      1.446742374666E-01      1.279365787137E-01      1.156803165449E-01      1.061533656265E-01      9.844235214006E-02      9.202119072188E-02      8.656142933106E-02      4.243554985198E-01      4.807008922100E-03
     -1.940000000000E+00      3.138413507813E-01      2.165889655993E-01      1.727323336417E-01      1.472333956928E-01      1.301332802624E-01      1.175951008490E-01      1.078471123991E-01      9.996008660137E-02      9.339626199818E-02      8.781880907623E-02      4.274004619845E-01      4.937285270423E-03
     -1.950000000000E+00      3.176882442722E-01      2.202361969839E-01      1.758480360352E-01      1.498798680585E-01      1.324079172396E-01      1.195797970533E-01      1.096040872832E-01      1.015354863158E-01      9.482431823612E-02      8.912517787720E-02      4.305253966590E-01      5.079493162460E-03
     -1.960000000000E+00      3.216436456062E-01      2.239979389158E-01      1.790700278167E-01      1.526219214735E-01      1.347681147007E-01      1.216414334934E-01      1.114307687524E-01      1.031745292044E-01      9.631088723402E-02      9.048566286747E-02      4.337383415581E-01      5.235335993301E-03
     -1.970000000000E+00      3.257178295592E-01      2.278848703386E-01      1.824083678910E-01      1.554688344981E-01      1.372223947547E-01      1.237878297397E-01      1.133343339292E-01      1.048838127583E-01      9.786204988056E-02      9.190588900525E-02      4.370477553020E-01      5.406762674114E-03
     -1.980000000000E+00      3.299227584297E-01      2.319092629162E-01      1.858746289805E-01      1.584313305375E-01      1.397806575301E-01      1.260281157514E-01      1.153232025496E-01      1.066711113215E-01      9.948500219007E-02      9.339253988876E-02      4.404636748797E-01      5.596183103048E-03
     -1.990000000000E+00      3.342716885129E-01      2.360850093708E-01      1.894819633241E-01      1.615215574022E-01      1.424540604778E-01      1.283725291017E-01      1.174067751960E-01      1.085450751775E-01      1.011877303422E-01      9.495301958703E-02      4.439969711762E-01      5.806410458456E-03
     -2.000000000000E+00      3.387794883740E-01      2.404278480022E-01      1.932453354787E-01      1.647533510070E-01      1.452553085025E-01      1.308327218978E-01      1.195957483705E-01      1.105155473540E-01      1.029793248259E-01      9.659576127939E-02      4.476597303515E-01      6.040812193184E-03
      0.000000000000E+00      5.625144794408E-11      4.033218203858E-12      3.025135697499E-12      2.688960165642E-12      2.520650355109E-12      2.419842104473E-12      2.352340544576E-12      2.304378909912E-12      2.268851773124E-12      2.240874152903E-12      2.818983486641E-06      1.406430527595E-12
#
#
# #Calculation finished at  2022-10-16 07:24:04
