# M=20, N=10, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=0.0, Vnum=201, PBC
# start time 2022-10-16 02:17:39
#                       V#                 S1(n=1)#                 S2(n=1)                 S3(n=1)#                 S4(n=1)#                 S5(n=1)#                 S6(n=1)#                 S7(n=1)#                 S8(n=1)#                 S9(n=1)#                S10(n=1)#               S1/2(n=1)#               Sinf(n=1)
     -1.040000000000E+00      1.018461784639E-01      4.723380923031E-02      3.585729107741E-02      3.149653254851E-02      2.915252094334E-02      2.763117620444E-02      2.652461750643E-02      2.565746711351E-02      2.494198657278E-02      2.432941170075E-02      2.299164763579E-01      1.501084897523E-03
     -1.050000000000E+00      1.035722810285E-01      4.827743799276E-02      3.665963575054E-02      3.219245033524E-02      2.978720373875E-02      2.822380817880E-02      2.708506247537E-02      2.619154118438E-02      2.545347545201E-02      2.482096999738E-02      2.320229094312E-01      1.518533387384E-03
     -1.060000000000E+00      1.053111497641E-01      4.933549657098E-02      3.747353415199E-02      3.289799908234E-02      3.043022410822E-02      2.882380296596E-02      2.765207409826E-02      2.673149986951E-02      2.597024800625E-02      2.531727338547E-02      2.341280890024E-01      1.535861645970E-03
     -1.070000000000E+00      1.070627766619E-01      5.040809886228E-02      3.829909396300E-02      3.361325643694E-02      3.108163316024E-02      2.943118999671E-02      2.822566378505E-02      2.727733936270E-02      2.649228750893E-02      2.581829418580E-02      2.362320504600E-01      1.553067121214E-03
     -1.080000000000E+00      1.088271546539E-01      5.149535970944E-02      3.913642414627E-02      3.433830085236E-02      3.174148224184E-02      3.004599848613E-02      2.880584240146E-02      2.782905509348E-02      2.701957634129E-02      2.632400377752E-02      2.383348301737E-01      1.570146882889E-03
     -1.090000000000E+00      1.106042781926E-01      5.259739549247E-02      3.998563541547E-02      3.507321199686E-02      3.240982330557E-02      3.066825777085E-02      2.939262058530E-02      2.838664202886E-02      2.755209628381E-02      2.683437288217E-02      2.404364654255E-01      1.587098426647E-03
     -1.100000000000E+00      1.123941430856E-01      5.371432373649E-02      4.084683994841E-02      3.581807049942E-02      3.308670866476E-02      3.129799707083E-02      2.998600851741E-02      2.895009445680E-02      2.808982831539E-02      2.734937138107E-02      2.425369962843E-01      1.603919710950E-03
     -1.110000000000E+00      1.141967452530E-01      5.484626225365E-02      4.172015073156E-02      3.657295742104E-02      3.377219054505E-02      3.193524510297E-02      3.058601558998E-02      2.951940570536E-02      2.863275238070E-02      2.786896812845E-02      2.446364630645E-01      1.620608726626E-03
     -1.120000000000E+00      1.160120825797E-01      5.599333085855E-02      4.260568293853E-02      3.733795541339E-02      3.446632209071E-02      3.258003097444E-02      3.119265121209E-02      3.009456887793E-02      2.918084806735E-02      2.839313157974E-02      2.467349066340E-01      1.637163068065E-03
     -1.130000000000E+00      1.178401537367E-01      5.715564986086E-02      4.350355269735E-02      3.811314766665E-02      3.516915642481E-02      3.323238332632E-02      3.180592402469E-02      3.067557613327E-02      2.973409394730E-02      2.892182919132E-02      2.488323706698E-01      1.653581259069E-03
     -1.140000000000E+00      1.196809593335E-01      5.833334149226E-02      4.441387829600E-02      3.889861895446E-02      3.588074758231E-02      3.389233118561E-02      3.242584269174E-02      3.126241942946E-02      3.029246828298E-02      2.945502809527E-02      2.509288998905E-01      1.669861522281E-03
     -1.150000000000E+00      1.215345016807E-01      5.952652954290E-02      4.533677988089E-02      3.969445536013E-02      3.660115024391E-02      3.455990370442E-02      3.305241564809E-02      3.185509028466E-02      3.085594880433E-02      2.999269489537E-02      2.530245406267E-01      1.686001880330E-03
     -1.160000000000E+00      1.234007820519E-01      6.073533685996E-02      4.627237754019E-02      4.050074273298E-02      3.733041844107E-02      3.523512905544E-02      3.368565015526E-02      3.245357897402E-02      3.142451203266E-02      3.053479510579E-02      2.551193405538E-01      1.702001896637E-03
     -1.170000000000E+00      1.252798062365E-01      6.195989029652E-02      4.722079514262E-02      4.131756983111E-02      3.806860822222E-02      3.591803673767E-02      3.432555431676E-02      3.305787630206E-02      3.199813484446E-02      3.108129453281E-02      2.572133499777E-01      1.717860109161E-03
     -1.180000000000E+00      1.271715791799E-01      6.320031596828E-02      4.818215670192E-02      4.214502534886E-02      3.881577511633E-02      3.660865537208E-02      3.497213515169E-02      3.366797192008E-02      3.257679300823E-02      3.163215801119E-02      2.593066197402E-01      1.733575210860E-03
     -1.190000000000E+00      1.290761093055E-01      6.445674297971E-02      4.915658926797E-02      4.298320031681E-02      3.957197620229E-02      3.730701452200E-02      3.562540021486E-02      3.428385577858E-02      3.316046249164E-02      3.218735058279E-02      2.613992040854E-01      1.749146704773E-03
     -1.200000000000E+00      1.309934059640E-01      6.572930127556E-02      5.014422128794E-02      4.383218675548E-02      4.033726894842E-02      3.801314367452E-02      3.628535670041E-02      3.490551734185E-02      3.374911877930E-02      3.274683691043E-02      2.634911583571E-01      1.764573965453E-03
     -1.210000000000E+00      1.329234796541E-01      6.701812155917E-02      5.114518256299E-02      4.469207765257E-02      4.111171119696E-02      3.872707223250E-02      3.695201144608E-02      3.553294560898E-02      3.434273691335E-02      3.331058133961E-02      2.655825406666E-01      1.779856637840E-03
     -1.220000000000E+00      1.348663453128E-01      6.832333857508E-02      5.215960681235E-02      4.556296909607E-02      4.189536300390E-02      3.944883113287E-02      3.762537237377E-02      3.616613040573E-02      3.494129265680E-02      3.387854894748E-02      2.676734113785E-01      1.794994431970E-03
     -1.230000000000E+00      1.368220140122E-01      6.964508321879E-02      5.318762556228E-02      4.644495524238E-02      4.268828232229E-02      4.017844907372E-02      3.830544516908E-02      3.680505945930E-02      3.554475992230E-02      3.445070329286E-02      2.697638317786E-01      1.809987642757E-03
     -1.240000000000E+00      1.387905048748E-01      7.098349349298E-02      5.422937670718E-02      4.733813542693E-02      4.349053113939E-02      4.091595791653E-02      3.899223808606E-02      3.744972269443E-02      3.615311462206E-02      3.502700986654E-02      2.718538680279E-01      1.824836545106E-03
     -1.250000000000E+00      1.407718362675E-01      7.233870647788E-02      5.528499824972E-02      4.824260896355E-02      4.430217097159E-02      4.166138870832E-02      3.968575840887E-02      3.810010908087E-02      3.676633186303E-02      3.560743360401E-02      2.739435871742E-01      1.839541675982E-03
     -1.260000000000E+00      1.427660291201E-01      7.371086122797E-02      5.635463058129E-02      4.915847709021E-02      4.512326459064E-02      4.241477324344E-02      4.038601388154E-02      3.875620795141E-02      3.738438716581E-02      3.619194001296E-02      2.760330593728E-01      1.854103945588E-03
     -1.270000000000E+00      1.447731081622E-01      7.510009991081E-02      5.743841742967E-02      5.008584374159E-02      4.595387665861E-02      4.317614459559E-02      4.109301316479E-02      3.941800940413E-02      3.800725682722E-02      3.678049550655E-02      2.781223585111E-01      1.868524086847E-03
     -1.280000000000E+00      1.467930985818E-01      7.650656463169E-02      5.853650342902E-02      5.102481364834E-02      4.679407219570E-02      4.394553586830E-02      4.180676482025E-02      4.008550348701E-02      3.863491727878E-02      3.737306691249E-02      2.802115613929E-01      1.882804095386E-03
     -1.290000000000E+00      1.488260294110E-01      7.793040082759E-02      5.964903669690E-02      5.197549437179E-02      4.764391822915E-02      4.472298155076E-02      4.252727843552E-02      4.075868113684E-02      3.926734587226E-02      3.796962213018E-02      2.823007456275E-01      1.896944339171E-03
     -1.300000000000E+00      1.508719325250E-01      7.937175567131E-02      6.077616769191E-02      5.293799548516E-02      4.850348320098E-02      4.550851710054E-02      4.325456435282E-02      4.143753403304E-02      3.990452084091E-02      3.857013018243E-02      2.843899955333E-01      1.910947298737E-03
     -1.310000000000E+00      1.529308431715E-01      8.083077933380E-02      6.191805021651E-02      5.391242937889E-02      4.937283762185E-02      4.630217948276E-02      4.398863412234E-02      4.212205498661E-02      4.054642163902E-02      3.917456151599E-02      2.864793952386E-01      1.924812982552E-03
     -1.320000000000E+00      1.550027985338E-01      8.230762218617E-02      6.307483924319E-02      5.489890955297E-02      5.025205269271E-02      4.710400604531E-02      4.472949958820E-02      4.281223720775E-02      4.119302836776E-02      3.978288756444E-02      2.885690395439E-01      1.938547406017E-03
     -1.330000000000E+00      1.570878413084E-01      8.380243978234E-02      6.424669485452E-02      5.589755379436E-02      5.114120292848E-02      4.791403671676E-02      4.547717474479E-02      4.350807587930E-02      4.184432310802E-02      4.039508187227E-02      2.906590230742E-01      1.952152818204E-03
     -1.340000000000E+00      1.591860148562E-01      8.531538730340E-02      6.543377792912E-02      5.690848084652E-02      5.204036354316E-02      4.873231194870E-02      4.623167413991E-02      4.420956695313E-02      4.250028905649E-02      4.101111952449E-02      2.927494424469E-01      1.965631233920E-03
     -1.350000000000E+00      1.612973708656E-01      8.684662678727E-02      6.663625583313E-02      5.793181494380E-02      5.294961414086E-02      4.955887575357E-02      4.699301538292E-02      4.491670921506E-02      4.316091221122E-02      4.163097850213E-02      2.948404030355E-01      1.978986069950E-03
     -1.360000000000E+00      1.634219600848E-01      8.839631852198E-02      6.785429569644E-02      5.896768047794E-02      5.386903437279E-02      5.039377212460E-02      4.776121619093E-02      4.562950186297E-02      4.382617940820E-02      4.225463811564E-02      2.969320114047E-01      1.992221623620E-03
     -1.370000000000E+00      1.655598411566E-01      8.996462900748E-02      6.908807070992E-02      6.001620712633E-02      5.479870823291E-02      5.123704869443E-02      4.853629753448E-02      4.634794722498E-02      4.449608067392E-02      4.288208103865E-02      2.990243815825E-01      2.005341786413E-03
     -1.380000000000E+00      1.677110764037E-01      9.155172706966E-02      7.033775711397E-02      6.107752750028E-02      5.573872217675E-02      5.208875521450E-02      4.931828241221E-02      4.707204978359E-02      4.517060846194E-02      4.351329272441E-02      3.011176322539E-01      2.018351137925E-03
     -1.390000000000E+00      1.698757349012E-01      9.315778685416E-02      7.160353662240E-02      6.215177910630E-02      5.668916673415E-02      5.294894489883E-02      5.010719698195E-02      4.780181713440E-02      4.584975846782E-02      4.414826209731E-02      3.032118891105E-01      2.031254728347E-03
     -1.400000000000E+00      1.720538884662E-01      9.478298332547E-02      7.288559285555E-02      6.323910164243E-02      5.765013445641E-02      5.381767287358E-02      5.090306941560E-02      4.853725917550E-02      4.653352909540E-02      4.478698124630E-02      3.053072833171E-01      2.044058568674E-03
     -1.410000000000E+00      1.742456151432E-01      9.642749661070E-02      7.418411483900E-02      6.433963977573E-02      5.862172214465E-02      5.469499798116E-02      5.170593136773E-02      4.927838930442E-02      4.722192242907E-02      4.542944620774E-02      3.074039482516E-01      2.056767315608E-03
     -1.420000000000E+00      1.764510033088E-01      9.809151463718E-02      7.549929917399E-02      6.545354501861E-02      5.960403252582E-02      5.558098429590E-02      5.251581935264E-02      5.002522566928E-02      4.791494536519E-02      4.607565797933E-02      3.095020323208E-01      2.069389285884E-03
     -1.430000000000E+00      1.786701428455E-01      9.977522494208E-02      7.683134356717E-02      6.658097060638E-02      6.059717010060E-02      5.647569773033E-02      5.333277198408E-02      5.077778895615E-02      4.861260787957E-02      4.672562120995E-02      3.116016850978E-01      2.081929510144E-03
     -1.440000000000E+00      1.809031343086E-01      1.014788236958E-01      7.818045401327E-02      6.772207735549E-02      6.160124605784E-02      5.737921020753E-02      5.415683352606E-02      5.153610539830E-02      4.931492555217E-02      4.737934628319E-02      3.137030667939E-01      2.094396303732E-03
     -1.450000000000E+00      1.831500851420E-01      1.032025116845E-01      7.954684171430E-02      6.887703132953E-02      6.261637647875E-02      5.829159827914E-02      5.498805284838E-02      5.230020601508E-02      5.002191904536E-02      4.803684899646E-02      3.158063454398E-01      2.106797960325E-03
     -1.460000000000E+00      1.854111118087E-01      1.049464962483E-01      8.093072465326E-02      7.004600510453E-02      6.364268336532E-02      5.921294397411E-02      5.582648414032E-02      5.307012722382E-02      5.073361463727E-02      4.869815103225E-02      3.179116983431E-01      2.119142999270E-03
     -1.470000000000E+00      1.876863403437E-01      1.067109918145E-01      8.233232805497E-02      7.122917835006E-02      6.468029533910E-02      6.014333557383E-02      5.667218772421E-02      5.384591165918E-02      5.145004501784E-02      4.936328070460E-02      3.200193120304E-01      2.131440943988E-03
     -1.480000000000E+00      1.899759054600E-01      1.084962187919E-01      8.375188370600E-02      7.242673740878E-02      6.572934739511E-02      6.108286750581E-02      5.752523007448E-02      5.462760830860E-02      5.217124953182E-02      5.003227330007E-02      3.221293838911E-01      2.143701665839E-03
     -1.490000000000E+00      1.922799527266E-01      1.103024051486E-01      8.518963106842E-02      7.363887626157E-02      6.678998178829E-02      6.203164115705E-02      5.838568455305E-02      5.541527316263E-02      5.289727473533E-02      5.070517153147E-02      3.242421224343E-01      2.155937133488E-03
     -1.500000000000E+00      1.945986411146E-01      1.121297905653E-01      8.664582086633E-02      7.486579954777E-02      6.786235061043E-02      6.298976709675E-02      5.925363333932E-02      5.620897089519E-02      5.362817585688E-02      5.138202680214E-02      3.263577440457E-01      2.168157429785E-03
     -1.510000000000E+00      1.969321395771E-01      1.139786188742E-01      8.812070896938E-02      7.610771785272E-02      6.894661215377E-02      6.395736227512E-02      6.012916530113E-02      5.700877328916E-02      5.436401568643E-02      5.206289848435E-02      3.284764854240E-01      2.180375752201E-03
     -1.520000000000E+00      1.992806349988E-01      1.158491507622E-01      8.961456678681E-02      7.736485609942E-02      7.004293779184E-02      6.493455571265E-02      6.101238070187E-02      5.781476310813E-02      5.510486772003E-02      5.274785642106E-02      3.305985928294E-01      2.192605710222E-03
     -1.530000000000E+00      2.016443250593E-01      1.177416531929E-01      9.112767283720E-02      7.863744719972E-02      7.115150723528E-02      6.592148498950E-02      6.190338866204E-02      5.862703233791E-02      5.585081503273E-02      5.343698031114E-02      3.327243263922E-01      2.204861769725E-03
     -1.540000000000E+00      2.040234263548E-01      1.196564084929E-01      9.266032009937E-02      7.992573790662E-02      7.227251324477E-02      6.691830006432E-02      6.280231025101E-02      5.944568467236E-02      5.660195225023E-02      5.413036123984E-02      3.348539635803E-01      2.217159328320E-03
     -1.550000000000E+00      2.064181675983E-01      1.215937067633E-01      9.421281015558E-02      8.122998460509E-02      7.340615869771E-02      6.792516131638E-02      6.370927728714E-02      6.027083490949E-02      5.735838541506E-02      5.482810191454E-02      3.369877944104E-01      2.229514341894E-03
     -1.560000000000E+00      2.088288055738E-01      1.235538616171E-01      9.578546572544E-02      8.255046297038E-02      7.455266402036E-02      6.894224523640E-02      6.462443663235E-02      6.110261210579E-02      5.812023419888E-02      5.553031809400E-02      3.391261377477E-01      2.241946508793E-03
     -1.570000000000E+00      2.112556127293E-01      1.255371990577E-01      9.737862215930E-02      8.388746211415E-02      7.571226344139E-02      6.996974228150E-02      6.554794926066E-02      6.194115956298E-02      5.888763257684E-02      5.623713976744E-02      3.412693235788E-01      2.254474574258E-03
     -1.580000000000E+00      2.136988886334E-01      1.275440663280E-01      9.899263450192E-02      8.524128994196E-02      7.688520899164E-02      7.100785982700E-02      6.647999239930E-02      6.278663634116E-02      5.966072985734E-02      5.694871181810E-02      3.434177100246E-01      2.267118331169E-03
     -1.590000000000E+00      2.161589455992E-01      1.295748178668E-01      1.006278664350E-01      8.661226543590E-02      7.807176548959E-02      7.205681919221E-02      6.742075807093E-02      6.363921691600E-02      6.043969114264E-02      5.766519504286E-02      3.455716694084E-01      2.279900941803E-03
     -1.600000000000E+00      2.186361403056E-01      1.316298494064E-01      1.022847179081E-01      8.800073966491E-02      7.927222627969E-02      7.311686727924E-02      6.837046150939E-02      6.449909703434E-02      6.122470114224E-02      5.838676833911E-02      3.477316108261E-01      2.292847242131E-03
     -1.610000000000E+00      2.211308504102E-01      1.337095703096E-01      1.039636030285E-01      8.940707964645E-02      8.048690188020E-02      7.418826890259E-02      6.932933632858E-02      6.536649108671E-02      6.201596325940E-02      5.911362912110E-02      3.498979673795E-01      2.305983574070E-03
     -1.620000000000E+00      2.236434890292E-01      1.358144217378E-01      1.056649649917E-01      9.083168008661E-02      8.171612919387E-02      7.527131400609E-02      7.029764013543E-02      6.624163640834E-02      6.281370280826E-02      5.984599563766E-02      3.520711967586E-01      2.319336490899E-03
     -1.630000000000E+00      2.261745033454E-01      1.379448707422E-01      1.073892715375E-01      9.227496041063E-02      8.296026981883E-02      7.636631692679E-02      7.127565448312E-02      6.712479372579E-02      6.361816781155E-02      6.058410801896E-02      3.542517970536E-01      2.332937416252E-03
     -1.640000000000E+00      2.287243833722E-01      1.401014222979E-01      1.091370249656E-01      9.373737302288E-02      8.421971694695E-02      7.747362218809E-02      7.226368972826E-02      6.801625120285E-02      6.442963233608E-02      6.132823098809E-02      3.564402995451E-01      2.346818773103E-03
     -1.650000000000E+00      2.312936662560E-01      1.422846230897E-01      1.109087655969E-01      9.521940636062E-02      8.549489806460E-02      7.859360688938E-02      7.326208713885E-02      6.891632629525E-02      6.524839812486E-02      6.207865530362E-02      3.586372766400E-01      2.361016442744E-03
     -1.660000000000E+00      2.338829265106E-01      1.444950451359E-01      1.127050584134E-01      9.672157533171E-02      8.678626852400E-02      7.972667667628E-02      7.427121667519E-02      6.982536489865E-02      6.607479478009E-02      6.283569872808E-02      3.608433464629E-01      2.375569173566E-03
     -1.670000000000E+00      2.364928082575E-01      1.467333296228E-01      1.145265299634E-01      9.824445052361E-02      8.809433450492E-02      8.087328376692E-02      7.529149106847E-02      7.074375222834E-02      6.690918803086E-02      6.359971215629E-02      3.630591753842E-01      2.390520771114E-03
     -1.680000000000E+00      2.391240053515E-01      1.490001563167E-01      1.163738429089E-01      9.978863943917E-02      8.941963980286E-02      8.203391799177E-02      7.632336006330E-02      7.167190947023E-02      6.775197819526E-02      6.437107943699E-02      3.652854781267E-01      2.405916442802E-03
     -1.690000000000E+00      2.417772849563E-01      1.512962716007E-01      1.182477199895E-01      1.013548053934E-01      9.076278050619E-02      8.320911817647E-02      7.736731924489E-02      7.261030062620E-02      6.860360549703E-02      6.515022152472E-02      3.675230352354E-01      2.421807069357E-03
     -1.700000000000E+00      2.444534801116E-01      1.536224822839E-01      1.201489393843E-01      1.029436650411E-01      9.212440431630E-02      8.439947267428E-02      7.842391127799E-02      7.355943407988E-02      6.946455169158E-02      6.593759798640E-02      3.697726772426E-01      2.438244515604E-03
     -1.710000000000E+00      2.471535160381E-01      1.559796759425E-01      1.220783519257E-01      1.045560031500E-01      9.350522349094E-02      8.560563093277E-02      7.949373642330E-02      7.451987231176E-02      7.033534917973E-02      6.673371567866E-02      3.720353239463E-01      2.455291853655E-03
     -1.720000000000E+00      2.498784058295E-01      1.583688203701E-01      1.240368811453E-01      1.061926732453E-01      9.490601594577E-02      8.682830478428E-02      8.057745376866E-02      7.549223289329E-02      7.121658165640E-02      6.753912899603E-02      3.743119686167E-01      2.473013783745E-03
     -1.730000000000E+00      2.526292706336E-01      1.607909836016E-01      1.260255411997E-01      1.078546130175E-01      9.632763845216E-02      8.806827983513E-02      8.167579115442E-02      7.647719723238E-02      7.210889191430E-02      6.835444693444E-02      3.766036970265E-01      2.491484117918E-03
     -1.740000000000E+00      2.554073461936E-01      1.632473407267E-01      1.280454426392E-01      1.095428500175E-01      9.777103249654E-02      8.932642133592E-02      8.278955083799E-02      7.747551586783E-02      7.301298667339E-02      6.918033741701E-02      3.789116899682E-01      2.510782450536E-03
     -1.750000000000E+00      2.582140014152E-01      1.657391866376E-01      1.300978044723E-01      1.112585131814E-01      9.923723528498E-02      9.060368475546E-02      8.391961973268E-02      7.848801846354E-02      7.392964641555E-02      7.001753704631E-02      3.812372510699E-01      2.530998834605E-03
     -1.760000000000E+00      2.610507503358E-01      1.682679566154E-01      1.321839720406E-01      1.130028479640E-01      1.007273926344E-01      9.190112664516E-02      8.506697834333E-02      7.951562090760E-02      7.485973076491E-02      7.086685490650E-02      3.835817969019E-01      2.552231098164E-03
     -1.770000000000E+00      2.639192826338E-01      1.708352533014E-01      1.343054409179E-01      1.147772368949E-01      1.022427766907E-01      9.321992007207E-02      8.623271436967E-02      8.055933745972E-02      7.580418949461E-02      7.172918269664E-02      3.859468952987E-01      2.574590193641E-03
     -1.780000000000E+00      2.668214727723E-01      1.734428521493E-01      1.364638631757E-01      1.165832078389E-01      1.037847959038E-01      9.456136577857E-02      8.741803458038E-02      8.162029299398E-02      7.676407490696E-02      7.260550710196E-02      3.883342707844E-01      2.598197099203E-03
     -1.790000000000E+00      2.697594167642E-01      1.760927461122E-01      1.386610859615E-01      1.184224657518E-01      1.053550210922E-01      9.592691358228E-02      8.862428233729E-02      8.269973727653E-02      7.774055339005E-02      7.349691907600E-02      3.907458223371E-01      2.623183209731E-03
     -1.800000000000E+00      2.727354523489E-01      1.787871505074E-01      1.408991581560E-01      1.202969022147E-01      1.069551973087E-01      9.731817590989E-02      8.985295225791E-02      8.379906037842E-02      7.873492133844E-02      7.440463012339E-02      3.931836838346E-01      2.649715368100E-03
     -1.810000000000E+00      2.757522125100E-01      1.815285797459E-01      1.431803969364E-01      1.222086497007E-01      1.085872876282E-01      9.873696303189E-02      9.110571845435E-02      8.491981515342E-02      7.974862286633E-02      7.532998606213E-02      3.956502054028E-01      2.677964259705E-03
     -1.820000000000E+00      2.788126541637E-01      1.843198559619E-01      1.455073965001E-01      1.241600929406E-01      1.102534869749E-01      1.001852988821E-01      9.238445193899E-02      8.606373592576E-02      8.078326955702E-02      7.627448766981E-02      3.981480162681E-01      2.708126329517E-03
     -1.830000000000E+00      2.819201133458E-01      1.871641797776E-01      1.478830941870E-01      1.261539277435E-01      1.119562742150E-01      1.016654670518E-01      9.369126101367E-02      8.723277374176E-02      8.184067106213E-02      7.723981712827E-02      4.006800596344E-01      2.740425991328E-03
     -1.840000000000E+00      2.850783569624E-01      1.900651695405E-01      1.503108040237E-01      1.281931907450E-01      1.136984388098E-01      1.031800351084E-01      9.502851396039E-02      8.842911799901E-02      8.292285609169E-02      7.822785866882E-02      4.032496390973E-01      2.775121045393E-03
     -1.850000000000E+00      2.882916717345E-01      1.930269751597E-01      1.527943206174E-01      1.302813495507E-01      1.154831591220E-01      1.047319231593E-01      9.639889951899E-02      8.965525014881E-02      8.403212041132E-02      7.924074175435E-02      4.058604668263E-01      2.812510705306E-03
     -1.860000000000E+00      2.915649335737E-01      1.960543088447E-01      1.553379478775E-01      1.324223333342E-01      1.173140341196E-01      1.063244355740E-01      9.780545783463E-02      9.091397341259E-02      8.517105513879E-02      8.028086794450E-02      4.085167843772E-01      2.852938224161E-03
     -1.870000000000E+00      2.949037397933E-01      1.991526237564E-01      1.579466601624E-01      1.346206699308E-01      1.191951997351E-01      1.079613610240E-01      9.925166793038E-02      9.220849056257E-02      8.634261695871E-02      8.135097509270E-02      4.112233953291E-01      2.896807238049E-03
     -1.880000000000E+00      2.983144676670E-01      2.023281512380E-01      1.606261417007E-01      1.368815293990E-01      1.211313751238E-01      1.096470196642E-01      1.007414944220E-01      9.354244928066E-02      8.755017165937E-02      8.245417889203E-02      4.139857554786E-01      2.944586293623E-03
     -1.890000000000E+00      3.018045239941E-01      2.055881670750E-01      1.633830232369E-01      1.392109261208E-01      1.231280348412E-01      1.113864113413E-01      1.022795169324E-01      9.492005684094E-02      8.879759716521E-02      8.359406656911E-02      4.168101556583E-01      2.996827059674E-03
     -1.900000000000E+00      3.053824384111E-01      2.089410735257E-01      1.662249662733E-01      1.416158070360E-01      1.251914995390E-01      1.131853067522E-01      1.038710201037E-01      9.634616790716E-02      9.008936850976E-02      8.477477875007E-02      4.197038266260E-01      3.054191134899E-03
     -1.910000000000E+00      3.090581696251E-01      2.123967370904E-01      1.691609673105E-01      1.441043143113E-01      1.273291617232E-01      1.150504427592E-01      1.055221642246E-01      9.782643512181E-02      9.143069204663E-02      8.600113015848E-02      4.226751501086E-01      3.117467291022E-03
     -1.920000000000E+00      3.128433484744E-01      2.159667249610E-01      1.722015828783E-01      1.466859931494E-01      1.295496761279E-01      1.169896976400E-01      1.072401480858E-01      9.936746194196E-02      9.282765012804E-02      8.727874753146E-02      4.257338967007E-01      3.187607705207E-03
     -1.930000000000E+00      3.167516775630E-01      2.196647002431E-01      1.753592940242E-01      1.493721203587E-01      1.318632560159E-01      1.190123602968E-01      1.090334558443E-01      1.009770311194E-01      9.428741441962E-02      8.861427036595E-02      4.288916076159E-01      3.265820191880E-03
     -1.940000000000E+00      3.207993030371E-01      2.235068871729E-01      1.786489431294E-01      1.521761023785E-01      1.342820335366E-01      1.211294557258E-01      1.109121505773E-01      1.026643691376E-01      9.581848375234E-02      9.001556444432E-02      4.321616917253E-01      3.353518328528E-03
     -1.950000000000E+00      3.250054394968E-01      2.275126658947E-01      1.820882919052E-01      1.551139826878E-01      1.368205190444E-01      1.233541637217E-01      1.128882600669E-01      1.044405056454E-01      9.743102247089E-02      9.149204322574E-02      4.355601235030E-01      3.452506928376E-03
     -1.960000000000E+00      3.293930966133E-01      2.317053712309E-01      1.856987709043E-01      1.582051152011E-01      1.394962001085E-01      1.257023534276E-01      1.149762576787E-01      1.063187099960E-01      9.913726010524E-02      9.305503646726E-02      4.391059702900E-01      3.565059816227E-03
     -1.970000000000E+00      3.339900514083E-01      2.361132413613E-01      1.895063896293E-01      1.614730372456E-01      1.423303776346E-01      1.281933831591E-01      1.171938270825E-01      1.083152224923E-01      1.009521909656E-01      9.471846005158E-02      4.428222611505E-01      3.694113911365E-03
     -1.980000000000E+00      3.388294685037E-01      2.407704527955E-01      1.935427373767E-01      1.649463162013E-01      1.453488489795E-01      1.308506407149E-01      1.195622852349E-01      1.104495828824E-01      1.028938268191E-01      9.649900761454E-02      4.467360979479E-01      3.843360637275E-03
     -1.990000000000E+00      3.439525239768E-01      2.457193024317E-01      1.978470433731E-01      1.686605709704E-01      1.485839008904E-01      1.337035026392E-01      1.221085017903E-01      1.127465054968E-01      1.049850251795E-01      9.841793086135E-02      4.508814728251E-01      4.017822728132E-03
     -2.000000000000E+00      3.494091980089E-01      2.510118845398E-01      2.024678583100E-01      1.726599207904E-01      1.520754947323E-01      1.367882822189E-01      1.248656477192E-01      1.152364641332E-01      1.072539405035E-01      1.005013814562E-01      4.552989933419E-01      4.224019858156E-03
      0.000000000000E+00      7.809841662265E-11      5.675460101884E-12      4.256595076413E-12      3.783640067923E-12      3.546940519072E-12      3.405276061130E-12      3.310240970222E-12      3.242739410325E-12      3.192113240402E-12      3.152589300726E-12      3.310508206678E-06      1.033395591321E-12
#
#
# Calculation finished at  2022-10-16 07:24:04
