# M=42, N=21, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vnum=81, PBC
# start time 2022-02-15 00:13:17
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -5.000000000000E-02      4.888755642130E-04      9.283016428707E-05      6.962423908519E-05      6.188673721041E-05      5.801743286238E-05      5.569540766315E-05      5.414702206208E-05      5.304071625245E-05      5.221071032979E-05      5.156490434777E-05      1.196957333524E-02
     -1.000000000000E-01      1.713842518944E-03      3.753696720374E-04      2.815536798391E-04      2.502455729867E-04      2.345823714878E-04      2.251771413988E-04      2.189008986160E-04      2.144126499504E-04      2.110418988059E-04      2.084161470743E-04      2.386270310413E-02
     -1.500000000000E-01      3.546222256783E-03      8.538959045437E-04      6.405587196947E-04      5.692582142167E-04      5.335600842082E-04      5.121030146173E-04      4.977664944494E-04      4.874988760490E-04      4.797743355853E-04      4.737451931458E-04      3.568094351649E-02
     -2.000000000000E-01      5.922127021632E-03      1.534963546004E-03      1.151664883253E-03      1.023286805571E-03      9.589412381565E-04      9.202093215772E-04      8.942843443207E-04      8.756777148200E-04      8.616451372467E-04      8.506620027671E-04      4.742577920557E-02
     -2.500000000000E-01      8.799334334469E-03      2.425411221940E-03      1.820163194080E-03      1.616876329095E-03      1.514837331215E-03      1.453300056574E-03      1.412014102862E-03      1.382300720424E-03      1.359820534131E-03      1.342162779772E-03      5.909863262821E-02
     -3.000000000000E-01      1.214685471226E-02      3.532367579377E-03      2.651620761274E-03      2.354756608691E-03      2.205474955154E-03      2.115234335837E-03      2.054515686068E-03      2.010667951695E-03      1.977365604188E-03      1.951094459837E-03      7.070086941382E-02
     -3.500000000000E-01      1.594056544337E-02      4.863256780263E-03      3.651891623675E-03      3.241843952113E-03      3.035188856213E-03      2.909911951304E-03      2.825328027692E-03      2.764000470866E-03      2.717210967910E-03      2.680116007127E-03      8.223380573671E-02
     -4.000000000000E-01      2.016095297852E-02      6.425802892758E-03      4.827127534491E-03      4.283242159090E-03      4.008413480168E-03      3.841256726490E-03      3.727945138028E-03      3.645409807316E-03      3.582116261820E-03      3.531656446628E-03      9.369871450727E-02
     -4.500000000000E-01      2.479179176408E-02      8.228033269758E-03      6.183788828565E-03      5.484243051333E-03      5.129673097141E-03      4.913197747338E-03      4.765789563032E-03      4.657864552005E-03      4.574630662852E-03      4.507870047365E-03      1.050968339823E-01
     -5.000000000000E-01      2.981930290724E-02      1.027828028566E-02      7.728654980210E-03      6.850326235378E-03      6.403570202497E-03      6.129648178530E-03      5.942183018812E-03      5.804153969664E-03      5.697050506413E-03      5.610588895184E-03      1.164293765980E-01
     -5.500000000000E-01      3.523158507409E-02      1.258518141537E-02      9.468834926505E-03      8.387158257943E-03      7.834772332292E-03      7.494481823146E-03      7.260314444376E-03      7.086849015889E-03      6.951374581950E-03      6.841273681907E-03      1.276975398590E-01
     -6.000000000000E-01      4.101821095757E-02      1.515767712311E-02      1.141177684413E-02      1.010059101761E-02      9.427997189954E-03      9.011507386691E-03      8.723205569353E-03      8.508261057446E-03      8.339257662791E-03      8.200963574420E-03      1.389025193336E-01
     -6.500000000000E-01      4.716992993723E-02      1.800500592389E-02      1.356527699730E-02      1.199665930230E-02      1.118799604228E-02      1.068444051809E-02      1.033367426338E-02      1.007039882988E-02      9.861963132403E-03      9.690226401977E-03      1.500455228889E-01
     -7.000000000000E-01      5.367844364932E-02      2.113669683779E-02      1.593748791879E-02      1.408157795647E-02      1.311953599013E-02      1.251687436735E-02      1.209429663597E-02      1.177492491417E-02      1.152031636578E-02      1.130911124243E-02      1.611277893307E-01
     -7.500000000000E-01      6.053623233830E-02      2.456255840203E-02      1.853692539890E-02      1.636173859506E-02      1.522738127284E-02      1.451224906127E-02      1.400736861849E-02      1.362311287467E-02      1.331466047430E-02      1.305710551178E-02      1.721506104155E-01
     -8.000000000000E-01      6.773641783714E-02      2.829266325866E-02      2.137247363660E-02      1.884370580954E-02      1.751627392492E-02      1.667382076037E-02      1.607486811763E-02      1.561580664692E-02      1.524481654178E-02      1.493309923017E-02      1.831153566447E-01
     -8.500000000000E-01      7.527265691189E-02      3.233732932358E-02      2.445338942231E-02      2.153421427563E-02      1.999091559683E-02      1.900463248259E-02      1.829842038105E-02      1.775338533814E-02      1.731005205716E-02      1.693536068508E-02      1.940235098779E-01
     -9.000000000000E-01      8.313905803920E-02      3.670709621090E-02      2.778930445247E-02      2.444016682694E-02      2.265595132869E-02      2.150748808087E-02      2.067926858522E-02      2.003573609356E-02      1.950906080715E-02      1.906152727858E-02      2.048767040914E-01
     -9.500000000000E-01      9.133012112343E-02      4.141269846694E-02      3.139022705628E-02      2.756863567353E-02      2.551595824897E-02      2.418493298794E-02      2.321825388670E-02      2.246223987545E-02      2.183995959370E-02      2.130861728518E-02      2.156767754095E-01
     -1.000000000000E+00      9.984069751155E-02      4.646503463763E-02      3.526654273432E-02      3.092686762678E-02      2.857544132118E-02      2.703924480313E-02      2.591580882395E-02      2.503177472695E-02      2.430030684104E-02      2.367306781925E-02      2.264258267561E-01
     -1.050000000000E+00      1.086659727551E-01      5.187513435035E-02      3.942901526861E-02      3.452229655422E-02      3.183884079848E-02      3.007243941747E-02      2.877197053705E-02      2.774274351674E-02      2.688715031353E-02      2.615080609192E-02      2.371263047071E-01
     -1.100000000000E+00      1.178014833928E-01      5.765413150249E-02      4.388879485685E-02      3.836257057907E-02      3.531056024743E-02      3.328630242038E-02      3.178642402374E-02      3.059313648161E-02      2.959711393871E-02      2.873736316529E-02      2.477811082042E-01
     -1.150000000000E+00      1.272431621782E-01      6.381323942180E-02      4.865743036455E-02      4.245559426559E-02      3.899501830908E-02      3.668245089822E-02      3.495858162798E-02      3.358063513792E-02      3.242653001287E-02      3.142803555395E-02      2.583937175649E-01
     -1.200000000000E+00      1.369874394421E-01      7.036374871803E-02      5.374690209008E-02      4.680960255176E-02      4.289674230667E-02      4.026244433540E-02      3.828771714425E-02      3.670277481021E-02      3.537163219295E-02      3.421810762297E-02      2.689683731237E-01
     -1.250000000000E+00      1.470314125100E-01      7.731705842703E-02      5.916968419203E-02      5.143327789053E-02      4.702051801495E-02      4.402796043741E-02      4.177317032971E-02      3.995718030637E-02      3.842882159653E-02      3.710314422308E-02      2.795103123930E-01
     -1.300000000000E+00      1.573731176151E-01      8.468477076385E-02      6.493886173324E-02      5.633593565916E-02      5.137162221380E-02      4.798106277088E-02      4.541464720552E-02      4.334189719794E-02      4.159502462492E-02      4.007936786202E-02      2.900260857967E-01
     -1.350000000000E+00      1.680119471161E-01      9.247888757425E-02      7.106833462841E-02      6.152780987615E-02      5.595617150872E-02      5.212459357637E-02      4.921264711689E-02      4.685584559806E-02      4.486816442292E-02      4.314413714464E-02      3.005239960860E-01
     -1.400000000000E+00      1.789492946313E-01      1.007121889092E-01      7.757317614911E-02      6.702050079485E-02      6.078164615452E-02      5.646274678848E-02      5.316906583422E-02      5.049943852987E-02      4.824778047811E-02      4.629655389214E-02      3.110147112737E-01
     -1.450000000000E+00      1.901895466079E-01      1.093989094726E-01      8.447024484129E-02      7.282767271197E-02      6.585767084087E-02      6.100189659409E-02      5.728804165596E-02      5.427542242496E-02      5.173584470927E-02      4.953823938471E-02      3.215121481937E-01
     -1.500000000000E+00      2.017416068926E-01      1.185559044654E-01      9.177921687938E-02      7.896614815003E-02      7.119718328102E-02      6.575179861975E-02      6.157714754240E-02      5.819002892242E-02      5.533785083504E-02      5.287434660728E-02      3.320347644578E-01
     -1.550000000000E+00      2.136213000762E-01      1.282046588843E-01      9.952434421755E-02      8.545765872984E-02      7.681821599508E-02      7.072736062707E-02      6.604910129507E-02      6.225458839793E-02      5.906430975968E-02      5.631492783097E-02      3.426075035423E-01
     -1.600000000000E+00      2.258552110358E-01      1.383747229221E-01      1.077374538409E-01      9.233169393153E-02      8.274667096894E-02      7.595131330461E-02      7.072428466570E-02      6.648786406865E-02      6.293288470031E-02      5.987687231193E-02      3.532648183147E-01
     -1.650000000000E+00      2.384870311620E-01      1.491096834444E-01      1.164631670807E-01      9.963028106359E-02      8.902079772035E-02      8.145839566978E-02      7.563461210425E-02      7.091959073456E-02      6.697160664250E-02      6.358682117208E-02      3.640555722875E-01
     -1.700000000000E+00      2.515884203552E-01      1.604777698725E-01      1.257682102161E-01      1.074163039961E-01      9.569875456393E-02      8.730225560288E-02      8.082981277748E-02      7.559617713080E-02      7.122404753495E-02      6.748587132115E-02      3.750512879979E-01
     -1.750000000000E+00      2.652786857723E-01      1.725915257172E-01      1.357587778407E-01      1.157887857741E-01      1.028722120037E-01      9.356765355600E-02      8.638842734000E-02      8.059065100557E-02      7.575835342958E-02      7.163782496890E-02      3.863610280998E-01
     -1.800000000000E+00      2.797631678457E-01      1.856466861435E-01      1.466150565960E-01      1.249130911076E-01      1.106929482462E-01      1.003941031611E-01      9.243900492906E-02      8.602181444975E-02      8.068468242082E-02      7.614517555691E-02      3.981603331910E-01
