# M=50, N=25, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vnum=81, PBC
# start time 2022-02-16 01:30:13
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -1.750000000000E+00      2.659156806597E-01      1.732120700464E-01      1.362726860012E-01      1.161989930680E-01      1.031996499264E-01      9.383308630549E-02      8.660835854399E-02      8.077719477838E-02      7.592010859162E-02      7.178082571876E-02      3.868729594279E-01
     -1.800000000000E+00      2.803741873982E-01      1.862394078398E-01      1.471101889206E-01      1.253139017399E-01      1.110181753841E-01      1.006622167908E-01      9.266471315834E-02      8.621596419925E-02      8.085502248338E-02      7.629718856731E-02      3.986663051061E-01
     -1.850000000000E+00      2.960176104707E-01      2.005861820469E-01      1.591555594159E-01      1.354896560463E-01      1.197643286367E-01      1.083078228837E-01      9.944663037587E-02      9.230586748786E-02      8.637959489281E-02      8.135183947771E-02      4.112727030411E-01
     -1.900000000000E+00      3.136315242927E-01      2.170297103182E-01      1.731084230730E-01      1.473495355247E-01      1.299956685528E-01      1.172720663810E-01      1.074095116343E-01      9.946258894095E-02      9.287553850199E-02      8.729723162037E-02      4.253152668984E-01
     -1.950000000000E+00      3.352462290143E-01      2.375991232883E-01      1.907926885399E-01      1.625111608136E-01      1.431524450673E-01      1.288470464239E-01      1.177218061376E-01      1.087506598423E-01      1.013192714691E-01      9.503439171325E-02      4.423787668552E-01
     -2.000000000000E+00      3.718259040986E-01      2.732971409861E-01      2.221287464934E-01      1.897945871413E-01      1.671049252769E-01      1.501086888279E-01      1.367962763373E-01      1.260253950404E-01      1.170931722036E-01      1.095406060209E-01      4.709773647922E-01
      0.000000000000E+00      1.716804476359E-10      1.296607265999E-11      9.724665517297E-12      8.644196469731E-12      8.103739901344E-12      7.779998867363E-12      7.563283332956E-12      7.408740287929E-12      7.293277093368E-12      7.203571072978E-12      4.742484052134E-06
      5.000000000000E-02      4.841201787267E-04      9.181502097588E-05      6.886284645313E-05      6.120995860881E-05      5.738296684799E-05      5.508633366036E-05      5.355487978287E-05      5.246067124798E-05      5.163974107036E-05      5.100099648070E-05      1.192365805914E-02
      1.000000000000E-01      1.667284196471E-03      3.634108117549E-04      2.725828774581E-04      2.422732531544E-04      2.271099415703E-04      2.180051636160E-04      2.119296539993E-04      2.075851561636E-04      2.043225418284E-04      2.017811841735E-04      2.360565130745E-02
      1.500000000000E-01      3.391180293486E-03      8.092029390396E-04      6.070250473127E-04      5.394667942276E-04      5.056459212383E-04      4.853200935253E-04      4.717418050579E-04      4.620192674656E-04      4.547065865586E-04      4.490004877824E-04      3.505576928750E-02
      2.000000000000E-01      5.569401723182E-03      1.423854225994E-03      1.068271160843E-03      9.492344291240E-04      8.895879829134E-04      8.536981529415E-04      8.296867205986E-04      8.124630200936E-04      7.994817184875E-04      7.893287418899E-04      4.628323073599E-02
      2.500000000000E-01      8.141328021592E-03      2.202268139938E-03      1.652611814279E-03      1.468184279120E-03      1.375666793949E-03      1.319915164304E-03      1.282546790460E-03      1.255683411592E-03      1.235385897045E-03      1.219465840692E-03      5.729673258042E-02
      3.000000000000E-01      1.106046636334E-02      3.139582197814E-03      2.356538708149E-03      2.093085966009E-03      1.960747558523E-03      1.880860138848E-03      1.827199155432E-03      1.788525499304E-03      1.759219614961E-03      1.736159526276E-03      6.810449182377E-02
      3.500000000000E-01      1.428939428555E-02      4.231161433738E-03      3.176737332926E-03      2.820867760087E-03      2.641830477538E-03      2.533538813215E-03      2.460622247175E-03      2.407921935034E-03      2.367858451179E-03      2.336221000807E-03      7.871428331012E-02
      4.000000000000E-01      1.779705809814E-02      5.472592055556E-03      4.110080093534E-03      3.648613739387E-03      3.416050848876E-03      3.275076484007E-03      3.179901301969E-03      3.110901160769E-03      3.058263979641E-03      3.016538594750E-03      8.913347436394E-02
      4.500000000000E-01      2.155714290495E-02      6.859675238048E-03      5.153619807218E-03      4.573560932659E-03      4.280678821787E-03      4.102720186989E-03      3.982232922724E-03      3.894594363394E-03      3.827493151477E-03      3.774089624447E-03      9.936905590405E-02
      5.000000000000E-01      2.554700639680E-02      8.388421233739E-03      6.304583687490E-03      5.593096574831E-03      5.233118960897E-03      5.013840400259E-03      4.864928890268E-03      4.756241408791E-03      4.672706388002E-03      4.605950690919E-03      1.094276712194E-01
      5.500000000000E-01      2.974693949045E-02      1.005504369673E-02      7.560367714947E-03      6.704755415315E-03      6.270909596690E-03      6.005932278127E-03      5.825419256534E-03      5.693195811014E-03      5.591174460621E-03      5.509306513956E-03      1.193156419567E-01
      6.000000000000E-01      3.413963093220E-02      1.185595436938E-02      8.918531489431E-03      7.906217188366E-03      7.391722092552E-03      7.076616565496E-03      6.861254888119E-03      6.702928922425E-03      6.580284359736E-03      6.481457518325E-03      1.290389921540E-01
      6.500000000000E-01      3.870976604521E-02      1.378775803684E-02      1.037679347625E-02      9.195304193756E-03      8.593360006772E-03      8.223640196681E-03      7.970109486852E-03      7.783033392357E-03      7.637544219428E-03      7.519826256518E-03      1.386034701725E-01
      7.000000000000E-01      4.344371802622E-02      1.584724792790E-02      1.193302676702E-02      1.056997911645E-02      9.873758291597E-03      9.444876735067E-03      9.149781258113E-03      8.931226079107E-03      8.760587496389E-03      8.621962879606E-03      1.480145691016E-01
      7.500000000000E-01      4.832930491079E-02      1.803140140032E-02      1.358525522178E-02      1.202834298980E-02      1.123098246185E-02      1.073832660971E-02      1.039819420394E-02      1.014535041167E-02      9.947176417683E-03      9.785549687802E-03      1.572775454078E-01
      8.000000000000E-01      5.335559515363E-02      2.033737617356E-02      1.533165018050E-02      1.356863348664E-02      1.266322792149E-02      1.210211734469E-02      1.171339924545E-02      1.142337841526E-02      1.119520492123E-02      1.100840499464E-02      1.663974365603E-01
      8.500000000000E-01      5.851274948268E-02      2.276250693545E-02      1.717052760604E-02      1.518922343626E-02      1.416881937039E-02      1.353450372407E-02      1.309357513585E-02      1.276341237901E-02      1.250270108367E-02      1.228848631514E-02      1.753790772750E-01
      9.000000000000E-01      6.379189066783E-02      2.530430235610E-02      1.910034567662E-02      1.688861960057E-02      1.574621033744E-02      1.503386795141E-02      1.453702923518E-02      1.416368624922E-02      1.386782913145E-02      1.362389298603E-02      1.842271146207E-01
      9.500000000000E-01      6.918499532474E-02      2.796044263803E-02      2.111970292154E-02      1.866546180707E-02      1.739398294212E-02      1.659871991261E-02      1.604219826343E-02      1.562256687315E-02      1.528889116857E-02      1.501286836075E-02      1.929460223589E-01
      1.000000000000E+00      7.468480334093E-02      3.072877768045E-02      2.322733695670E-02      2.051852250205E-02      1.911084795374E-02      1.822769761860E-02      1.760764911571E-02      1.713855518496E-02      1.676432872137E-02      1.645380168863E-02      2.015401145541E-01
      1.050000000000E+00      8.028474118736E-02      3.360732563264E-02      2.542212364842E-02      2.244670658960E-02      2.089564503674E-02      1.991956773494E-02      1.923207966343E-02      1.871028727329E-02      1.829272405484E-02      1.794522964765E-02      2.100135582542E-01
      1.100000000000E+00      8.597885683440E-02      3.659427201783E-02      2.770307684327E-02      2.444905169226E-02      2.274734331816E-02      2.167322633792E-02      2.091431968565E-02      2.033653548038E-02      1.987280141707E-02      1.948583769533E-02      2.183703856017E-01
      1.150000000000E+00      9.176176485229E-02      3.968796988033E-02      3.006934901318E-02      2.652472913918E-02      2.466504255582E-02      2.348770015776E-02      2.265333217823E-02      2.201620977085E-02      2.150342844295E-02      2.107446146366E-02      2.266145058964E-01
      1.200000000000E+00      9.762859841747E-02      4.288693974619E-02      3.252023189595E-02      2.867304491716E-02      2.664797423799E-02      2.536214771121E-02      2.444821450188E-02      2.374835888242E-02      2.318361727607E-02      2.271008780126E-02      2.347497162338E-01
      1.250000000000E+00      1.035749695479E-01      4.618987125305E-02      3.505515855588E-02      3.089344180420E-02      2.869550370729E-02      2.729586132603E-02      2.629820030072E-02      2.553217213163E-02      2.491252623201E-02      2.439185624215E-02      2.427797129341E-01
      1.300000000000E+00      1.095969342551E-01      4.959562482222E-02      3.767370562945E-02      3.318550165389E-02      3.080713240183E-02      2.928826924264E-02      2.820266145178E-02      2.736698120008E-02      2.668946138705E-02      2.611906034018E-02      2.507081018494E-01
      1.350000000000E+00      1.156909633155E-01      5.310323449449E-02      4.037559662472E-02      3.554894857687E-02      3.298250088244E-02      3.133893840686E-02      3.016111061652E-02      2.925226243699E-02      2.851387859894E-02      2.789114935073E-02      2.585384088483E-01
      1.400000000000E+00      1.218539169188E-01      5.671191114259E-02      4.316070568502E-02      3.798365254422E-02      3.522139224334E-02      3.344757760578E-02      3.217320409176E-02      3.118763941553E-02      3.038538573336E-02      2.970773006769E-02      2.662740896478E-01
      1.450000000000E+00      1.280830238951E-01      6.042104705691E-02      4.602906259623E-02      4.048963407433E-02      3.752373648943E-02      3.561404147272E-02      3.423874544022E-02      3.317288618488E-02      3.230374550630E-02      3.156856919909E-02      2.739185400139E-01
      1.500000000000E+00      1.343758638968E-01      6.423022106115E-02      4.898085841056E-02      4.306706950047E-02      3.988961545667E-02      3.783833499726E-02      3.635768958567E-02      3.520793094594E-02      3.426887870867E-02      3.347359608369E-02      2.814751053506E-01
      1.550000000000E+00      1.407303526931E-01      6.813920455926E-02      5.201645201380E-02      4.571629711118E-02      4.231926854452E-02      4.012061879279E-02      3.853014761250E-02      3.729286038023E-02      3.628086803519E-02      3.542290596525E-02      2.889470902666E-01
      1.600000000000E+00      1.471447298968E-01      7.214796833163E-02      5.513637752057E-02      4.843782408988E-02      4.481309921279E-02      4.246121509303E-02      4.075639225623E-02      3.942792463153E-02      3.833996252882E-02      3.741676384694E-02      2.963377676479E-01
      1.650000000000E+00      1.536175489191E-01      7.625669013517E-02      5.834135256295E-02      5.123233432863E-02      4.737168232314E-02      4.486061456174E-02      4.303686417224E-02      4.161354303034E-02      4.044658273388E-02      3.945560902299E-02      3.036503874350E-01
      1.700000000000E+00      1.601476688855E-01      8.046576317598E-02      6.163228755749E-02      5.410069720894E-02      4.999577242078E-02      4.731948401152E-02      4.537217907800E-02      4.385031065509E-02      4.260132665090E-02      4.154006038054E-02      3.108881849814E-01
      1.750000000000E+00      1.667342470559E-01      8.477580440719E-02      6.501029516057E-02      5.704397673341E-02      5.268631245929E-02      4.983867462372E-02      4.776313543110E-02      4.613900545077E-02      4.480497626344E-02      4.367092228532E-02      3.180543880746E-01
      1.800000000000E+00      1.733767325468E-01      8.918766358917E-02      6.847670067262E-02      6.006344164560E-02      5.544444351768E-02      5.241923114855E-02      5.021072306285E-02      4.848059627245E-02      4.705850495878E-02      4.584919133305E-02      3.251522232640E-01
      1.850000000000E+00      1.800748590049E-01      9.370243121404E-02      7.203305193259E-02      6.316057538747E-02      5.827151457461E-02      5.506240131072E-02      5.271613211794E-02      5.087625130579E-02      4.936308537869E-02      4.807606357460E-02      3.321849198889E-01
      1.900000000000E+00      1.868286364730E-01      9.832144573131E-02      7.568112906360E-02      6.633708619085E-02      6.116909258686E-02      5.776964562518E-02      5.528076246551E-02      5.332734699302E-02      5.172009779532E-02      5.035294227974E-02      3.391557119848E-01
      1.950000000000E+00      1.936383403166E-01      1.030462983005E-01      7.942295268571E-02      6.959491620337E-02      6.413897197410E-02      6.054264687260E-02      5.790623294198E-02      5.583547691033E-02      5.413113852612E-02      5.268144580917E-02      3.460678365987E-01
      2.000000000000E+00      2.005044964408E-01      1.078788345729E-01      8.326079019839E-02      7.293624930745E-02      6.718318320440E-02      6.338331894738E-02      6.059439014400E-02      5.840246031205E-02      5.659802809546E-02      5.506341529261E-02      3.529245279237E-01
 #Calculation finished at  2022-02-16 09:31:58
