# M=32, N=16, Vp=0.0, t=1.0, n=2, Vstart=-1.75, Vstop=1.75, Vnum=16454199681226724124, PBC
# start time 2022-05-13 13:35:43
#                       V#                 S₁(n=2)#                 S₂(n=2)                 S₃(n=2)#                 S₄(n=2)#                 S₅(n=2)#                 S₆(n=2)#                 S₇(n=2)#                 S₈(n=2)#                 S₉(n=2)#                S₁₀(n=2)#               S₀₋₅(n=2)
     -1.750000000000E+00      5.112892597530E-01      3.209648051542E-01      2.417176173979E-01      1.919636312795E-01      1.507107319043E-01      1.101759757587E-01      6.752301900249E-02      2.293703756828E-02     -2.162942431750E-02     -6.393960099356E-02      7.633949660274E-01
     -1.650000000000E+00      4.579052990862E-01      2.778719639798E-01      2.112110586189E-01      1.738571355928E-01      1.462491464464E-01      1.216577307543E-01      9.712665878763E-02      7.132504484007E-02      4.398198022213E-02      1.561866455565E-02      7.170452411558E-01
     -1.000000000000E+00      1.873179103882E-01      8.550548548433E-02      6.475488835446E-02      5.676980936017E-02      5.243125892367E-02      4.957465724624E-02      4.746065753989E-02      4.577100855228E-02      4.434617312307E-02      4.309717281129E-02      4.386474409403E-01
     -5.000000000000E-01      5.536213921828E-02      1.880683464652E-02      1.413838705439E-02      1.253481790427E-02      1.172033732565E-02      1.122175430586E-02      1.088114300850E-02      1.063081848675E-02      1.043693822264E-02      1.028070079951E-02      2.238971654558E-01
      5.000000000000E-01      4.701741339864E-02      1.522859533307E-02      1.144547719439E-02      1.015755559981E-02      9.507315380730E-03      9.112270736386E-03      8.844836279569E-03      8.650331744237E-03      8.501417026236E-03      8.382903211265E-03      2.091765291008E-01
      1.650000000000E+00      2.834959606496E-01      1.398620619802E-01      1.072115280975E-01      9.440381729080E-02      8.752413278230E-02      8.309217301356E-02      7.989833026676E-02      7.741997775603E-02      7.539535443751E-02      7.367892093447E-02      5.772392353914E-01
      1.750000000000E+00      3.073492718331E-01      1.555563358848E-01      1.195797713176E-01      1.052403882737E-01      9.748376421067E-02      9.246333685325E-02      8.883114090924E-02      8.600320523906E-02      8.368678044672E-02      8.171900761960E-02      6.036276951229E-01


 Calculation finished at  2022-05-13 14:10:59
