# M=38, N=19, Vp=0.0, t=1.0, n=3, Vstart=-1.75, Vstop=1.75, Vnum=6034250377451287608, PBC
# start time 2022-05-17 18:05:55
#                       V#                 S₁(n=3)#                 S₂(n=3)                 S₃(n=3)#                 S₄(n=3)#                 S₅(n=3)#                 S₆(n=3)#                 S₇(n=3)#                 S₈(n=3)#                 S₉(n=3)#                S₁₀(n=3)#               S₀₋₅(n=3)
     -1.750000000000E+00      7.514362467810E-01      4.608788781310E-01      3.345196067022E-01      2.485302778941E-01      1.731111602026E-01      1.006499202609E-01      3.173410083858E-02     -3.093832202453E-02     -8.570132294053E-02     -1.324559994193E-01      1.138681003356E+00
     -1.650000000000E+00      6.724208773516E-01      4.015419392921E-01      2.987932636175E-01      2.375392551767E-01      1.888769696177E-01      1.435975251225E-01      9.890524483314E-02      5.489306331182E-02      1.280944214945E-02     -2.610159198001E-02      1.066588353868E+00
     -1.000000000000E+00      2.730288354434E-01      1.241904837410E-01      9.394740442646E-02      8.225499589837E-02      7.585260670535E-02      7.159415676251E-02      6.840444449349E-02      6.582029831625E-02      6.360926182670E-02      6.164144953841E-02      6.466173917381E-01
     -5.000000000000E-01      8.038788649144E-02      2.726761763078E-02      2.049759555425E-02      1.817114773221E-02      1.698882708718E-02      1.626451537063E-02      1.576921607598E-02      1.540478405389E-02      1.512214662864E-02      1.489404114672E-02      3.286225613012E-01
      5.000000000000E-01      6.806613305147E-02      2.204282200016E-02      1.656803491314E-02      1.470387745761E-02      1.376274911797E-02      1.319101141751E-02      1.280398159718E-02      1.252250864642E-02      1.230701713439E-02      1.213552078838E-02      3.060902397459E-01
      1.650000000000E+00      4.080793026356E-01      2.021024614453E-01      1.551976457384E-01      1.367321498585E-01      1.268094990723E-01      1.204207330942E-01      1.158191168707E-01      1.122491982837E-01      1.093326138209E-01      1.068590901292E-01      8.407507566058E-01
      1.750000000000E+00      4.419090201337E-01      2.246756834876E-01      1.730867432062E-01      1.524334420785E-01      1.412533455704E-01      1.340206080296E-01      1.287905383085E-01      1.247194534632E-01      1.213843793796E-01      1.185501361761E-01      8.784032967990E-01


 Calculation finished at  2022-05-31 05:46:39
