# M=20, N=10, Vp=0.0, t=1.0, n=3, Vstart=-1.75, Vstop=1.75, Vnum=16454199681226724124, PBC
# start time 2022-05-14 20:58:03
#                       V#                 S₁(n=3)#                 S₂(n=3)                 S₃(n=3)#                 S₄(n=3)#                 S₅(n=3)#                 S₆(n=3)#                 S₇(n=3)#                 S₈(n=3)#                 S₉(n=3)#                S₁₀(n=3)#               S₀₋₅(n=3)
     -1.750000000000E+00      6.747582911685E-01      3.962133186388E-01      2.870746304496E-01      2.207582225874E-01      1.696538465279E-01      1.257317979538E-01      8.652286217860E-02      5.132981489412E-02      1.992956294847E-02     -7.875286421950E-03      1.080315903568E+00
     -1.650000000000E+00      5.975141851585E-01      3.410671747821E-01      2.519880507930E-01      2.026563185691E-01      1.666603653623E-01      1.362489894587E-01      1.087750001789E-01      8.334260301554E-02      5.971231951514E-02      3.786481436018E-02      1.005061320789E+00
     -1.000000000000E+00      2.326076558801E-01      1.019069744746E-01      7.691547225954E-02      6.746045963227E-02      6.233261292966E-02      5.894477258421E-02      5.642024747169E-02      5.438262482129E-02      5.264367833795E-02      5.109887529931E-02      5.883079126077E-01
     -5.000000000000E-01      6.748827375172E-02      2.226451866160E-02      1.673077113437E-02      1.483953842911E-02      1.388132715409E-02      1.329646495840E-02      1.289823939495E-02      1.260662931274E-02      1.238162412239E-02      1.220099572315E-02      2.950311438899E-01
      5.000000000000E-01      5.721165796895E-02      1.812947762631E-02      1.362495066762E-02      1.209701435070E-02      1.132756043622E-02      1.086158725977E-02      1.054734920606E-02      1.031981187195E-02      1.014645809066E-02      1.000922280527E-02      2.739500427752E-01
      1.650000000000E+00      3.464811910570E-01      1.688052392379E-01      1.296956438007E-01      1.146188058040E-01      1.066609451418E-01      1.016216342316E-01      9.804736063995E-02      9.531141021453E-02      9.310030763085E-02      9.124004903864E-02      7.525605770591E-01
      1.750000000000E+00      3.751950875843E-01      1.878691242407E-01      1.448367145216E-01      1.279841671115E-01      1.190366361886E-01      1.133489055395E-01      1.093001746406E-01      1.061900502456E-01      1.036680755287E-01      1.015397464301E-01      7.857172176982E-01


 Calculation finished at  2022-05-14 22:39:00
