# M=48, N=24, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vnum=81, PBC
# start time 2022-02-15 18:14:14
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -5.000000000000E-02      4.922019613844E-04      9.359093450767E-05      7.019484334503E-05      6.239387854778E-05      5.849281931258E-05      5.615172245044E-05      5.459060680124E-05      5.347519472565E-05      5.263834740266E-05      5.198720993249E-05      1.200034538789E-02
     -1.000000000000E-01      1.725198078105E-03      3.784600125485E-04      2.838718721856E-04      2.523051579679E-04      2.365122658672E-04      2.270289125579E-04      2.207003304258E-04      2.161744762064E-04      2.127753282664E-04      2.101273190305E-04      2.392369839412E-02
     -1.500000000000E-01      3.569266333683E-03      8.609531573294E-04      6.458539303793E-04      5.739596923564E-04      5.379626741582E-04      5.163246621605E-04      5.018661746417E-04      4.915102907690E-04      4.837185501190E-04      4.776362524512E-04      3.577158670222E-02
     -2.000000000000E-01      5.959982796405E-03      1.547689645722E-03      1.161216825048E-03      1.031759925687E-03      9.668683518331E-04      9.278036020808E-04      9.016523910748E-04      8.828804526324E-04      8.687206536000E-04      8.576356977241E-04      4.754546558013E-02
     -2.500000000000E-01      8.854749095625E-03      2.445567620769E-03      1.835298947148E-03      1.630286389207E-03      1.527367927282E-03      1.465289867919E-03      1.423632520465E-03      1.393644582424E-03      1.370950402129E-03      1.353119061636E-03      5.924672535179E-02
     -3.000000000000E-01      1.222227668049E-02      3.561768878099E-03      2.673710982643E-03      2.374298703985E-03      2.223707434315E-03      2.132653187303E-03      2.071369065355E-03      2.027097797033E-03      1.993460744623E-03      1.966914218849E-03      7.087669672234E-02
     -3.500000000000E-01      1.603818531963E-02      4.903762788565E-03      3.682345673104E-03      3.268736057192E-03      3.060232048196E-03      2.933792977611E-03      2.848390690337E-03      2.786441583754E-03      2.739153848864E-03      2.701643141099E-03      8.243665721713E-02
     -4.000000000000E-01      2.028272726057E-02      6.479309031281E-03      4.867387448019E-03      4.318717017364E-03      4.041376298291E-03      3.872620268540E-03      3.758166791400E-03      3.674751762618E-03      3.610743104836E-03      3.559678532868E-03      9.392783801176E-02
     -4.500000000000E-01      2.493945476680E-02      8.296458929764E-03      6.235321844650E-03      5.529538660720E-03      5.171652695311E-03      4.953037387489E-03      4.804079419362E-03      4.694943612080E-03      4.610712302875E-03      4.543097844616E-03      1.053514316327E-01
     -5.000000000000E-01      2.999437125010E-02      1.036355487698E-02      7.792944404633E-03      6.906674812444E-03      6.455638575226E-03      6.178915238555E-03      5.989392470308E-03      5.849734202556E-03      5.741272207584E-03      5.653635101607E-03      1.167086006547E-01
     -5.500000000000E-01      3.543535712176E-02      1.268922801217E-02      9.547369249958E-03      8.455773698223E-03      7.897961446076E-03      7.554068494912E-03      7.317218564797E-03      7.141602522567E-03      7.004315328032E-03      6.892631610156E-03      1.280004888581E-01
     -6.000000000000E-01      4.125176137361E-02      1.528239287713E-02      1.150603646375E-02      1.018265440909E-02      9.503282340720E-03      9.082228323095E-03      8.790483414688E-03      8.572747438204E-03      8.401369219543E-03      8.260986214899E-03      1.392282326472E-01
     -6.500000000000E-01      4.743410159738E-02      1.815223960107E-02      1.367671877314E-02      1.209330285013E-02      1.127627790572E-02      1.076701347001E-02      1.041188869722E-02      1.014504477107E-02      9.933549927976E-03      9.759107088576E-03      1.503929765004E-01
     -7.000000000000E-01      5.397383576128E-02      2.130822224773E-02      1.606752659302E-02      1.419386667531E-02      1.322162096201E-02      1.261189967739E-02      1.218387370520E-02      1.186000413751E-02      1.160151664429E-02      1.138686657888E-02      1.614958900557E-01
     -7.500000000000E-01      6.086318610879E-02      2.476004380673E-02      1.868691187713E-02      1.649065001482E-02      1.534396056367E-02      1.462018867908E-02      1.410857734795E-02      1.371872751992E-02      1.340542998393E-02      1.314356198953E-02      1.725381900898E-01
     -8.000000000000E-01      6.809499989520E-02      2.851763633885E-02      2.154366973433E-02      1.899010765212E-02      1.764790167610E-02      1.679497730978E-02      1.618780149854E-02      1.572187108686E-02      1.534491594933E-02      1.502788488021E-02      1.835211661805E-01
     -8.500000000000E-01      7.566264051873E-02      3.259113719724E-02      2.464693859450E-02      2.169884003907E-02      2.013798633499E-02      1.913912900154E-02      1.842297843509E-02      1.786961352414E-02      1.741903934723E-02      1.703790311460E-02      1.944462132465E-01
     -9.000000000000E-01      8.355990269339E-02      3.699086032613E-02      2.800619823509E-02      2.462358946139E-02      2.281867738888E-02      2.165524940429E-02      2.081514473484E-02      2.016163384620E-02      1.962629017722E-02      1.917105960192E-02      2.053148721949E-01
     -9.500000000000E-01      9.178094893845E-02      4.172726282727E-02      3.163126590852E-02      2.777123871198E-02      2.569434715427E-02      2.434566920601E-02      2.336492536615E-02      2.259710302796E-02      2.196458779308E-02      2.142419280143E-02      2.161288787908E-01
     -1.000000000000E+00      1.003202697994E-01      4.681090917002E-02      3.553229242725E-02      3.114881525596E-02      2.876927507673E-02      2.721243905346E-02      2.607253351331E-02      2.517469546342E-02      2.443130909302E-02      2.379358521326E-02      2.268902289020E-01
     -1.050000000000E+00      1.091726676822E-01      5.225243402556E-02      3.971975912636E-02      3.476350341272E-02      3.204765848106E-02      3.025734173190E-02      2.893779201313E-02      2.789262653977E-02      2.702334708669E-02      2.627504587108E-02      2.376012587837E-01
     -1.100000000000E+00      1.183332683808E-01      5.806250613434E-02      4.420447763474E-02      3.862266832924E-02      3.553364210109E-02      3.348192854502E-02      3.196018401639E-02      3.074872411612E-02      2.973720731044E-02      2.886403349247E-02      2.482647481473E-01
     -1.150000000000E+00      1.277975740906E-01      6.425180395190E-02      4.899760100543E-02      4.273390137766E-02      3.923137761978E-02      3.688759200859E-02      3.513894510360E-02      3.374054559816E-02      3.256915264671E-02      3.155582916710E-02      2.588840603745E-01
     -1.200000000000E+00      1.375615642749E-01      7.083100884614E-02      5.411065114070E-02      4.710509426481E-02      4.314512319292E-02      4.047568636739E-02      3.847320867309E-02      3.686555174194E-02      3.551540620131E-02      3.434576613931E-02      2.694633163476E-01
     -1.250000000000E+00      1.476218729674E-01      7.781083888240E-02      5.955558109006E-02      5.174456055205E-02      4.727940297498E-02      4.424771624607E-02      4.196222381793E-02      4.012135420454E-02      3.857242628523E-02      3.722952729747E-02      2.800076382918E-01
     -1.300000000000E+00      1.579760693759E-01      8.520214842428E-02      6.534489345824E-02      5.666122638356E-02      5.163925024107E-02      4.820561745804E-02      4.560566829274E-02      4.350605661070E-02      4.173726960633E-02      4.020352248827E-02      2.905234767404E-01
     -1.350000000000E+00      1.686230916276E-01      9.301614013338E-02      7.149185383972E-02      6.186492705584E-02      5.623057056098E-02      5.235216512024E-02      4.940408847233E-02      4.701871639104E-02      4.500806468623E-02      4.326536253867E-02      3.010190580011E-01
     -1.400000000000E+00      1.795639153596E-01      1.012647681794E-01      7.801086584650E-02      6.736686921824E-02      6.106068119960E-02      5.669156112743E-02      5.335951256105E-02      5.065996675088E-02      4.838462786576E-02      4.641445610210E-02      3.115050208826E-01
     -1.450000000000E+00      1.908025815105E-01      1.099614594391E-01      8.491811618174E-02      7.318035340732E-02      6.613911210288E-02      6.123027773124E-02      5.747630438289E-02      5.443285635716E-02      5.186927049253E-02      4.965277054180E-02      3.219953290192E-01
     -1.500000000000E+00      2.023477719083E-01      1.191223449813E-01      9.223265678396E-02      7.932190139522E-02      7.147879604772E-02      6.597827049000E-02      6.176235749135E-02      5.834399392627E-02      5.546787378779E-02      5.298582519961E-02      3.325086045232E-01
     -1.550000000000E+00      2.142152910241E-01      1.287683718227E-01      9.997824529095E-02      8.581306009854E-02      7.709788007054E-02      7.095076115759E-02      6.623080411237E-02      6.240515069541E-02      5.919136728821E-02      5.642404016422E-02      3.430701649128E-01
     -1.600000000000E+00      2.264320247473E-01      1.389288952684E-01      1.081864730958E-01      9.268333244277E-02      8.302254278428E-02      7.617092377780E-02      7.090253236406E-02      6.663558337673E-02      6.305784988974E-02      5.998466184342E-02      3.537151816773E-01
     -1.650000000000E+00      2.390424484383E-01      1.496478677148E-01      1.169021697730E-01      9.997507689140E-02      8.929153363745E-02      8.167409233482E-02      7.581005634940E-02      7.106556658825E-02      6.709580006561E-02      6.369467879098E-02      3.644938006684E-01
     -1.700000000000E+00      2.521197639185E-01      1.609947779084E-01      1.261930029859E-01      1.077520243911E-01      9.596384916844E-02      8.751472131352E-02      8.100383076567E-02      7.574211982556E-02      7.134927686709E-02      6.759556147943E-02      3.754798645839E-01
     -1.750000000000E+00      2.657859716478E-01      1.730847979953E-01      1.361672674735E-01      1.161148732014E-01      1.031325410884E-01      9.377872142166E-02      8.656334259316E-02      8.073903517520E-02      7.588703645983E-02      7.175160034167E-02      3.867865925742E-01
     -1.800000000000E+00      2.802510235066E-01      1.861184562152E-01      1.470091355573E-01      1.252320848828E-01      1.109517762339E-01      1.006074715370E-01      9.261862450737E-02      8.617632104489E-02      8.082024438575E-02      7.626615646915E-02      3.985974426261E-01
     -1.850000000000E+00      2.958983732129E-01      2.004685118965E-01      1.590562850160E-01      1.354078557366E-01      1.196965597968E-01      1.082507940320E-01      9.939773424368E-02      9.226316822061E-02      8.634168917998E-02      8.131771419365E-02      4.112341457771E-01
     -1.900000000000E+00      3.135104026187E-01      2.169079333440E-01      1.730044999405E-01      1.472622703098E-01      1.299218206481E-01      1.172086541647E-01      1.073541914774E-01      9.941360496569E-02      9.283159228061E-02      8.725736048307E-02      4.253379706067E-01
     -1.950000000000E+00      3.351055534084E-01      2.374513933717E-01      1.906647392781E-01      1.624016254360E-01      1.430578937739E-01      1.287643837661E-01      1.176485983962E-01      1.086850576638E-01      1.012598750200E-01      9.498013331987E-02      4.425474504863E-01
     -2.000000000000E+00      3.714757998311E-01      2.729207563108E-01      2.217942001151E-01      1.895006207018E-01      1.668450787817E-01      1.498768333074E-01      1.365874344053E-01      1.258356586656E-01      1.169194803445E-01      1.093805422962E-01      4.715984297319E-01
      0.000000000000E+00      1.668665206012E-10      1.258104731505E-11      9.436007530894E-12      8.387512906438E-12      7.863487638815E-12      7.549072478241E-12      7.338574192772E-12      7.188916129053E-12      7.077005648171E-12      6.989520073830E-12      4.691559062575E-06
      5.000000000000E-02      4.832185156540E-04      9.160866559466E-05      6.870807281967E-05      6.107239915787E-05      5.725402090784E-05      5.496256095894E-05      5.343456018414E-05      5.234282181510E-05      5.152374746897E-05      5.088644915308E-05      1.191535568405E-02
      1.000000000000E-01      1.664293182749E-03      3.625992564649E-04      2.719741004755E-04      2.417323830297E-04      2.266031243621E-04      2.175188575797E-04      2.114570882159E-04      2.071224614966E-04      2.038673000353E-04      2.013317830603E-04      2.358950123789E-02
      1.500000000000E-01      3.385276345018E-03      8.074084682361E-04      6.056786498396E-04      5.382712938502E-04      5.045263572749E-04      4.842464798673E-04      4.706991481513E-04      4.609989991415E-04      4.537033513388E-04      4.480107150187E-04      3.503220617486E-02
      2.000000000000E-01      5.559960007611E-03      1.420720547903E-03      1.065919228523E-03      9.471477860949E-04      8.876354780996E-04      8.518273160640E-04      8.278713138417E-04      8.106880481451E-04      7.977378072921E-04      7.876096403145E-04      4.625267022081E-02
      2.500000000000E-01      8.127862579206E-03      2.197460518514E-03      1.649002123426E-03      1.464985013472E-03      1.372676273071E-03      1.317052680217E-03      1.279771979405E-03      1.252973200306E-03      1.232725857536E-03      1.216846347912E-03      5.725957221614E-02
      3.000000000000E-01      1.104259711597E-02      3.132787465769E-03      2.351434642905E-03      2.088567737406E-03      1.956529343242E-03      1.876827505701E-03      1.823294860895E-03      1.784716809335E-03      1.755486050342E-03      1.732487416095E-03      6.806111206505E-02
      3.500000000000E-01      1.426682566185E-02      4.222087861804E-03      3.169917711484E-03      2.814839343589E-03      2.636210396750E-03      2.528173675836E-03      2.455435289595E-03      2.402869236065E-03      2.362912511122E-03      2.331363443240E-03      7.866504828999E-02
      4.000000000000E-01      1.776956400369E-02      5.460969151770E-03      4.101338957329E-03      3.640898922187E-03      3.408870234794E-03      3.268232707824E-03      3.173295537023E-03      3.104476815465E-03      3.051985580677E-03      3.010382401849E-03      8.907873275245E-02
      4.500000000000E-01      2.152455549346E-02      6.845253469303E-03      5.142766165861E-03      4.563998329942E-03      4.271794394042E-03      4.094267787717E-03      3.974089198671E-03      3.886688597228E-03      3.819780945697E-03      3.766541205241E-03      9.930914175047E-02
      5.000000000000E-01      2.550920730460E-02      8.370971666229E-03      6.291441215537E-03      5.581539365937E-03      5.222402603847E-03      5.003665338607E-03      4.855144840389E-03      4.746762083458E-03      4.663477502358E-03      4.596935742633E-03      1.093629046440E-01
      5.500000000000E-01      2.970385283917E-02      1.003435759326E-02      7.544774427745E-03      6.691071028596E-03      6.258248060036E-03      5.993936152235E-03      5.813908962544E-03      5.682068040876E-03      5.580364050287E-03      5.498769497467E-03      1.192463298967E-01
      6.000000000000E-01      3.409121757413E-02      1.183184272897E-02      8.900339385897E-03      7.890286928469E-03      7.377016613173E-03      7.062716203195E-03      6.847948420934E-03      6.690094544926E-03      6.567844991353E-03      6.469360938903E-03      1.289654289996E-01
      6.500000000000E-01      3.865601886927E-02      1.376005115417E-02      1.035586820584E-02      9.177022865215E-03      8.576525904594E-03      8.207767201040E-03      7.954952379778E-03      7.768450349797E-03      7.623445144588E-03      7.506149813856E-03      1.385259385208E-01
      7.000000000000E-01      4.338465782944E-02      1.581579483293E-02      1.190924721466E-02      1.054925455454E-02      9.854724460570E-03      9.426976912285E-03      9.132733848643E-03      8.914867654728E-03      8.744813765033E-03      8.606702443641E-03      1.479333402429E-01
      7.500000000000E-01      4.826497706937E-02      1.799606938796E-02      1.355851316787E-02      1.200509563960E-02      1.120969088887E-02      1.071835940809E-02      1.037923097089E-02      1.012720444621E-02      9.929727958085E-03      9.768716228412E-03      1.571928800501E-01
      8.000000000000E-01      5.328606665220E-02      2.029805026215E-02      1.530184991391E-02      1.354279592643E-02      1.263963313973E-02      1.208005521902E-02      1.169250806264E-02      1.140344643161E-02      1.117609552045E-02      1.099002340549E-02      1.663095853463E-01
      8.500000000000E-01      5.843810630882E-02      2.271908929309E-02      1.713758551816E-02      1.516073987342E-02      1.414288787623E-02      1.351033145648E-02      1.307075647582E-02      1.274170865134E-02      1.248195730835E-02      1.226859417540E-02      1.752882812802E-01
      9.000000000000E-01      6.371223559026E-02      2.525671175826E-02      1.906418988404E-02      1.685744538362E-02      1.571792001239E-02      1.500758196942E-02      1.451229536401E-02      1.414023685871E-02      1.384548923248E-02      1.360253930549E-02      1.841336058697E-01
      9.500000000000E-01      6.910044591999E-02      2.790861390751E-02      2.108027287951E-02      1.863156292376E-02      1.736332245485E-02      1.657032758384E-02      1.601557241020E-02      1.559740873799E-02      1.526500396162E-02      1.499011230487E-02      1.928500242850E-01
      1.000000000000E+00      7.459549022287E-02      3.067266111008E-02      2.318458306314E-02      2.048187506501E-02      1.907781614499E-02      1.819721652640E-02      1.757916462276E-02      1.711173507275E-02      1.673895245385E-02      1.642971129645E-02      2.014418424146E-01
      1.050000000000E+00      8.019080635314E-02      3.354688635261E-02      2.537600680838E-02      2.240729628720E-02      2.086025026962E-02      1.988702492173E-02      1.920177910829E-02      1.868186079089E-02      1.826592525819E-02      1.791988054585E-02      2.099132194307E-01
      1.100000000000E+00      8.588045246172E-02      3.652948955988E-02      2.765356818607E-02      2.440687336897E-02      2.270960294179E-02      2.163865765272E-02      2.088225410236E-02      2.030656616195E-02      1.984465385945E-02      1.945931191824E-02      2.182681801511E-01
      1.150000000000E+00      9.165905159579E-02      3.961883730430E-02      3.001642927697E-02      2.647978609442E-02      2.462498211626E-02      2.345114937470E-02      2.261956007157E-02      2.198476798037E-02      2.147401191903E-02      2.104684613475E-02      2.265106264563E-01
      1.200000000000E+00      9.752174441603E-02      4.281346317029E-02      3.246389112147E-02      2.862534847054E-02      2.660562692816E-02      2.532366587054E-02      2.441280107435E-02      2.371552092429E-02      2.315301660456E-02      2.268147402606E-02      2.346443484538E-01
      1.250000000000E+00      1.034641489489E-01      4.611206897104E-02      3.499539546425E-02      3.084301059703E-02      2.865090958365E-02      2.725550586755E-02      2.626121649619E-02      2.549801920211E-02      2.488083011902E-02      2.436233789372E-02      2.426730353495E-01
      1.300000000000E+00      1.094823260373E-01      4.951352656963E-02      3.761052711276E-02      3.313236105078E-02      3.076033769243E-02      2.924610322763E-02      2.816418308938E-02      2.733159843412E-02      2.665676139345E-02      2.608873296013E-02      2.506002858892E-01
      1.350000000000E+00      1.155727499323E-01      5.301688052537E-02      4.030901708942E-02      3.549312994932E-02      3.293355719424E-02      3.129502965581E-02      3.012121745756E-02      2.921573790674E-02      2.848026807945E-02      2.786010904390E-02      2.584296186061E-01
      1.400000000000E+00      1.217322825720E-01      5.662135095623E-02      4.309074612087E-02      3.792519233220E-02      3.517035558123E-02      3.340199767648E-02      3.213197877440E-02      3.115006302346E-02      3.035095869763E-02      2.967607234680E-02      2.661644812637E-01
      1.450000000000E+00      1.279581532111E-01      6.032633841238E-02      4.595574986171E-02      4.042857302977E-02      3.747066643324E-02      3.556686478190E-02      3.419627255000E-02      3.313434869015E-02      3.226859561437E-02      3.153638796832E-02      2.738082612664E-01
      1.500000000000E+00      1.342479396410E-01      6.413142817147E-02      4.890422387577E-02      4.300345140393E-02      3.983457388761E-02      3.778963755196E-02      3.631405438872E-02      3.516852270176E-02      3.423309802290E-02      3.344098242197E-02      2.813642944279E-01
      1.550000000000E+00      1.405995534258E-01      6.803639620139E-02      5.193653012553E-02      4.565016742643E-02      4.226231831977E-02      4.007047688077E-02      3.848543476021E-02      3.725267005653E-02      3.624454577240E-02      3.538994692534E-02      2.888358743967E-01
      1.600000000000E+00      1.470112270983E-01      7.204121547858E-02      5.505320397838E-02      4.836922829561E-02      4.475430256164E-02      4.240970373065E-02      4.071068428015E-02      3.938703775851E-02      3.830318366239E-02      3.738354113219E-02      2.962262612561E-01
      1.650000000000E+00      1.534815037365E-01      7.614606325719E-02      5.825496221603E-02      5.116131601207E-02      4.731109903163E-02      4.480780575251E-02      4.299023981054E-02      4.157204039387E-02      4.040942646733E-02      3.942219755445E-02      3.035386899086E-01
      1.700000000000E+00      1.600092276550E-01      8.035132846528E-02      6.154271143198E-02      5.402729543485E-02      4.993345739054E-02      4.726544445518E-02      4.532471111719E-02      4.380826626422E-02      4.256386451428E-02      4.150652653209E-02      3.107763774489E-01
      1.750000000000E+00      1.665935361997E-01      8.465761943486E-02      6.491755700171E-02      5.696822299318E-02      5.262231289072E-02      4.978346308418E-02      4.771488823644E-02      4.609648422051E-02      4.476726994871E-02      4.363732187871E-02      3.179425296378E-01
