# M=32, N=16, Vp=0.0, t=1.0, n=3, Vstart=-1.75, Vstop=1.75, Vnum=16454199681226724124, PBC
# start time 2022-05-19 08:03:02
#                       V#                 S₁(n=3)#                 S₂(n=3)                 S₃(n=3)#                 S₄(n=3)#                 S₅(n=3)#                 S₆(n=3)#                 S₇(n=3)#                 S₈(n=3)#                 S₉(n=3)#                S₁₀(n=3)#               S₀₋₅(n=3)
     -1.750000000000E+00      7.382778668384E-01      4.486114207733E-01      3.248061052386E-01      2.427819209934E-01      1.734669401451E-01      1.090262807065E-01      4.875048155343E-02     -6.035651715482E-03     -5.432637368417E-02     -9.603102004775E-02      1.128829584643E+00
     -1.650000000000E+00      6.592643040083E-01      3.899375267956E-01      2.892429479986E-01      2.300728462400E-01      1.840907170870E-01      1.425124760366E-01      1.025612697579E-01      6.390824066721E-02      2.718699563670E-02     -6.847797796860E-03      1.056956144981E+00
     -1.000000000000E+00      2.651306568300E-01      1.196193039492E-01      9.043558641967E-02      7.920647317310E-02      7.306829368471E-02      6.898854610717E-02      6.593312362323E-02      6.345698921857E-02      6.133703977011E-02      5.944885436066E-02      6.362949807683E-01
     -5.000000000000E-01      7.777860450998E-02      2.621955927737E-02      1.970812229391E-02      1.747353075349E-02      1.633874510012E-02      1.564417425432E-02      1.516970114750E-02      1.482098681561E-02      1.455086172354E-02      1.433312055499E-02      3.224592272009E-01
      5.000000000000E-01      6.585709680254E-02      2.122400914676E-02      1.595224268922E-02      1.415892024778E-02      1.325414001117E-02      1.270492959374E-02      1.233351040997E-02      1.206369059533E-02      1.185737429101E-02      1.169339720571E-02      3.001074063800E-01
      1.650000000000E+00      3.956268673355E-01      1.952957809527E-01      1.500123365707E-01      1.322698415269E-01      1.227756951786E-01      1.166859554343E-01      1.123143098360E-01      1.089320484121E-01      1.061743920001E-01      1.038387365974E-01      8.239800196488E-01
      1.750000000000E+00      4.283892498062E-01      2.171629680747E-01      1.673595046470E-01      1.475184395549E-01      1.368259790757E-01      1.299358905160E-01      1.249701307550E-01      1.211147936587E-01      1.179621337857E-01      1.152856280493E-01      8.606876148360E-01


 Calculation finished at  2022-05-22 00:15:42
