# M=80, N=40, Vp=0.0, t=1.0, n=2, Vstart=-1.75, Vstop=1.75, Vnum=16454199681226724124, PBC
# start time 2022-05-17 17:00:48
#                       V#                 S₁(n=2)#                 S₂(n=2)                 S₃(n=2)#                 S₄(n=2)#                 S₅(n=2)#                 S₆(n=2)#                 S₇(n=2)#                 S₈(n=2)#                 S₉(n=2)#                S₁₀(n=2)#               S₀₋₅(n=2)
     -1.750000000000E+00      7.487139792594E-01      6.003090362143E-01      5.421638569379E-01      5.097452707788E-01      4.874986434155E-01      4.698011388858E-01      4.538214838414E-01      4.376364990773E-01      4.196694016729E-01      3.986775421289E-01      9.459424756869E-01
     -1.650000000000E+00      4.796769643909E-01      3.005515764575E-01      2.327485938842E-01      1.939797769085E-01      1.636034736824E-01      1.326499026184E-01      9.532094043113E-02      4.863617996337E-02     -5.840702426629E-03     -6.285768530773E-02      7.315825828481E-01
     -1.000000000000E+00      1.994341851484E-01      9.327408187890E-02      7.075703320982E-02      6.192843479203E-02      5.709223376253E-02      5.389577176423E-02      5.152827299256E-02      4.963944042231E-02      4.805310130173E-02      4.667051714216E-02      4.519339831686E-01
     -5.000000000000E-01      5.962164946502E-02      2.066980536020E-02      1.554270004680E-02      1.377163727502E-02      1.286897498724E-02      1.231415766301E-02      1.193335539456E-02      1.165206404046E-02      1.143303093431E-02      1.125555968850E-02      2.321276778951E-01
      5.000000000000E-01      5.057581561415E-02      1.665836908984E-02      1.252104639658E-02      1.110690579356E-02      1.039097657429E-02      9.954542339160E-03      9.657893270124E-03      9.441151950517E-03      9.274379552449E-03      9.140943305476E-03      2.170766041956E-01
      1.650000000000E+00      3.019186274095E-01      1.507268512327E-01      1.154730609294E-01      1.013845018837E-01      9.370567531044E-02      8.870062674604E-02      8.506020338130E-02      8.221608188277E-02      7.988257084486E-02      7.790016216657E-02      5.991693509922E-01
      1.750000000000E+00      3.273192940659E-01      1.674518681239E-01      1.286206072091E-01      1.128468510049E-01      1.041837596011E-01      9.851044353628E-02      9.436987960727E-02      9.112712437891E-02      8.846234216153E-02      8.619664543580E-02      6.269816884161E-01



 Calculation finished at  2022-06-01 22:38:37
