# M=46, N=23, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vnum=81, PBC
# start time 2022-02-15 13:45:31
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -5.000000000000E-02      4.911913578667E-04      9.335932356747E-05      7.002112702015E-05      6.223948347328E-05      5.834809215433E-05      5.601280187140E-05      5.445556213246E-05      5.334292272607E-05      5.250815854696E-05      5.185864453594E-05      1.199107052716E-02
     -1.000000000000E-01      1.721749593936E-03      3.775192242004E-04      2.831661475207E-04      2.516781678441E-04      2.359247634294E-04      2.264651988502E-04      2.201525559138E-04      2.156381553906E-04      2.122476576676E-04      2.096064296242E-04      2.390531756146E-02
     -1.500000000000E-01      3.562270792596E-03      8.588048807558E-04      6.442420296313E-04      5.725285645739E-04      5.366225620524E-04      5.150396602738E-04      5.006183295562E-04      4.902893427987E-04      4.825180864469E-04      4.764519974088E-04      3.574427715508E-02
     -2.000000000000E-01      5.948494743701E-03      1.543816101773E-03      1.158309418284E-03      1.029181007590E-03      9.644557302622E-04      9.254923852748E-04      8.994101290760E-04      8.806885991475E-04      8.665676141750E-04      8.555137400430E-04      4.750941372080E-02
     -2.500000000000E-01      8.837938123093E-03      2.439433216528E-03      1.830692511481E-03      1.626205450071E-03      1.523554906006E-03      1.461641673718E-03      1.420097591590E-03      1.390193441221E-03      1.367564613032E-03      1.349786323602E-03      5.920212771756E-02
     -3.000000000000E-01      1.219940404849E-02      3.552822232686E-03      2.666989021291E-03      2.368352757419E-03      2.218160553067E-03      2.127354406990E-03      2.066242852389E-03      2.022100946334E-03      1.988566215542E-03      1.962103951133E-03      7.082376066217E-02
     -3.500000000000E-01      1.600859147644E-02      4.891439307909E-03      3.673080317956E-03      3.260555585384E-03      3.052615143925E-03      2.926530629907E-03      2.841378257296E-03      2.779619156774E-03      2.732483886664E-03      2.695100529256E-03      8.237560228146E-02
     -4.000000000000E-01      2.024582469652E-02      6.463033919104E-03      4.855141362143E-03      4.307928511897E-03      4.031353733368E-03      3.863085865153E-03      3.748981339985E-03      3.665835451884E-03      3.602045824753E-03      3.551166675881E-03      9.385889666928E-02
     -4.500000000000E-01      2.489472448522E-02      8.275650906197E-03      6.219650630970E-03      5.515767646082E-03      5.158893091118E-03      4.940931313543E-03      4.792447252246E-03      4.683682154887E-03      4.599756577901E-03      4.532404111943E-03      1.052748505145E-01
     -5.000000000000E-01      2.994136160832E-02      1.033763066763E-02      7.773399572010E-03      6.889549373605E-03      6.439819053563E-03      6.163951628329E-03      5.975058414617E-03      5.835899269157E-03      5.727853941679E-03      5.640577714761E-03      1.166246420034E-01
     -5.500000000000E-01      3.537368381445E-02      1.265760738328E-02      9.523501573345E-03      8.434928338915E-03      7.878772194447E-03      7.535980400737E-03      7.299951627473E-03      7.124994746306E-03      6.988263754923E-03      6.877066109290E-03      1.279094315645E-01
     -6.000000000000E-01      4.118110932440E-02      1.524450489492E-02      1.147740025700E-02      1.015773465532E-02      9.480431851035E-03      9.060773470997E-03      8.770082907423E-03      8.553202767839E-03      8.382553348479E-03      8.242811872037E-03      1.391303737897E-01
     -6.500000000000E-01      4.735422764325E-02      1.810752977823E-02      1.364287683299E-02      1.206397033660E-02      1.124949859920E-02      1.074198028339E-02      1.038819047273E-02      1.012244074193E-02      9.911884684787E-03      9.738272766509E-03      1.502886331798E-01
