# M=22, N=11, Vp=0.0, t=1.0, n=1, Vstart=-1.75, Vstop=1.75, Vstep=16454199681226724124, PBC
# start time 2022-05-06 18:16:40
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -1.750000000000E+00      2.597216853892E-01      1.672447928150E-01      1.313394762121E-01      1.122535147943E-01      1.000379527235E-01      9.125865862217E-02      8.446652893787E-02      7.895451267562E-02      7.433564698728E-02      7.037734573004E-02      3.816221311611E-01
     -1.650000000000E+00      2.327933746181E-01      1.437166441591E-01      1.120722099067E-01      9.614885966812E-02      8.624509281470E-02      7.920944718956E-02      7.377674200429E-02      6.935393371946E-02      6.562667025018E-02      6.241074418787E-02      3.593583963321E-01
     -1.000000000000E+00      9.595658900246E-02      4.378969873556E-02      3.321263482042E-02      2.919211943660E-02      2.703993653607E-02      2.564830679409E-02      2.463982702428E-02      2.385229976882E-02      2.320458441936E-02      2.265158346056E-02      2.224161178231E-01
     -5.000000000000E-01      2.848352635367E-02      9.652534091569E-03      7.256983377698E-03      6.435787097903E-03      6.019432799481E-03      5.765145169900E-03      5.591910722844E-03      5.465008422527E-03      5.367077753355E-03      5.288473995245E-03      1.141451857329E-01
      5.000000000000E-01      2.434525395791E-02      7.854028074999E-03      5.902148024778E-03      5.238452001125E-03      4.903557086857E-03      4.700239382347E-03      4.562717894836E-03      4.462800442333E-03      4.386390935437E-03      4.325658217095E-03      1.072235982042E-01
      1.650000000000E+00      1.489737888306E-01      7.263817061614E-02      5.551836877780E-02      4.887858072602E-02      4.532708119739E-02      4.304449495436E-02      4.140299448574E-02      4.013189333867E-02      3.909566178276E-02      3.821893122017E-02      2.996495035826E-01
      1.750000000000E+00      1.618834023742E-01      8.087041580061E-02      6.194908423811E-02      5.450511046016E-02      5.049823452067E-02      4.791122010866E-02      4.604335075475E-02      4.459193456892E-02      4.340531919848E-02      4.239912904972E-02      3.140134200721E-01


 Calculation finished at  2022-05-06 18:16:47
