# M=30, N=15, Vp=0.0, t=1.0, n=4, Vstart=-1.75, Vstop=-0.5, Vstep=4350253438282754867, PBC
# start time 2022-06-06 16:42:24
#                       V#                 S₁(n=4)#                 S₂(n=4)                 S₃(n=4)#                 S₄(n=4)#                 S₅(n=4)#                 S₆(n=4)#                 S₇(n=4)#                 S₈(n=4)#                 S₉(n=4)#                S₁₀(n=4)#               S₀₋₅(n=4)
     -1.750000000000E+00      9.268349980399E-01      5.432952496932E-01      3.802580489447E-01      2.724760679524E-01      1.848319684352E-01      1.086547970337E-01      4.203384424572E-02     -1.578487591694E-02     -6.579101234045E-02     -1.092091808173E-01      1.462535463826E+00
     -1.000000000000E+00      3.244817482766E-01      1.443444658678E-01      1.089460727255E-01      9.535474257372E-02      8.789416013332E-02      8.290029515585E-02      7.912655554501E-02      7.603695130135E-02      7.336313395948E-02      7.095583635992E-02      8.029326478695E-01
     -5.000000000000E-01      9.440762907362E-02      3.152991017916E-02      2.369594027368E-02      2.101089306033E-02      1.964793961915E-02      1.881408299130E-02      1.824471563956E-02      1.782643105353E-02      1.750252584844E-02      1.724149806455E-02      4.030604125789E-01
 #Calculation finished at  2022-06-07 20:09:42
