# M=12, N=6, Vp=0.0, t=1.0, n=1, Vstart=-1.75, Vstop=1.75, Vstep=16454199681226724124, PBC
# start time 2022-06-06 14:06:23
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -1.750000000000E+00      2.425356003146E-01      1.507543371201E-01      1.178051978021E-01      1.013599553804E-01      9.119209706774E-02      8.395753692328E-02      7.833280144462E-02      7.371105515276E-02      6.977790526314E-02      6.635287377535E-02      3.702852680926E-01
     -1.650000000000E+00      2.168335430013E-01      1.290224047462E-01      1.001828433505E-01      8.655652284167E-02      7.837638237398E-02      7.264024855371E-02      6.820751741115E-02      6.456815911578E-02      6.146259564826E-02      5.874436133589E-02      3.480412978545E-01
     -1.000000000000E+00      8.799625973375E-02      3.871045508140E-02      2.932125945470E-02      2.585266824770E-02      2.402853820672E-02      2.286862200901E-02      2.204174027244E-02      2.140580583141E-02      2.088978226697E-02      2.045421589109E-02      2.135803946852E-01
     -5.000000000000E-01      2.596986670145E-02      8.549111738894E-03      6.425616240961E-03      5.702373509614E-03      5.337162724016E-03      5.115227265700E-03      4.964934907957E-03      4.855585793190E-03      4.771830024571E-03      4.705139912414E-03      1.093608400049E-01
      5.000000000000E-01      2.244919433857E-02      7.064211002925E-03      5.307559359999E-03      4.712861469563E-03      4.413597612686E-03      4.232536380351E-03      4.110578549960E-03      4.022395759763E-03      3.955323838207E-03      3.902327143402E-03      1.033140162479E-01
      1.650000000000E+00      1.408772083221E-01      6.679310812014E-02      5.097037460417E-02      4.500466365545E-02      4.187179654352E-02      3.989116350302E-02      3.848905579580E-02      3.741889329839E-02      3.655737134834E-02      3.583600637452E-02      2.920683344731E-01
      1.750000000000E+00      1.533033121095E-01      7.447077175843E-02      5.694735509913E-02      5.025992465005E-02      4.673117672835E-02      4.449172649336E-02      4.290034634960E-02      4.168117181381E-02      4.069623764779E-02      3.986891968383E-02      3.062608044700E-01


 Calculation finished at  2022-06-06 14:06:25
