# M=30, N=15, Vp=0.0, t=1.0, n=1, Vstart=-1.75, Vstop=1.75, Vstep=16454199681226724124, PBC
# start time 2022-05-07 08:20:21
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -1.750000000000E+00      2.632370573292E-01      1.706145961262E-01      1.341229625816E-01      1.144814884402E-01      1.018263163257E-01      9.271756895028E-02      8.568227777999E-02      7.999038511638E-02      7.523691328016E-02      7.117616387671E-02      3.846699926037E-01
     -1.650000000000E+00      2.363293101446E-01      1.470422760232E-01      1.147781455696E-01      9.830022135969E-02      8.796799175280E-02      8.061208525301E-02      7.494045330560E-02      7.033796546806E-02      6.647407894475E-02      6.315300961371E-02      3.623279521690E-01
     -1.000000000000E+00      9.820954461813E-02      4.531783646093E-02      3.438545579913E-02      3.018626799064E-02      2.792364708132E-02      2.645225478361E-02      2.538046129859E-02      2.453977645780E-02      2.384586421841E-02      2.325181927925E-02      2.247914402495E-01
     -5.000000000000E-01      2.924370271892E-02      1.000390795377E-02      7.521821636651E-03      6.668753952801E-03      6.235514023300E-03      5.970371595442E-03      5.789307092822E-03      5.656310704381E-03      5.553377470764E-03      5.470504603288E-03      1.154756977695E-01
      5.000000000000E-01      2.492816322367E-02      8.108639758298E-03      6.093874967626E-03      5.407574962133E-03      5.060875867946E-03      4.850088858983E-03      4.707269103634E-03      4.603296919591E-03      4.523612451977E-03      4.460126883993E-03      1.083267222800E-01
      1.650000000000E+00      1.512959649742E-01      7.441253819973E-02      5.690192443264E-02      5.003944147511E-02      4.634344299126E-02      4.395457543872E-02      4.222825159413E-02      4.088605472809E-02      3.978844084554E-02      3.885772228997E-02      3.016931985939E-01
      1.750000000000E+00      1.643193002355E-01      8.279391240075E-02      6.345595514585E-02      5.576328747784E-02      5.159194671742E-02      4.888321903166E-02      4.691818117512E-02      4.538555145804E-02      4.412915438359E-02      4.306196768261E-02      3.160847742520E-01


 Calculation finished at  2022-05-07 09:18:56
