# M=16, N=8, Vp=0.0, t=1.0, n=2, Vstart=-1.75, Vstop=1.75, Vstep=16454199681226724124, PBC
# start time 2022-05-06 18:12:30
#                       V#                 S₁(n=2)#                 S₂(n=2)                 S₃(n=2)#                 S₄(n=2)#                 S₅(n=2)#                 S₆(n=2)#                 S₇(n=2)#                 S₈(n=2)#                 S₉(n=2)#                S₁₀(n=2)#               S₀₋₅(n=2)
     -1.750000000000E+00      4.672427971029E-01      2.813390671883E-01      2.113289814143E-01      1.717292788406E-01      1.428945629328E-01      1.185470967652E-01      9.631864716864E-02      7.528829102808E-02      5.516208467601E-02      3.593101242618E-02      7.331570769578E-01
     -1.650000000000E+00      4.149086229635E-01      2.408821284002E-01      1.820368520410E-01      1.514162599252E-01      1.304459869147E-01      1.134646430538E-01      9.833576611885E-02      8.414534605880E-02      7.049000194295E-02      5.721309056027E-02      6.849499689080E-01
     -1.000000000000E+00      1.636593620058E-01      7.170232710300E-02      5.418681375197E-02      4.762379497750E-02      4.410679252012E-02      4.181701664545E-02      4.013896720585E-02      3.880844780350E-02      3.769333247719E-02      3.672020917227E-02      4.085595953943E-01
     -5.000000000000E-01      4.773951024584E-02      1.571801092810E-02      1.181200127897E-02      1.047891901583E-02      9.804352847394E-03      9.393297725575E-03      9.113986482521E-03      8.909946625495E-03      8.752941939008E-03      8.627285671641E-03      2.066125944307E-01
      5.000000000000E-01      4.072811128525E-02      1.286298992611E-02      9.665920977691E-03      8.582325748960E-03      8.036797764512E-03      7.706554306705E-03      7.483952131861E-03      7.322858102400E-03      7.200205672648E-03      7.103180117860E-03      1.929745575520E-01
      1.650000000000E+00      2.494563793300E-01      1.204394410964E-01      9.229971739483E-02      8.154292455442E-02      7.587849491379E-02      7.229458181327E-02      6.975482539402E-02      6.781304246101E-02      6.624609908571E-02      6.493011348091E-02      5.332212808155E-01
      1.750000000000E+00      2.705635229155E-01      1.341400912378E-01      1.030979565179E-01      9.105972529918E-02      8.468634386704E-02      8.063857633683E-02      7.775953396614E-02      7.555033589381E-02      7.376143964646E-02      7.225431786466E-02      5.572840023294E-01


 Calculation finished at  2022-05-06 18:12:33
