# $n/N$,$\Phi_0$,$\delta \Phi_0$,$\Phi_1,$\delta Phi_1$
5.000000000000000000e-01 -1.276736984557734055e-03 4.479268278007443002e-05 1.562760548817659911e-02 4.653131632345662229e-06
3.333333333333333148e-01 -1.058711104425374321e-03 1.719836540750005515e-05 1.384671359384836986e-02 1.560266854361588999e-06
2.500000000000000000e-01 -7.071584263005232509e-04 1.297068802049223575e-05 1.162736361862621789e-02 1.184056872495354673e-06
2.000000000000000111e-01 -5.220869278064189890e-04 1.116670659638699999e-05 9.888211051642496752e-03 1.033835972287931696e-06
1.666666666666666574e-01 -3.716237516066628289e-04 3.031379490354943980e-05 8.558350009819165605e-03 2.338760247556778747e-06
1.428571428571428492e-01 -2.512834461772026464e-04 4.195351514977475616e-05 7.526557606318804751e-03 2.774388645578343361e-06
1.250000000000000000e-01 -1.561352942451854631e-04 4.890742650220750458e-05 6.708844989995910169e-03 2.829961864912220764e-06
