# $n/N$,$\Phi_0$,$\delta \Phi_0$,$\Phi_1,$\delta Phi_1$
5.000000000000000000e-01 -6.474459774343604111e-03 7.510033500209055760e-04 2.881368156927468366e-02 7.801536688349888673e-05
3.333333333333333148e-01 -4.810486323447715762e-03 5.792362138653748540e-04 2.519877763217703848e-02 5.254937273748289524e-05
2.500000000000000000e-01 -5.496697602712874442e-03 9.643168097927064166e-04 2.105486392335864654e-02 8.802968400896362593e-05
2.000000000000000111e-01 -4.516331392010242141e-03 8.216904040722082308e-04 1.776293469800904745e-02 7.607374014621639863e-05
1.666666666666666574e-01 -3.203796224554356087e-03 6.049710004452708194e-04 1.522695688437314399e-02 4.667451691342267022e-05
1.428571428571428492e-01 -2.413131468196549889e-03 5.036016780519069445e-04 1.330819385548431821e-02 3.330318006633792825e-05
1.250000000000000000e-01 -1.833468531646657677e-03 4.071220269407019440e-04 1.180836041382874943e-02 2.355761144799264564e-05
