# M=14, N=7, Vp=0.5, t=1.0, n=2, Vstart=-1.65, Vstop=0.5, Vstep=13743596010988880376, PBC
# start time 2022-07-12 10:22:23
#                       V#                 S₁(n=2)#                 S₂(n=2)                 S₃(n=2)#                 S₄(n=2)#                 S₅(n=2)#                 S₆(n=2)#                 S₇(n=2)#                 S₈(n=2)#                 S₉(n=2)#                S₁₀(n=2)#               S₀₋₅(n=2)
     -1.650000000000E+00      3.967420808199E-01      2.156151470620E-01      1.645089140240E-01      1.418664145959E-01      1.281892237575E-01      1.181364221444E-01      1.097991767349E-01      1.023519213550E-01      9.538995937826E-02      8.870102975305E-02      6.955968796105E-01
      5.000000000000E-01      2.276050532166E-02      6.326748301284E-03      4.749655350484E-03      4.220395181620E-03      3.955182595410E-03      3.795594810069E-03      3.688819414035E-03      3.612222502456E-03      3.554487124013E-03      3.509326084558E-03      1.476417649543E-01


 Calculation finished at  2022-07-12 10:22:25
